StateCode,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
47,0.1,3.1,3.3,3.3,3.3,3.3,3.2,3.6,3.5,3.6,3.7,4.6,4.8,4.7,5.6,9.75,13.9,13.3,12.8
48,0.2,3.5,3.6,3.8,3.7,4,4.1,3.9,4.1,4,4.3,4.8,5,5.1,5.7,10.95,16.2,14.5,13.6
49,0.3,4.5,5.3,4.6,4.8,4.3,4.6,4.7,5.1,5.4,5.5,6,6.8,6.8,7.4,13.7,20,17.9,16.3
50,0.2,5.4,6.4,6.6,7.2,7.4,6.1,7.2,6.8,7.1,6.1,6.9,7.1,7.4,7,13.25,19.5,16.5,16.2
51,0.1,3.9,4.5,4.2,4.1,4.3,4.5,4.7,4.5,4.3,4.6,5,5.3,5.6,5.7,13.95,22.2,18.1,16.7
53,0.3,5,4.8,5,5.2,5.3,5.4,5.5,5.3,5.4,5.6,5.8,6.3,6.5,6.5,15.3,24.1,20.4,17.2
54,0,2.4,2.7,2.9,3.4,2.8,3,2.8,3,2.5,3.2,3.9,3.3,3.4,3.9,7.05,10.2,9.1,8.2
55,0.3,3.9,4,3.7,4,4.1,4.3,3.9,4,4,4,4.7,4.9,4.8,5,9.9,14.8,12.9,12.2
56,0,5.1,4.5,5,5.2,4.8,4.1,5.5,3.7,4.7,4.1,5.7,5.2,6.2,5.7,7.3,8.9,9.1,10.2
72,0.2,2.1,1.8,2.4,2.2,2.3,2.4,2,2.2,1.8,2.1,2.4,2.1,2.2,2.4,4.9,7.4,5.8,5
