FL,299999,299900,299950,300000,300000,300000,306495,309950,315000,319900,319900,319900,319900,319250,319000,316995,319000,319844,320000,323945,325000,329000,329000,329000,327829,325000,320000,321450,321680,320000,320000,324900,326714,329000,330000,330000,330000,329727,329318,329415,329995,329995,329995,336122,338000,329450,330000,339000,339950,343000,345000,345000,344945,342250,340000,344950,349950,361741,375000,385000,390000,396500,399450,400000,409995,414950,420000,429500,449450,469000,484312,493500,484900,474500,465000,459900,455000,450000,450000,455497,464003,465000,475000,478500,475000,474950,469000,467250,462580,459900,459945,459000,454900,450000,450000,449900,449000,440000,437246,434995,432500,432425,435000
GA,234900,230025,230000,231900,230995,229900,229900,234500,239950,249900,252382,258450,259000,255838,258000,256823,257718,257900,259000,260440,269900,279940,283965,285968,281891,279450,278990,274900,274450,269900,269900,275000,275847,276443,280950,285579,284900,283209,281348,285107,289000,285000,284950,287900,295445,295000,299990,314950,319993,324000,324128,320000,319012,314950,315000,319994,327450,342762,349990,350000,356950,353034,353425,350828,357950,355000,355200,357950,369200,379000,396950,400000,399990,399000,395000,389900,385000,379900,379900,379423,386745,395000,400000,409000,405000,399900,399900,398671,393450,389350,384735,384950,389715,392409,399450,399900,399900,396000,395000,394773,389900,385400,381950
HI,649000,650000,649975,649900,652500,679000,688444,685000,675000,688000,695000,691425,685000,685000,675000,665000,662500,680000,682500,675000,680000,688000,688500,695000,695000,698250,695000,680500,687500,698000,699000,699000,697286,695000,692500,698000,683191,692959,684826,680000,675000,677500,676500,670000,650000,627000,635000,642625,640000,645000,642500,648500,650000,650000,649000,632000,644500,672500,720000,749500,765000,775500,775000,769400,767400,772000,779000,767750,780000,825000,854500,882500,885000,886500,870000,850000,847500,845000,863450,827500,836429,852500,850000,850000,850000,850000,849950,850000,849500,850000,851250,850000,845000,833500,825000,830000,826125,810000,799500,798500,795900,800000,804975
IA,167500,162950,162950,163900,164900,164900,166773,171250,179450,184500,187200,189000,185925,185000,183000,184900,185200,185025,189450,194950,199500,206500,209900,210000,204175,199950,199000,197450,195000,192500,194900,199450,206400,215000,215000,217990,212495,207245,203114,199900,198000,195763,195000,199900,208950,214900,219900,224900,222425,221950,215000,214900,212150,212700,211808,222500,228850,235000,235000,230950,224900,222450,217250,215000,215000,219317,229900,244750,259900,273250,277000,278525,270000,277610,281438,280000,279000,279900,291869,299450,309700,315000,319945,319950,314900,308510,299900,294500,286154,284900,286250,294750,299900,309225,311944,305000,299900,299800,289725,279950,279900,278850,279000
ID,259900,259000,258995,259000,257625,259000,259450,262495,269425,279900,289000,289250,289900,289850,289000,289950,295000,297000,297395,301445,305950,317555,325000,325000,326250,329797,325000,325000,325000,328215,329745,332220,337780,345916,354500,361145,365000,362225,358063,354995,357000,359950,363450,370000,378844,379900,385000,396625,399945,400000,404990,415000,429495,426904,444450,468231,484900,495047,514950,543723,539990,530000,525000,529000,529497,546950,559900,584500,590450,599000,604995,584995,569990,556961,549900,545990,527450,515990,519950,539725,558800,574900,589000,598635,598000,587450,579250,557468,560200,550000,555000,554500,565000,573248,597000,580000,575000,577700,572400,572988,569990,559450,559750
IL,224900,222700,219999,219900,214950,201000,199900,211400,224950,229900,239450,241500,239900,235750,234900,232000,227000,219000,214500,224250,239200,249700,250000,251250,249900,249900,248500,244950,239900,229000,225000,236950,250614,264900,269700,269900,264950,260108,254419,249948,243900,231450,229850,244900,254950,250000,264900,271236,278450,279900,282223,279900,269950,259450,254900,262450,278700,289450,299894,299900,299000,289450,280960,279900,268700,257000,249900,255000,277200,287790,299950,307125,300000,299900,299000,290000,282500,274700,274475,277500,293950,305000,321450,329000,329900,329300,324000,316950,304500,294700,290000,297450,316900,325000,336250,335000,334950,325900,325000,317450,303000,292450,289000
IN,148500,146425,145000,145000,144950,140000,139900,143900,153940,162000,169000,169900,169900,169900,169900,169250,164950,160000,159946,164950,174900,185700,189900,194900,190000,189900,189900,184900,184450,179900,179400,183900,196243,210675,219450,219900,219900,213718,205945,199900,197400,189950,189950,198945,212500,219450,230000,239450,239900,236795,227748,222850,214750,204995,199990,207200,219450,229950,234900,239900,239900,235000,235000,229900,229900,230000,234900,249900,250248,262000,275000,279900,279900,275000,272125,274500,269000,267000,267000,279450,289450,299900,306475,314945,314000,302450,295000,287250,280000,275000,276850,280750,291700,299900,308450,309000,299999,299000,294950,290750,285000,279900,278976
KS,159000,155950,156450,156900,153500,149500,149700,150000,159300,164900,169900,170134,170000,168950,167010,167350,164925,159900,159900,162950,169900,176750,180000,184500,184900,182476,180000,179949,175000,169900,169900,174950,183857,195500,200000,200000,199250,198727,198318,198045,190000,179950,177500,178000,189450,195000,210000,219450,214000,210000,209900,205000,199998,195125,190000,197900,199950,214325,225000,222475,220000,215000,215000,215000,212450,212500,210000,224625,239500,249900,265000,273125,275000,283045,282570,281400,279450,277250,285570,297450,315000,314750,320000,317625,300000,299475,295900,294950,289987,289925,296900,298825,314500,319700,324900,315000,307500,300000,298900,296750,290000,283712,281815
KY,169900,169450,169000,168000,165625,162900,163425,167873,174305,179500,186584,187700,188700,188825,185500,184900,182500,179900,179900,179925,187950,189950,198250,199000,199900,199900,199900,199250,195000,194000,189950,195500,203143,210000,218950,219900,219400,216545,212864,210409,208400,202400,199900,209900,219900,225000,234000,239000,239450,239900,239450,229900,224900,219900,219900,225000,237450,240950,249000,249700,249000,249900,244950,240000,239525,237038,237650,240000,252450,260000,271675,278450,282475,281524,283950,289000,284925,279900,281261,287800,294950,299950,307364,302500,299950,300000,299900,299900,299000,294900,296250,299450,303900,309900,312500,315000,311500,305000,299900,299950,299200,299000,296125
LA,206900,205450,205408,205000,204375,199999,199999,200000,207750,214900,217600,219700,219000,217450,215000,215000,214950,212000,210750,213750,218900,221950,225000,225000,224000,224900,222914,220000,220000,219950,220000,222200,225514,229450,230433,231900,230000,229727,229318,229000,227000,224900,224700,225000,229950,233950,239500,245000,249000,249900,250760,250000,250000,249950,249500,253866,259500,273878,275000,275000,274945,274270,269000,269500,270000,269000,265000,269450,282450,286000,289450,291500,291200,287063,284500,284000,280000,279000,279450,279100,285000,289000,289950,289950,289500,285000,280000,279450,279000,275000,275000,275000,279000,284239,285000,280000,279950,279000,275000,276438,275000,274950,274450
