OK,18563,18730,18684,18411,18080,17311,16767,16784,17236,17541,17795,18431,19235,19159,19021,18768,18336,17539,16744,16525,16421,16715,17083,17818,18373,18537,18192,17861,17381,16552,15416,15023,14783,14698,14772,14968,15075,14961,14618,14409,14116,13300,12702,12362,12146,12238,11452,10540,9945,9209,8630,8463,8167,7524,6481,5658,5112,4950,4940,5531,6400,7028,7071,7014,6674,6019,5210,4576,4379,4752,5552,6558,8242,8915,9012,9552,9787,9434,8966,8425,8225,8397,8639,8959,9533,9937,10263,10822,11194,11171,10632,10286,10323,10820,11333,12078,12839,13529,14102,14440,14720,13945,13231
OR,17213,17738,17634,16648,14869,12990,11342,11007,11315,12011,13612,14927,15977,16458,16368,15658,14002,12211,10953,10582,11255,12198,13434,15015,16268,17157,17340,16808,15647,13884,12499,12240,12543,13229,14270,16197,16799,16566,16091,15461,13512,11333,9937,9339,9872,11239,11012,10051,9329,8528,7779,7368,6336,5220,4362,4051,4271,4567,5060,5952,6787,7194,7599,7573,6348,5113,4046,4034,4394,5012,6772,8405,10565,10917,10935,10947,10368,8986,7795,7186,7219,7482,8484,9535,10728,11086,11364,11333,10849,9720,8555,8221,8691,9887,11230,12573,13780,14183,14265,13847,13045,11278,10359
PA,61924,61365,60504,59453,56702,51981,48198,46988,46875,48044,50515,51738,53071,53319,53323,53135,49963,45894,41699,40509,39538,40744,42839,44877,45798,46352,46812,46945,45287,41824,38585,37278,37525,38441,40060,41685,42806,42437,41782,41071,38228,34110,31073,29338,29094,26853,28222,27656,25661,24268,23534,23160,21796,19585,17120,14639,14257,14699,15682,18520,20426,21172,21368,21060,19281,16852,14332,12890,13115,13865,16492,18731,21314,21671,21818,22386,22049,19794,17766,16304,15844,16178,16421,17333,17880,18493,19487,20646,20900,19361,17492,16479,16566,17259,18372,19558,21059,22162,23405,24163,24025,21469,19608
RI,4444,4458,4406,4319,3990,3502,3219,3154,3138,3157,3421,3594,3702,3778,3741,3689,3487,3098,2676,2521,2525,2738,3064,3576,3835,3985,4103,4179,4018,3637,3228,3019,3086,3221,3450,3520,3516,3528,3519,3505,3234,2786,2484,2284,2265,2254,2236,2078,1897,1745,1726,1713,1629,1404,1189,987,996,956,1030,1213,1388,1523,1535,1520,1330,1065,827,720,725,790,1027,1251,1490,1461,1353,1376,1384,1182,1038,912,804,851,881,961,1003,1080,1110,1231,1261,1149,923,840,835,895,1080,1258,1292,1341,1465,1476,1389,1153,1008
SC,32966,33013,32350,31643,30811,29429,28265,28982,29735,29981,30373,29984,29525,29270,28898,28652,28196,27198,25743,26173,26866,27269,27570,27928,28023,27906,28206,28358,28112,27070,26393,26727,27091,27507,27592,27463,27534,27381,27165,26923,26371,25245,23978,23738,23643,24207,23020,20706,19205,18061,16781,16097,15319,14269,12767,10975,9517,8494,7792,8042,9009,9845,10096,9980,9473,8582,7418,6350,6281,6645,8694,10589,13027,14202,14746,15697,16280,15721,14686,13858,13415,13190,13159,13650,14060,14627,15426,16424,17217,17078,16723,16926,17721,18458,19317,20033,20849,21562,21982,22063,22295,21097,20468
SD,3878,3887,3810,3612,3393,3034,2706,2793,3008,3278,3569,3816,3881,4064,4013,3905,3640,3299,3002,3098,3200,3360,3611,3712,3854,3891,3885,3798,3563,3243,3006,3003,3096,3249,3626,3892,3995,4023,3968,3923,3754,3247,2785,2870,2987,3226,3304,3342,3114,2925,2704,2477,2104,1816,1654,1570,1681,1814,1933,2043,2144,2173,2123,1973,1810,1502,1254,1300,1439,1678,1751,1890,2038,2219,2242,2142,2117,1941,1766,1771,1781,2010,2390,2604,2695,2817,2796,2363,2384,2171,2028,1857,1926,2056,2163,2327,2481,2687,2768,2863,2854,2598,2335
TN,38298,37961,37228,36151,34533,32466,30220,30101,30307,31134,28551,28965,29408,29039,28733,28611,28056,26518,24404,23913,23914,23863,24661,26231,27551,28168,29030,29374,29010,27055,25439,24843,24032,23687,24331,24723,25158,25138,25108,25132,24477,22818,20892,19495,18846,19620,18905,17054,16262,14703,13570,13006,12481,11335,9852,8053,7380,7060,7257,8082,9474,10257,10513,10454,9621,8510,7258,6456,6777,7668,9909,12820,16167,17429,18194,19621,20196,18716,17612,16413,15579,15627,16322,17284,18207,19112,19889,20796,21730,21158,19217,18663,19273,20541,21949,23963,25669,26436,27792,28525,29306,26399,24801
TX,95456,96644,95235,94080,91886,86433,82622,82926,86127,89193,94078,98985,103727,105086,100732,98181,95013,88154,82060,82146,84441,88380,92835,98302,103071,104534,103546,103322,101413,96344,90985,91750,93772,96559,99504,103956,106695,105914,104198,102353,98218,91591,86006,85285,88824,88888,86730,79078,74650,70500,65706,63053,59392,54108,47616,40924,38024,35997,36222,39770,45796,50358,50465,48982,46035,41799,36614,33022,32738,34932,44106,54809,68582,76269,77895,81393,83035,77929,72413,69099,68521,68817,71195,76583,81594,84575,87541,91783,92944,88514,83701,84826,89640,95156,101118,108808,113622,114506,115124,115736,115315,108090,102552
UT,12649,12836,12786,12185,11521,10405,9432,9001,8798,9313,9944,10715,11498,11844,11903,11611,10824,9691,8643,8382,8424,8773,9419,10283,10770,11446,11824,12303,12036,11216,10419,10227,10194,10325,10845,11419,11611,11576,11577,11472,10344,9099,8233,7697,7845,9293,8924,7955,7058,6139,5489,4894,4142,3514,2952,2448,2492,2627,3016,3614,4312,4656,5016,4711,3983,3079,2456,2319,2638,3374,5437,7435,9824,10619,10747,11116,10711,9487,8236,7586,7339,7202,7620,8362,8911,9276,9809,10060,9798,8833,7993,7723,7781,8286,9229,10192,11046,11384,12013,12038,11692,10189,9664
VA,45375,44554,43649,42712,40049,35830,33046,33433,35346,36966,39432,40168,40740,40355,39814,38801,36806,32460,29449,29578,31419,33416,36568,37887,38598,38851,38654,38131,36116,32368,29169,28379,29324,30540,32185,32786,32631,32076,31367,30555,28618,24797,22579,22206,22904,23789,22766,20828,19284,17819,17341,17073,16315,14384,12426,11069,11151,11726,12384,13745,15358,15622,15493,14702,12630,10323,8436,7740,8083,8987,11407,13161,15003,14885,14776,14777,14598,12711,11160,10252,10192,10464,10598,11144,11689,12628,13122,14009,14063,12891,11519,11082,11194,12196,13459,14467,15407,16010,16660,17086,17002,14941,13923
VT,7876,7853,7705,7347,6712,6347,5943,5821,5814,5794,6009,6328,6594,6649,6974,6534,5830,5287,4881,4830,4829,4803,4993,5463,5688,5806,5726,5642,5282,4876,4526,4467,4404,4329,4538,4873,5213,5178,5079,4903,4365,3979,3719,3592,3503,3340,3251,3209,3095,2864,2629,2496,2160,1926,1692,1472,1355,1338,1411,1595,1712,1691,1576,1391,1126,949,830,743,769,825,961,1200,1398,1334,1318,1329,1241,1025,912,867,807,800,885,986,1110,1206,1347,1384,1315,1185,1091,1032,1112,1135,1289,1597,1827,2063,2165,2225,1972,1711,1549
WA,20878,21725,21259,19921,17023,14470,12630,11620,11570,12173,14364,16137,17870,18998,19233,18361,15999,13134,10915,10544,10990,12185,14223,16061,18659,20324,21778,21477,19413,16749,14197,13618,13863,14453,16212,18086,18509,19238,19506,19205,16736,13187,11160,10656,11694,12752,13567,13400,13227,13141,12834,12124,8709,6845,5486,4994,5461,5713,6258,7216,8167,8708,9043,8493,6907,5248,4048,4239,4784,5531,8914,11861,15198,15728,15299,15211,14176,11462,9549,8387,8224,8556,9810,11170,12179,12709,13189,13198,13762,11681,9811,9477,10230,11815,14936,16756,18411,18952,19474,18916,17071,13807,12247
WI,37250,37005,36531,34477,30806,26787,23835,24319,25846,27803,29864,31305,31482,31137,30220,28549,25601,21755,19266,19476,19798,20273,21702,23328,24137,24857,24560,23835,22035,19421,17287,16880,17606,18991,20271,22176,22995,23162,23125,22871,20624,17713,15750,15604,16446,16372,15849,16001,15593,15218,14996,14200,12540,10445,8604,7954,7918,8539,9709,10941,12294,12975,13222,12639,11036,9016,6994,6467,6603,7341,8968,9955,11220,11205,10595,10486,9932,8269,6943,6659,6513,6875,7606,8436,9228,9596,10139,10426,10041,8769,7558,7242,7726,8407,9525,10598,10807,11618,12102,12293,11884,9869,8623
WV,9571,9591,9606,9442,9084,8505,8011,7972,8135,8383,8777,8978,9253,9365,9327,9159,8858,8188,7613,7392,7281,7432,7750,8095,8294,8432,8480,8336,8128,7676,7102,7008,7024,7076,7400,7679,7807,7816,7768,7713,7444,6922,6354,6130,5927,5725,5367,5062,4846,4587,4441,4421,4076,3797,3397,2988,2786,2601,2613,2762,2983,3118,3139,3142,3069,2858,2382,2128,2079,2170,2408,2758,3083,3187,3240,3290,3305,3124,2754,2563,2496,2478,2557,2660,2754,2941,3043,3193,3200,3086,2868,2763,2753,2836,2925,3179,3288,3401,3677,3711,3681,3506,3299
WY,4663,4716,4578,4398,4082,3809,3449,3404,3424,3688,4007,4356,4611,4724,4745,4511,4056,3726,3453,3398,3442,3599,3737,3932,4008,4069,4031,3874,3663,3434,3146,3060,3051,3119,3167,3380,3603,3576,3471,3347,2969,2741,2454,2353,2402,2524,2611,2729,2704,2548,2371,2223,2018,1815,1580,1442,1340,1266,1296,1470,1659,1709,1690,1538,1396,1248,1055,942,922,962,1162,1451,1836,2007,2023,1917,1885,1746,1551,1502,1413,1441,1644,1831,2027,2174,2223,2177,2066,1909,1736,1674,1641,1703,1868,2163,2326,2474,2505,2462,2287,2045,1914
