StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025
6,186429.8152,187056.4615,187902.5873,189739.2744,191874.1463,194177.667,196610.3494,199150.1982,201695.9411,204110.1313,206487.6509,208814.518,210782.933,212729.2909,214920.0773,217644.0229,220373.6079,222853.2101,225174.6776,227411.4462,229582.4397,231612.3654,233519.3531,235302.633,236743.4531,238216.5108,239940.6878,242267.2082,244983.6924,247997.6459,251484.4511,255237.8956,259029.9768,262628.5638,266154.2087,269630.8431,272702.8436,275566.9075,278600.6814,282127.0208,286043.2577,289665.6551,293490.0264,297517.9034,301992.3774,306350.8372,310550.564,314611.7291,318816.0162,323551.2752,328952.3666,335152.6938,342291.85,350259.2516,358404.8729,366178.6646,373540.7189,380611.378,386827.6979,392833.5366,398178.3636,403971.3351,410060.6828,416926.9579,423605.9505,429782.1437,435691.2806,441685.3404,447706.914,453617.44,458412.1972,462656.4424,466192.6209,469337.7185,472333.4543,475023.1591,477695.9004,479544.5145,480230.9563,480237.0217,479207.9071,478035.1432,476784.6781,475699.7622,474804.3033,473753.8505,472251.0316,470324.4842,467319.459,463858.7533,459429.6643,454811.1408,449620.6165,444173.6035,438698.175,432828.628,426983.9091,420085.3251,411844.5398,402184.6493,391902.2946,381916.9277,371803.8232,362067.8141,353072.9276,345294.613,337753.7368,330518.4801,323755.1207,318829.7977,314750.423,310917.1939,307202.668,303956.4244,301549.0158,299536.9368,297960.8909,297120.7471,297948.4281,299842.8866,301766.9955,302570.8285,303597.8687,304877.0625,306285.5271,306221.0094,305091.3723,303161.7858,301193.0006,299080.7588,297209.7775,295877.1501,294839.465,293845.3103,292380.7825,290821.9399,288479.9479,286594.9959,284953.5991,283163.2516,281026.1299,278744.4077,277617.7539,276883.4691,276504.9573,275954.8632,275336.6008,274914.4103,275106.5196,276193.8012,277770.5562,280263.7337,283630.7302,287927.5378,292632.5165,297640.2058,302383.7489,306581.575,310187.534,314432.3846,320230.9115,327247.639,334276.4857,340999.4112,347587.8061,354094.8616,359553.0122,363949.645,367131.8352,369762.7216,372155.3637,375073.3302,378187.1036,380751.3478,382437.3836,383915.6171,386356.1199,389451.9734,392921.4444,396124.908,398973.0318,401380.2416,403350.5101,405257.5026,407413.7456,409623.447,411364.684,412531.6322,413529.7688,414760.1468,415787.0339,416723.6717,419826.7233,425046.9316,430976.8081,435457.2566,438429.3288,441055.6723,442016.2253,441713.855,440262.3046,439932.3314,440979.5361,443507.2759,448289.1294,454581.7755,461415.9469,466997.2325,471089.3495,474596.4215,476303.8216,477779.5559,479333.3562,482712.301,486459.2117,490862.9194,495835.5942,501319.8856,506319.195,510431.2547,514193.418,517255.7353,520041.7409,523030.6581,526402.9661,529990.0736,532526.7264,534013.0114,533549.47,531955.5797,530149.7072,529113.2288,528492.7367,528110.1016,528512.196,530193.8686,532764.3677,535794.4342,539093.5663,542512.7334,545305.358,547551.1907,549714.945,551712.9359,551965.2819,550769.8194,550615.5506,553830.4697,560967.7115,570132.4234,580804.2492,591449.0199,600288.2854,607851.0314,614702.2539,623671.4144,634411.4392,645942.6566,656364.8178,663575.444,668464.8836,672829.9046,678585.2771,685680.3481,695575.2212,708272.5235,723583.4285,737506.8353,748002.0492,753582.1764,753887.1368,749286.8525,741929.3697,735305.8368,730100.6661,725638.9019,718697.3418,711560.8639,706311.2913,705733.025,708678.2743,713836.018,720788.6996,728655.9478,736173.9279,742286.9489,746661.4748,749446.6247,749974.4623,749822.7137,751294.589,755128.3845,759585.5915,762040.4955,764022.9508,765779.7254,768060.4047,769640.3329,771401.673,773183.5092,773347.0134
48,110538.0648,110598.1341,110627.2686,110771.8658,110865.5092,110970.5063,111039.5056,111243.6328,111511.3153,111798.1423,112129.1232,112496.7635,112716.2615,112683.0951,112463.4558,112334.7754,112377.9807,112508.989,112662.8839,112801.1169,112946.4998,113098.5671,113209.6732,113299.4339,113330.061,113414.9653,113627.7235,114001.8693,114442.6569,114936.4997,115438.4854,115968.9611,116436.493,116837.7095,117179.199,117470.1593,117693.2609,117840.5123,118006.9588,118202.2021,118423.7127,118646.9418,118867.0632,119122.9601,119355.0694,119591.4317,119762.0671,119906.517,120267.9677,121081.5922,122369.5591,123647.6942,124703.8923,125381.7928,126015.473,126591.8672,127242.6953,127848.2373,128389.9518,128863.3846,129367.6127,129791.8375,130169.8468,130503.0378,130865.4526,131261.5182,131612.0122,131940.0669,132268.4984,132534.6925,132845.7889,133099.1334,133307.0342,133516.7239,133771.5833,134180.2112,134739.1836,135358.7934,135976.6776,136525.4912,137109.1226,137830.1252,138520.6158,139205.5646,139567.1123,139709.4246,139691.6202,139908.0247,140303.8042,140818.4047,141277.6332,141765.7237,142246.7191,142689.6434,143058.7113,143399.1495,143261.5466,142863.649,142277.7844,141970.3409,141750.0266,141552.4486,141389.0892,141040.9124,140537.1373,139937.9013,139350.0115,138806.3879,138311.7865,138052.0409,137945.4606,137929.0156,137928.8307,137904.8413,137915.6694,137800.2154,137647.8759,137445.6117,137488.0308,137612.121,137672.4068,137658.9152,137683.7557,137857.3743,138057.8756,138103.2142,137858.458,137385.7312,136825.7853,136262.376,135677.8985,135170.2131,134729.0542,134264.9005,133808.7804,133367.4172,133017.8786,132661.6416,132463.9333,132347.6272,132306.0063,132194.4238,131985.8588,131742.2436,131630.6881,131783.9671,132057.1851,132332.0238,132638.8027,133071.0795,133561.0018,133926.8194,134240.461,134553.0489,134913.8178,135275.9183,135781.428,136423.8213,137185.1362,137907.9014,138732.8184,139717.1623,140661.8373,141577.6652,142292.4812,143107.53,143854.1078,144691.6569,145675.3176,146785.6684,147905.8188,148879.5173,149865.8507,150867.2552,152007.6603,153033.176,153937.3523,154578.4099,155388.5806,156336.4512,157522.6153,158751.8881,159953.6699,161078.2974,162154.2955,163226.0901,164340.4696,165503.0571,166688.5019,167882.9596,168934.8465,170025.7862,171194.0117,172412.6366,173311.2642,174166.3048,174991.4438,175975.0097,176794.9139,177592.1373,178503.6687,179508.856,180639.7879,181726.5073,182795.7143,183750.3343,184768.3167,185895.1868,186909.8638,187824.3868,188532.253,189282.6707,190044.6381,190953.3594,191954.0759,193065.1438,194166.9298,195169.4411,196343.7141,197442.4093,198588.2401,199458.4308,200453.1106,201347.9357,202230.9001,202904.3118,203667.9381,204517.0287,205358.2804,206099.6738,206741.0911,207282.7974,207769.5613,208241.7761,208742.7974,209343.3295,209999.5444,210878.0127,211918.1531,213050.7247,214200.5609,215312.9595,216397.8408,217179.9341,217459.1979,217626.3484,218279.7559,219699.1471,221841.8286,224260.0824,227018.0194,229690.0775,232495.2136,235483.1673,238866.1655,242620.5083,246916.9735,251513.9318,255731.2291,258946.0045,261296.0821,263733.8731,266890.1439,270518.1838,275291.3823,280629.8657,286666.4236,292523.2505,297906.6186,302605.3737,305462.4396,306359.3466,305698.1375,304752.7298,303755.4776,302474.0725,300783.3411,299175.5459,298102.4385,297732.1298,298052.0851,298882.25,299629.8892,300210.066,300248.0255,300017.632,299528.677,298924.7166,298726.2414,298985.8822,299853.6746,300705.2155,301034.591,300804.3694,300247.1804,299834.6127,299577.2013,299320.9752,298954.559,298684.5556,298510.9345
12,105825.0185,106054.2453,106332.114,106896.9494,107506.0636,108127.5563,108752.0044,109387.9728,110047.1586,110720.0844,111419.3654,112140.6141,112800.1037,113455.3073,114140.2352,114949.3007,115835.4714,116760.4907,117754.9135,118808.9348,119901.6524,120997.3684,122048.2022,123078.8072,124009.3289,124870.0731,125711.626,126658.5285,127697.4678,128783.733,129889.6532,131071.5575,132240.8564,133408.622,134517.9848,135719.8638,136904.6954,138122.2775,139370.8574,140761.9572,142231.3356,143689.292,145132.7153,146608.5597,148140.6719,149692.8735,151215.5659,152672.4383,154069.1483,155452.2937,156967.6764,158695.6197,160718.561,163013.2996,165562.6328,168370.0936,171220.895,173959.5765,176528.2701,179145.7579,181833.5185,184707.6823,187930.2135,191728.2858,195966.3511,200560.6128,205463.3995,210530.6766,215497.2328,220071.3453,224300.3861,228262.9962,231925.733,235323.9437,238855.4528,242787.2071,246557.7883,249714.6296,251880.8967,253302.9104,253898.7094,253871.7796,253491.3059,252730.31,251767.5054,250726.7732,249530.9405,248150.0298,246351.9004,244104.561,241397.276,238405.1369,235341.8289,232208.7743,228932.8077,225610.4296,222000.9099,218438.4214,214633.714,210928.8606,206948.5561,203077.7217,199119.9775,195005.1917,190820.5257,186587.8357,182426.0424,178446.9416,174704.4493,171378.9778,168252.6967,165139.8567,162128.4295,159263.7912,156812.7065,154554.4413,152486.8729,150737.6828,149571.4304,148685.0929,148002.7911,147408.6369,147003.9038,146650.5259,146192.3467,145501.4292,144543.8894,143348.1477,142042.8275,140677.7215,139295.3018,137977.5778,136660.7851,135412.1413,134136.8762,132903.0565,131670.7845,130556.8977,129530.4092,128722.7881,128115.6857,127767.6503,127589.7469,127508.6548,127536.8153,127656.658,127848.3596,128205.6518,128668.2103,129294.9891,129923.6832,130482.7245,131077.443,131814.7923,132858.9476,134250.5575,135842.1195,137466.9128,139124.9713,140832.7038,142758.8687,144646.3551,146459.4618,148190.5175,149872.814,151648.9628,153217.7267,154818.2943,156341.7635,157983.5775,159523.3105,160894.475,162246.9076,163367.6694,164522.3263,165504.8849,166526.1694,167383.2535,168454.3374,169724.4139,171111.0715,172326.3631,173399.4025,174477.1,175697.7971,176949.423,178376.5083,179887.3195,181530.7993,183248.1567,184904.0743,186441.4924,187858.6275,189201.9339,190436.7365,191744.6851,193039.0134,194422.6636,195637.2299,196895.6706,198309.3032,199881.8727,201321.3471,202515.1511,203561.1836,204731.9099,206098.6441,207550.7207,208822.4919,210134.0687,211380.1827,212787.0708,214149.733,215611.0046,217114.7895,218689.1717,220089.4714,221319.2931,222556.3987,223782.4217,225053.9567,226125.0658,227513.5741,228869.9937,230247.3921,231380.9162,232584.5918,233885.4437,235059.3786,236112.7714,236825.088,237339.4248,237615.8669,238016.3745,238534.2366,239240.4923,239942.5963,240873.0095,242145.5991,243713.9604,245614.0933,247404.268,248977.0773,249933.7517,250197.5863,250329.8814,250894.9589,252452.6173,254950.8733,257907.1043,261378.0292,264827.8295,268398.3158,271955.5212,275756.6862,279983.7842,285099.2457,291361.8761,297775.1088,303480.5885,308103.6431,312655.4464,317747.4232,323251.5614,330161.1619,338197.8939,347683.8167,357659.1466,367219.4162,375717.3179,381483.2403,384401.7329,384774.9172,384298.0652,383599.8712,382763.9473,381432.3358,380304.7619,379846.1485,380286.1535,381327.2571,382982.9872,384666.8239,386335.4885,387495.9484,388547.4093,389469.3145,390292.0926,390989.9524,391709.612,392564.2361,393236.9573,393360.1189,392582.7109,391537.7288,390532.7712,389685.9446,388747.4588,387558.8379,386475.5697,385540.7716
36,149355.9156,149887.7694,150399.7644,151500.9265,152640.2357,153872.1439,154979.6251,155949.0367,156810.452,157733.7759,158864.9111,160106.5402,161297.4469,162288.5969,163182.5487,164115.8707,165146.637,166284.3552,167478.7897,168732.5861,169958.8537,171249.5441,172600.6755,174035.3092,175451.7466,176737.6665,177828.2485,178903.3117,180049.3365,181380.0493,182809.4693,184405.5837,186050.0948,187689.6846,189282.8637,190932.6042,192544.0128,194111.7317,195784.7366,197433.1277,199120.0092,200792.9496,202547.9338,204540.3533,206697.5715,208917.6599,210859.0775,212600.3173,214295.2612,215901.539,217247.9481,218586.0071,220160.8928,222103.9279,224289.0484,226536.9726,228903.702,231229.3919,233585.9031,235838.0938,237985.0602,240076.7582,242001.3457,244032.5389,246189.4151,248418.0843,250763.2769,253214.9448,255789.0035,258408.4062,260776.2595,263135.7487,265198.1837,267084.7772,268642.4215,269995.3461,271273.3056,272593.1871,273828.6011,274933.8476,275647.8927,276172.4908,276475.8572,276798.2741,277067.2733,277286.5223,277577.1782,277696.032,277923.835,277958.6635,278014.2439,278091.0996,278096.986,278298.7898,278502.0219,278612.3952,278680.6514,278544.2775,278388.7631,278034.7319,277442.761,276634.7437,275563.9312,274405.7432,273111.2769,271555.6365,269852.6071,268219.6027,266709.1099,265409.2693,264257.0456,263275.804,262373.9159,261394.4904,260379.3945,259283.6493,258360.7334,257646.6139,257190.2528,256884.0752,256660.7752,256642.5923,256719.7542,257106.7396,257520.593,258074.1138,258428.3955,258342.7449,257807.035,256838.8764,255825.8222,254799.316,254075.1902,253519.6725,253177.8575,252718.4487,252225.8834,251491.8344,250773.7121,250072.4009,249432.2705,248794.8836,248101.0469,247514.3234,246998.0832,246793.136,246979.9882,247369.9308,247856.3345,248212.8463,248543.8042,248555.0968,248581.7807,248422.3072,248407.3129,248381.9208,248779.6921,249441.2464,250220.3166,250955.9398,251788.9246,252946.1781,254099.3156,255134.8845,255883.6202,256678.3821,257336.9527,257781.761,258163.9627,258687.5688,259649.0076,260768.114,262098.5174,263016.1894,263771.4444,264220.5263,264823.135,265290.4736,265932.3838,266480.1895,266890.5321,267132.4344,267378.061,267823.8401,268624.3414,269501.7199,270593.9467,271904.1027,273636.8139,275510.7732,277042.1298,278283.1993,279161.3631,279847.4073,280157.9161,280712.8342,281564.1988,282884.5487,283969.9973,284746.802,285344.5862,286176.9456,287462.903,289238.7678,290866.7377,292585.25,294102.1144,296145.9602,297792.0311,299237.4915,300303.6408,301623.4107,302963.2494,304637.6043,305995.4768,307511.1503,308880.3095,309976.9619,311405.6852,313003.1261,315327.3198,317424.7659,319793.0812,322102.7304,324472.1079,326041.5349,327157.9081,327812.8451,328877.9504,330378.2227,332004.6598,333372.9715,334154.6834,335108.6803,336081.3322,337245.0034,337881.1374,338598.4096,340030.9093,341852.9206,344098.9031,345811.1787,347387.1674,348696.1747,349835.0443,350450.7084,350625.0798,351024.8941,353040.1784,356343.4362,360708.9177,365524.2459,370082.5274,374839.1728,379283.7228,383413.2415,387541.5158,391408.0011,394823.9816,396906.5403,397936.0838,399423.4249,401659.4908,404302.5893,407416.1436,411190.7961,416228.6139,421383.2466,426087.9395,430589.4878,433625.7842,434535.3018,432995.3057,431199.3226,429671.6918,428117.6059,426491.0328,425139.6803,425232.1573,426697.063,429094.6074,431912.4603,434900.4249,437937.1307,440514.1309,442340.9298,443866.497,445537.0971,447307.6936,449494.322,452436.0441,456031.8553,459336.9387,461994.5056,464479.169,467519.3795,470329.9293,472704.1984,474502.0999,476224.6421,477332.9603
42,96116.77977,96322.36628,96515.56238,96909.26667,97313.69955,97729.34715,98170.73926,98592.09582,99021.41866,99433.15504,99887.38061,100357.2108,100820.9643,101244.9862,101671.4652,102129.072,102567.0112,103012.8913,103492.6103,104021.056,104555.9189,105047.4057,105546.4843,106018.5722,106488.287,106953.4915,107438.5363,107972.296,108555.5213,109197.6659,109916.3313,110727.4416,111569.1604,112393.7909,113103.1563,113777.984,114424.4012,115074.6124,115696.0961,116353.1591,117157.4338,118128.8566,119195.785,120224.7882,121234.4744,122188.9236,123053.8842,123824.3013,124507.5419,125294.545,126085.4675,126964.0658,127998.1464,129218.7779,130651.7309,132051.8517,133449.9976,134667.6837,135899.6159,137102.801,138342.321,139347.8911,140310.7224,141358.2139,142619.2222,144078.0345,145638.977,147274.5593,148811.492,150212.9613,151498.8062,152705.6962,153776.8367,154710.5677,155586.8375,156514.1702,157551.8832,158688.1941,159740.1003,160591.2649,161184.5843,161646.5372,162015.7098,162327.2341,162642.3838,163019.0337,163491.6466,163927.8757,164347.3021,164666.4382,165010.6064,165257.6147,165381.8666,165463.2873,165567.3413,165649.2063,165606.522,165576.5483,165511.4789,165466.2097,165266.0671,164946.6855,164378.6438,163639.2512,162859.1612,162181.9868,161544.5598,160857.4895,160156.7289,159696.2886,159468.8093,159331.802,159093.4917,158766.5925,158409.0176,157988.4852,157591.1201,157320.1717,157265.2373,157350.5398,157593.5381,157932.3314,158403.212,158860.8189,159161.0697,159213.9848,158971.3834,158510.5156,157824.0176,157013.4144,156122.1252,155280.9749,154549.7316,153957.2076,153505.5011,153022.7158,152464.367,151751.5113,151039.7323,150448.6897,150024.7221,149676.8044,149328.6542,148989.5191,148694.7518,148629.6345,148943.4813,149407.2456,149849.9434,150028.648,150102.9497,149982.189,149862.9293,149687.945,149559.2774,149474.0453,149468.3273,149488.9586,149715.9146,150140.5038,150768.8436,151298.9307,151455.1978,151509.7176,151441.2681,151653.4168,151805.71,152012.6752,152149.2897,152244.9878,152340.2798,152578.8433,153014.7386,153475.4958,153954.8303,154190.581,154212.8666,153889.9722,153687.8917,153669.6407,153747.2348,153797.967,153984.5863,154394.3726,154973.034,155489.2475,156103.8346,156809.9271,157501.2448,158023.0035,158286.8109,158637.5427,159114.5838,159603.3219,159643.6497,159636.596,159829.6522,160321.8855,160706.4568,161092.4079,161579.3215,162198.9479,162766.0113,163405.8957,163965.6364,164461.7356,164841.4698,165282.545,165745.3245,166230.793,166739.6479,167297.5973,167921.3218,168679.811,169579.6561,170482.051,171288.5152,171992.5193,172967.2671,173893.1506,174628.5568,174991.8376,175371.2468,175807.7824,176225.1186,176467.074,176739.5446,177106.3961,177758.7474,178739.9223,179771.9928,180605.6898,181153.3141,181750.9154,182424.734,183132.0126,183773.9373,184582.8302,185612.5051,186729.1995,187831.7623,188987.3249,190227.4009,191587.2498,192412.1794,192753.2443,193049.9403,194042.738,196154.9216,198808.0284,201982.4614,204970.698,207721.935,210407.5033,213202.946,216069.777,218949.1833,221967.913,224157.7477,225008.3081,224270.3111,223681.5606,223786.6387,224731.934,227020.6241,230378.1209,234579.2734,238387.0671,241328.7073,243625.5855,244508.945,244302.6975,243359.9849,243066.615,243262.116,243466.8193,243288.201,242904.6832,243056.3562,243857.4653,245362.4429,247146.7995,248882.9286,250546.6152,251844.6601,252723.5243,253251.5982,253684.3282,254182.1399,254997.1527,256295.2825,257932.6346,259390.7635,260258.7565,260589.7974,260834.9418,261214.1126,261942.7265,262812.1994,263976.631,265021.0746
17,125204.5191,125304.8589,125521.7478,126031.9761,126637.378,127317.7725,128055.7545,129106.1836,130341.5067,131767.2947,132855.4371,133719.1818,134339.1894,134960.4321,135633.8933,136320.0748,137136.6673,137997.235,138884.9879,139971.5384,141218.6932,142653.4869,143748.2631,144558.3571,145117.5788,145771.6169,146566.2532,147308.1815,148094.9511,148870.9387,149803.9623,150991.2173,152304.3308,153719.0808,154700.4975,155549.3318,156222.1924,157062.5748,157863.7466,158752.4484,159583.166,160398.75,161172.399,162270.064,163617.8827,165111.8442,166249.4041,167133.8717,167937.4253,168814.0101,169718.2148,170725.9428,171854.7804,173157.5384,174415.4041,175804.5491,177153.7953,178617.4997,179871.8676,181096.5898,182126.9685,183258.0513,184397.4371,185648.8946,186926.9587,188215.3013,189450.1621,190811.5748,192372.8925,194072.2602,195425.0537,196578.1069,197586.8442,198690.924,199819.7619,200831.7863,201856.426,202597.841,203162.4897,203584.2686,203922.6823,204191.3233,204430.4917,204754.0842,205251.9657,205751.3331,206150.2805,206336.3549,206356.7133,206237.1373,205965.5755,205620.6561,205072.3067,204461.707,203825.8973,203071.5766,202248.4023,200628.4778,199869.1255,198452.9645,197954.755,196315.1462,195250.8496,193256.6368,191560.9108,189259.7565,187103.9719,184572.1816,181842.4142,179667.2174,177546.5895,176205.684,174616.4633,173348.2769,172103.6107,170975.83,169436.3345,167937.7171,166473.1853,165724.7593,164994.1713,164655.1883,163856.8997,163948.981,163625.8084,163925.7372,162754.5678,161719.4266,160083.9266,158756.5234,156944.7504,155174.123,153581.3491,152330.3421,151423.2015,150345.0134,149524.1644,148479.9088,147840.567,146948.8418,146087.2189,144650.4142,143475.8004,142028.3786,141078.5463,140159.1585,139634.7876,139186.7095,138873.4988,138895.3503,139134.4964,139263.626,139318.5686,139143.1267,138835.0294,138526.3908,138557.8379,139075.5429,139850.3384,140915.2775,141827.8855,142947.2559,143860.4582,145061.377,146153.9069,147549.127,148755.6505,149894.8906,150724.0056,151620.4046,152400.4797,153197.2633,154019.7534,154898.5827,155872.2132,156676.1094,157264.5095,157616.4558,157949.6093,158310.6898,158537.4218,158557.3775,158788.2269,159177.2687,159916.9426,160523.7072,161172.6052,161751.8532,162424.211,163359.7055,164250.418,165114.7052,165945.1907,166840.7336,167458.6181,168028.2283,168584.6114,169266.2541,169573.9985,169772.5964,169941.642,170465.9292,171124.9224,172057.1233,173006.4066,174045.2998,175155.6787,176036.3481,176680.9354,176875.6429,177022.76,177212.1286,177816.0854,178646.364,179677.2253,180706.0365,181801.3271,182754.1643,183889.6315,184737.3742,185395.8602,185353.7019,185409.5097,185340.5876,185481.9662,185459.2082,185614.2226,185993.8549,186794.2902,187967.1593,189070.2446,189899.959,190270.0842,190459.9611,190356.848,190255.7125,189995.807,190065.6944,190386.8219,191079.1193,192054.4938,193190.8421,194302.1637,195103.6325,195207.4566,194908.9581,194630.4372,195120.073,196677.6285,198786.9073,201279.831,203615.4714,205929.2162,208454.8026,211030.2742,213456.8852,215638.7489,217912.8046,219848.2241,220975.8011,221124.9631,221282.8235,221968.2553,223366.7693,225823.323,229221.7382,233308.8917,237130.8156,239700.9659,241446.4834,241804.3863,241335.6731,240062.9789,239210.8068,238734.0791,238475.0039,237963.4075,237740.9459,238131.623,239467.6287,241312.8425,243424.5174,245399.0529,247340.9639,248826.1939,250020.9833,250866.4625,251496.9032,251957.4819,252983.8017,254844.7205,257247.0311,258999.2237,260104.1995,260737.426,261539.4401,262304.0175,263161.7218,264083.5973,265195.8385,266319.5403
