RegionID,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025
6,0.336129872,0.452337114,0.977467701,1.12516078,1.200537302,1.252812663,1.291818466,1.278302971,1.196945356,1.164821944,1.126879545,0.942661947,0.923394448,1.029847084,1.267422585,1.254151143,1.125181107,1.041702518,0.993348197,0.954654454,0.884181605,0.823353147,0.763654008,0.612326382,0.622216868,0.723785683,0.969623127,1.121276057,1.230266991,1.405983185,1.492515535,1.485704617,1.389255037,1.342445334,1.30624814,1.139335717,1.050250838,1.100920981,1.265732511,1.388111245,1.266380976,1.320270882,1.372406773,1.503934368,1.443235037,1.370887979,1.307730711,1.3363415,1.485263839,1.669315442,1.884870829,2.130120489,2.32766325,2.325597757,2.168997212,2.010508807,1.892875058,1.633245946,1.552587556,1.360583174,1.454868478,1.507371234,1.674453413,1.601957483,1.458004354,1.374914474,1.375758494,1.363317513,1.320177512,1.057004598,0.925857825,0.764320601,0.674634788,0.638290016,0.569450412,0.562654946,0.386985548,0.143144542,0.001263017,-0.214293058,-0.244729664,-0.261584345,-0.227548399,-0.188240351,-0.221239107,-0.317215132,-0.407949855,-0.638925955,-0.74054389,-0.954835706,-1.005273246,-1.141248275,-1.211468692,-1.232722624,-1.337946528,-1.350354048,-1.615654326,-1.96169321,-2.345518652,-2.556625351,-2.54792254,-2.647985404,-2.618587678,-2.484309886,-2.203033422,-2.183896278,-2.142169253,-2.04628782,-1.521311227,-1.279483514,-1.21786305,-1.194699416,-1.056710744,-0.792024253,-0.667247742,-0.526160786,-0.281964454,0.278567218,0.635834366,0.641705702,0.266375386,0.339437944,0.421344789,0.461977883,-0.02106456,-0.368896015,-0.632461838,-0.649417338,-0.701291795,-0.625577288,-0.448379394,-0.350714849,-0.337185085,-0.498400944,-0.533154945,-0.805301003,-0.653408327,-0.572723468,-0.628294398,-0.754731304,-0.811925283,-0.404188844,-0.2644949,-0.136704369,-0.198945475,-0.224044756,-0.153336134,0.069879676,0.39522204,0.570887179,0.897567235,1.201367175,1.514930204,1.634084303,1.711255249,1.593717182,1.388244611,1.176182554,1.368478786,1.844125219,2.191146216,2.147867811,2.011187082,1.932083952,1.872060926,1.541437392,1.222805164,0.874349033,0.716605357,0.647074992,0.784072133,0.830177234,0.678035865,0.442818078,0.386529551,0.635687295,0.801295318,0.890859782,0.815293654,0.718996393,0.603351507,0.490873316,0.472787923,0.532067386,0.542372815,0.425082356,0.283677293,0.241953955,0.297530696,0.247585769,0.225268641,0.74463051,1.243419728,1.395111,1.039603156,0.68251755,0.599034628,0.217784978,-0.068407059,-0.328617811,-0.074949228,0.238037677,0.573210227,1.078190542,1.403702586,1.503397577,1.209599633,0.87626151,0.744460049,0.359758317,0.309830455,0.325212806,0.704925863,0.776220265,0.905257336,1.013047554,1.106070533,0.997229422,0.812147701,0.737055826,0.595557468,0.5386128,0.574745634,0.644762969,0.681437555,0.4786227,0.279100546,-0.086803391,-0.298733368,-0.339478063,-0.195506738,-0.117270192,-0.072401203,0.076138366,0.318189933,0.484822487,0.568744211,0.61574587,0.634243722,0.514757429,0.41184864,0.395169317,0.363459447,0.045738641,-0.216582915,-0.028009668,0.58387728,1.288705153,1.633732515,1.871815277,1.832763916,1.494510127,1.259852338,1.127121967,1.459106493,1.722064624,1.817624445,1.613480871,1.098569881,0.73683251,0.652991819,0.855397844,1.045568072,1.443073748,1.825439135,2.161725112,1.92422964,1.423066662,0.746004266,0.040468101,-0.610208621,-0.981931389,-0.8927444,-0.707891933,-0.611116303,-0.956613556,-0.992974022,-0.737754543,-0.081871309,0.417331937,0.727797632,0.973988623,1.091477739,1.03175993,0.830377275,0.589330838,0.373013741,0.070430313,-0.020233836,0.196296441,0.510291909,0.590258172,0.323189911,0.260150912,0.229937412,0.297824456,0.205703639,0.228852365,0.230986821,0.021146881
48,0.054342638,0.026342669,0.130706653,0.08453717,0.094706731,0.062178053,0.183832951,0.240627255,0.257217843,0.296052236,0.327872269,0.195114947,-0.029424681,-0.194917702,-0.114419746,0.038461198,0.116578265,0.136784537,0.122696131,0.128884273,0.134636576,0.098238291,0.079287129,0.027031997,0.074917722,0.187592704,0.32927334,0.386649449,0.431519866,0.436750468,0.459531064,0.403152616,0.344579684,0.292276784,0.248303711,0.189921935,0.125114555,0.141247264,0.165450667,0.187399724,0.188500339,0.1855264,0.215279904,0.194848499,0.198032896,0.142681961,0.120614067,0.301443749,0.676509727,1.063718173,1.044487787,0.854199593,0.543608132,0.505400494,0.457399545,0.514115254,0.475895295,0.423716831,0.368745991,0.391288884,0.327921951,0.291242737,0.255966346,0.277706026,0.302650999,0.267019615,0.249258935,0.248924764,0.201252833,0.234728277,0.190705706,0.156199965,0.157298301,0.190882005,0.305466894,0.416583336,0.459858657,0.456478803,0.403608626,0.427488958,0.525860414,0.500972192,0.494474267,0.259722161,0.10196693,-0.012743879,0.154915878,0.282885489,0.366775871,0.326113977,0.345483208,0.339288925,0.311377516,0.258650797,0.237970968,-0.095957961,-0.27774208,-0.410086543,-0.216086792,-0.155183328,-0.139384806,-0.115405563,-0.246254362,-0.357183665,-0.426389787,-0.42010763,-0.390113782,-0.356324667,-0.187797155,-0.077202988,-0.011921378,-0.000134054,-0.017392593,0.007851864,-0.083713475,-0.110550988,-0.146943205,0.030862462,0.090255275,0.043808496,-0.009799785,0.018044963,0.126099553,0.145441113,0.032840285,-0.177227012,-0.342907361,-0.407572093,-0.411771289,-0.42893535,-0.374184304,-0.326372867,-0.344508987,-0.339716559,-0.329846217,-0.262086953,-0.267811368,-0.149032002,-0.087802089,-0.031448165,-0.084336685,-0.157771405,-0.184576743,-0.084677091,0.11644625,0.20732264,0.208120974,0.23182514,0.325905234,0.368165872,0.27389552,0.234188792,0.232856694,0.268123913,0.268393932,0.373687872,0.473108369,0.558051294,0.526853871,0.598165146,0.709524906,0.67613383,0.651084841,0.504893197,0.57279822,0.521690089,0.582221191,0.679832356,0.762209287,0.763119732,0.658323322,0.662504432,0.668200591,0.75589968,0.674647382,0.590836787,0.416440578,0.524116337,0.610000166,0.758725231,0.780378613,0.757018902,0.703095778,0.667996941,0.660972068,0.682721432,0.707426176,0.716267615,0.71658074,0.626559659,0.645775411,0.687087251,0.711838509,0.521207504,0.493355469,0.473765003,0.562065138,0.465920815,0.450931185,0.513272386,0.563118566,0.630014544,0.601594705,0.588360507,0.52223325,0.554003019,0.609882755,0.545832852,0.489285574,0.37687662,0.398031471,0.402555288,0.47816203,0.524063312,0.578819645,0.570680952,0.516314133,0.601668475,0.559577476,0.580336719,0.438188434,0.498690276,0.446401204,0.438526671,0.332991496,0.37634799,0.416899492,0.411335773,0.361024351,0.311217038,0.262021593,0.234830823,0.227278143,0.24059596,0.287689974,0.313463487,0.418319146,0.493242698,0.534438218,0.539700675,0.519325718,0.503862518,0.361414558,0.128586373,0.076865224,0.300242827,0.650262409,0.975279844,1.090080178,1.229793983,1.177024673,1.221270039,1.285167834,1.436619967,1.571734863,1.770858214,1.861742526,1.676764889,1.257091444,0.907555073,0.932961176,1.196763526,1.359375752,1.764464936,1.939211956,2.15107465,2.043080884,1.840321441,1.577257706,0.944155705,0.293622679,-0.215827951,-0.309261845,-0.32723323,-0.421854154,-0.558967381,-0.534535987,-0.358688207,-0.124221963,0.107464149,0.278530143,0.250145065,0.19363115,0.012644313,-0.076734393,-0.162975421,-0.20163692,-0.066396383,0.086915967,0.290245276,0.283985481,0.109534349,-0.076476793,-0.185233014,-0.13740935,-0.085851129,-0.085529239,-0.122415811,-0.090315866,-0.058128583
12,0.21660927,0.262006202,0.531199257,0.56981439,0.578100136,0.577510601,0.58478775,0.602612685,0.611488573,0.631575566,0.647327955,0.588091661,0.580853721,0.603698422,0.708834618,0.770923089,0.798563073,0.851677476,0.895097511,0.919726788,0.913845621,0.868476574,0.844424565,0.756037307,0.694096329,0.673942826,0.753233834,0.820267938,0.850655239,0.858742152,0.909929522,0.892107275,0.883059617,0.831552551,0.893470863,0.872997929,0.889364749,0.903967066,0.998128178,1.043874658,1.02505991,1.004544792,1.016892984,1.045035981,1.047788956,1.017211016,0.963440762,0.91484096,0.897743264,0.974821705,1.100827469,1.274730395,1.427799369,1.563880497,1.695709202,1.693175634,1.599501918,1.476603733,1.482758426,1.500320539,1.580656759,1.744665495,2.021001429,2.210453863,2.344413556,2.444541145,2.466267526,2.35906533,2.12258526,1.921668082,1.766653267,1.604612601,1.465215031,1.500701138,1.646081031,1.553039489,1.280365679,0.867497072,0.564557979,0.235212063,-0.010606513,-0.14986845,-0.300205917,-0.380961271,-0.413370343,-0.476946552,-0.553402595,-0.724613816,-0.912247641,-1.109067765,-1.239508229,-1.284916944,-1.331278258,-1.410785019,-1.45124595,-1.599890442,-1.604717972,-1.741775726,-1.726128357,-1.887036458,-1.870433152,-1.948881525,-2.066485669,-2.145925431,-2.218152363,-2.230474074,-2.181213136,-2.097257743,-1.903484149,-1.824191707,-1.850098133,-1.823561713,-1.766894498,-1.539009389,-1.440103452,-1.337760586,-1.147108644,-0.773696649,-0.592584759,-0.458890523,-0.40144797,-0.274565391,-0.240386745,-0.312429292,-0.47260853,-0.658096491,-0.827251643,-0.910594396,-0.961052398,-0.982685592,-0.94599314,-0.954352672,-0.913681126,-0.9417657,-0.919821406,-0.927196133,-0.845963517,-0.786238428,-0.623499227,-0.471635527,-0.271657134,-0.139239784,-0.06355691,0.022085168,0.093967142,0.150169684,0.279465612,0.360794157,0.487127938,0.486247846,0.430284369,0.455783325,0.562529512,0.792138183,1.047434083,1.18551612,1.196089479,1.206150968,1.227480936,1.367697167,1.322150012,1.253475553,1.181935041,1.135225471,1.185104058,1.034470577,1.044636045,0.984036936,1.050144225,0.974615858,0.859538644,0.840571188,0.690775446,0.706784215,0.597219005,0.617072119,0.51468433,0.63989908,0.753958918,0.817005384,0.710235515,0.622678609,0.621511657,0.6996317,0.71237427,0.806493333,0.846978795,0.91361626,0.946041887,0.903647616,0.831467941,0.760096415,0.715062394,0.652637409,0.686815277,0.67502695,0.716772312,0.624704074,0.643252156,0.717960225,0.792988264,0.720162554,0.59298431,0.516520613,0.575122565,0.667572632,0.704554174,0.612752004,0.628082152,0.593009029,0.665572374,0.640387687,0.682359758,0.697452759,0.725138165,0.64031506,0.558782613,0.558968711,0.550881937,0.568201466,0.475934356,0.614044398,0.596192823,0.601825682,0.492307031,0.520213862,0.559302699,0.501927303,0.448139022,0.301684909,0.217180031,0.116475423,0.168552549,0.217574148,0.296081481,0.29347206,0.387764913,0.528323868,0.647693498,0.779656979,0.728856669,0.635724401,0.384241959,0.105561813,0.05287625,0.225733139,0.620840852,0.989594018,1.159529662,1.3458043,1.319850911,1.348229265,1.325345649,1.397715694,1.532908615,1.827056347,2.196649235,2.201122805,1.916036476,1.523344416,1.477361077,1.628622453,1.732236927,2.137530433,2.434184552,2.804843842,2.869080878,2.673011355,2.31412102,1.534643767,0.765038222,0.097081846,-0.123930116,-0.181680332,-0.217915584,-0.347893659,-0.295615708,-0.120591022,0.115837689,0.273768474,0.434201875,0.439663577,0.433794779,0.30037621,0.271347586,0.237269681,0.211256207,0.178804494,0.184060894,0.218177975,0.171365891,0.031319945,-0.197632643,-0.266181386,-0.256669416,-0.216838806,-0.240831319,-0.305756571,-0.279510643,-0.241877669
36,0.356098249,0.341585576,0.732156799,0.752014675,0.807066495,0.71974119,0.625509062,0.552369747,0.588815279,0.717116669,0.781562833,0.743821394,0.614485858,0.550840797,0.57194964,0.628072286,0.688913938,0.718308405,0.748629962,0.726752092,0.759413453,0.78898394,0.831186608,0.813879325,0.732919407,0.617062577,0.604551419,0.640583335,0.739082313,0.788080059,0.873102693,0.891790296,0.881262545,0.848836793,0.871574145,0.843967224,0.814213269,0.861877273,0.841940556,0.854406512,0.840166896,0.874026804,0.983678018,1.054666312,1.074075706,0.92927405,0.825783656,0.797244295,0.749562912,0.623621817,0.615913297,0.720487885,0.882552335,0.983827941,1.002244299,1.044743104,1.016012358,1.019122691,0.964180916,0.910356069,0.878919878,0.801655068,0.839331366,0.883847789,0.905266053,0.944050674,0.977682191,1.01655086,1.024048205,0.916322087,0.90479448,0.78379126,0.711390053,0.583202201,0.503615398,0.473326492,0.486550454,0.453207952,0.403627121,0.259715239,0.190314569,0.109846712,0.116616656,0.097182398,0.079132045,0.104821503,0.04281829,0.082033221,0.012531671,0.019995923,0.027644519,0.002116716,0.072565979,0.073026584,0.039631059,0.024498623,-0.048935547,-0.055831124,-0.127171512,-0.212912572,-0.291237478,-0.387085326,-0.420297386,-0.471734405,-0.569599475,-0.627138299,-0.605146794,-0.56315526,-0.487362655,-0.434130919,-0.371320885,-0.34256399,-0.373293777,-0.388338675,-0.420826388,-0.355948361,-0.276404038,-0.17712676,-0.119047124,-0.086926369,-0.007084409,0.030065898,0.150742354,0.160965598,0.214942344,0.137279053,-0.033142875,-0.20736402,-0.375536145,-0.394431799,-0.401251989,-0.284194562,-0.218643032,-0.134827801,-0.181456943,-0.194906744,-0.291028419,-0.285544977,-0.279658978,-0.255978028,-0.255535059,-0.278879007,-0.236485701,-0.208569829,-0.082975219,0.075712073,0.15788429,0.196630083,0.143838083,0.13333633,0.004543505,0.010735608,-0.064153334,-0.006035811,-0.010221962,0.160145029,0.265919736,0.312326133,0.293990196,0.33192472,0.459612551,0.455882555,0.407544939,0.293466611,0.310595066,0.256574237,0.172850535,0.14826561,0.202819206,0.371660225,0.431007386,0.51018638,0.350124834,0.287151525,0.170254176,0.228070358,0.176471969,0.24196504,0.205994355,0.153986156,0.090637273,0.091949374,0.166722392,0.29889098,0.326619135,0.405276375,0.484177867,0.637250848,0.684834498,0.555824581,0.447971397,0.315564792,0.245751845,0.110956468,0.198073325,0.303286667,0.468933872,0.383707277,0.273551681,0.209935352,0.291703239,0.449357441,0.617771817,0.562846368,0.590824621,0.51843502,0.694944273,0.555830949,0.485392572,0.356288677,0.439478488,0.444209121,0.552659408,0.445733711,0.495325459,0.44523888,0.355041214,0.460912737,0.512977436,0.742546482,0.665164725,0.746102874,0.722232386,0.735596838,0.483686259,0.342402142,0.200189873,0.324912619,0.456179047,0.492295493,0.412136294,0.234485686,0.285495595,0.290249688,0.346246902,0.188626664,0.212285363,0.423067463,0.535836964,0.657002578,0.497611467,0.455736771,0.376815099,0.326607999,0.175986972,0.049756327,0.114029008,0.574114353,0.935660585,1.225077006,1.334962338,1.247053116,1.285293157,1.185721857,1.088767709,1.076716674,0.997695767,0.872741612,0.527465098,0.259391921,0.373763818,0.559823426,0.658044578,0.770104962,0.926485747,1.225177666,1.238413825,1.116487886,1.056483388,0.705148752,0.209747121,-0.354400688,-0.414781194,-0.354274861,-0.36169148,-0.379936045,-0.316853672,0.021752145,0.344495513,0.561884439,0.656697346,0.691798657,0.698253123,0.588440673,0.414697003,0.344884929,0.376374453,0.397407199,0.488842117,0.654451448,0.79476674,0.724748362,0.578565901,0.537812327,0.65454184,0.601162203,0.504809274,0.380343882,0.363020986,0.232730124
42,0.213892424,0.200572419,0.407917936,0.417331483,0.427121363,0.451647456,0.429207891,0.43545361,0.415805374,0.456815003,0.470359906,0.462102819,0.420569177,0.421234686,0.450083806,0.428809536,0.434720769,0.465688317,0.510612012,0.514187147,0.470070758,0.475098454,0.447279607,0.443049543,0.436859783,0.453510019,0.496804702,0.540161987,0.591535642,0.658132565,0.737934291,0.760171813,0.739120468,0.631142872,0.596647982,0.568139087,0.568245228,0.540070209,0.567921496,0.691235808,0.829160189,0.903190322,0.863288245,0.839831964,0.787275406,0.707887896,0.62608109,0.551782318,0.632092713,0.631250546,0.696827571,0.814467144,0.953632169,1.108935577,1.071643514,1.058785532,0.912466184,0.91479423,0.885348418,0.904080727,0.726870919,0.690955057,0.746551284,0.892065813,1.022872147,1.083400746,1.123038855,1.043583296,0.941774913,0.856014613,0.79663334,0.70144109,0.60719873,0.566392983,0.596022591,0.663015367,0.721229653,0.662876155,0.532843412,0.369459323,0.286598686,0.228382622,0.192280304,0.194144687,0.23158164,0.289912711,0.266820421,0.255860328,0.19418396,0.209009318,0.149692378,0.075186793,0.049231939,0.062886458,0.049445138,-0.025767887,-0.018099348,-0.039298681,-0.027351094,-0.12095678,-0.19325298,-0.344378972,-0.449810622,-0.476713254,-0.415803689,-0.393031934,-0.425313177,-0.435640642,-0.287493572,-0.142444951,-0.085914795,-0.149568571,-0.205476162,-0.225220492,-0.265472513,-0.251515229,-0.171931261,-0.034918853,0.054241167,0.154431183,0.214979183,0.29815339,0.288887387,0.189002425,0.033246258,-0.152374429,-0.289906139,-0.433093033,-0.513612068,-0.567651626,-0.538777127,-0.470916222,-0.383387272,-0.293397436,-0.31450684,-0.364879683,-0.467555609,-0.469042446,-0.391315974,-0.281802122,-0.231906912,-0.232601305,-0.227106513,-0.197844319,-0.043792601,0.211160312,0.311369317,0.296302765,0.119255701,0.049525008,-0.080451917,-0.079515908,-0.116762898,-0.085957223,-0.056988842,-0.003825413,0.013803125,0.151821246,0.283596571,0.418501193,0.351589286,0.103283678,0.035997312,-0.04517829,0.140086452,0.100421872,0.136335583,0.089870466,0.0628975,0.062591223,0.156599095,0.285685283,0.30111949,0.31231989,0.153129785,0.014453282,-0.20938227,-0.131314924,-0.011875366,0.050494099,0.032997146,0.121340551,0.266121636,0.37479436,0.333098918,0.395260193,0.452322329,0.440863479,0.331272747,0.166942403,0.221579927,0.300711352,0.307161096,0.025267519,-0.004418403,0.120934801,0.307973704,0.239874487,0.24015905,0.302257323,0.383481249,0.349609789,0.393131462,0.342546208,0.302562909,0.230895168,0.267575387,0.279992966,0.292900268,0.306113501,0.334623113,0.372823346,0.451693205,0.533463427,0.532136296,0.47304933,0.411004847,0.566738486,0.535294056,0.422906939,0.20803058,0.21681537,0.248920851,0.237382097,0.137299042,0.154403081,0.207566168,0.368338645,0.551969967,0.577414652,0.463752438,0.30321542,0.329887037,0.37073739,0.387709816,0.350525662,0.440156483,0.557838938,0.601626706,0.59046084,0.615211499,0.656168873,0.714854376,0.430576461,0.177257438,0.153925295,0.514269882,1.088514634,1.352556835,1.596732801,1.479453503,1.342258687,1.292866976,1.328585082,1.344648868,1.332627978,1.378735309,0.98655462,0.379447246,-0.327986556,-0.262518252,0.046976648,0.422409178,1.018408937,1.478939111,1.823590054,1.62324388,1.233976422,0.951763355,0.36258897,-0.08435172,-0.385878916,-0.120549769,0.080431037,0.084149272,-0.073364535,-0.157639293,0.062441365,0.329598087,0.617154615,0.727232978,0.702468777,0.668461517,0.518085187,0.34897075,0.208953203,0.170869603,0.196232737,0.320641254,0.509076194,0.63885378,0.565313847,0.334627567,0.127196835,0.094072908,0.1453681,0.278933589,0.331932446,0.443066038,0.395657599
17,0.080140718,0.173088978,0.406485975,0.480355794,0.537277785,0.579637851,0.820290431,0.956827214,1.093886388,0.825806132,0.650138767,0.46366392,0.462443389,0.499006405,0.505907103,0.59902586,0.627525604,0.643312092,0.782338334,0.891005996,1.01600834,0.767437392,0.563550461,0.386848406,0.450695295,0.545124159,0.506206773,0.534097694,0.523979781,0.626733201,0.792539117,0.869662172,0.928896764,0.638448197,0.548695262,0.43257055,0.537940473,0.510097202,0.562954965,0.523278607,0.51107145,0.482328572,0.681050234,0.830602187,0.913079595,0.688963233,0.532012493,0.480784411,0.521971084,0.535621836,0.593765378,0.661198633,0.75805747,0.726428495,0.796457748,0.767469447,0.826233724,0.702264841,0.680885909,0.568966374,0.62104081,0.621738468,0.67867402,0.688430762,0.689222469,0.656089484,0.718612581,0.818251042,0.883371705,0.697056601,0.590023223,0.513148344,0.558782041,0.568137627,0.506468625,0.510197972,0.36729819,0.278704204,0.20760668,0.166227824,0.131736694,0.117129561,0.158289743,0.243160717,0.24329482,0.193897845,0.090261531,0.009866608,-0.057946261,-0.131674539,-0.167464587,-0.266680114,-0.297748492,-0.310967618,-0.370080893,-0.405361653,-0.800957872,-0.378486797,-0.708544152,-0.25104664,-0.828274522,-0.542136774,-1.021359346,-0.877447744,-1.201265065,-1.139061277,-1.353146208,-1.478970111,-1.196198813,-1.180308757,-0.755241486,-0.901912279,-0.726269663,-0.718014752,-0.655291714,-0.900417036,-0.884472274,-0.872068422,-0.449577509,-0.440844206,-0.2054515,-0.484824443,0.056196169,-0.197117785,0.183301646,-0.714451202,-0.636013609,-1.01131944,-0.829192055,-1.141227435,-1.128185171,-1.026442985,-0.81455659,-0.595508805,-0.71203626,-0.545976871,-0.698385846,-0.430591455,-0.603166788,-0.586342083,-0.98352526,-0.812036251,-1.008826433,-0.668762334,-0.651685054,-0.37412532,-0.320892886,-0.225029172,0.015734824,0.172177182,0.092809191,0.039452226,-0.125928584,-0.221424735,-0.222306,0.022701162,0.373638192,0.557104063,0.761484822,0.647628856,0.789245638,0.638838636,0.834780325,0.753150096,0.954623882,0.817709684,0.765846606,0.553130928,0.594728754,0.514492164,0.522822239,0.536883024,0.570595187,0.62855998,0.515740544,0.375551896,0.223792578,0.211369745,0.228604871,0.14321964,0.012587375,0.145593604,0.245006703,0.464685634,0.379424838,0.40423811,0.359396064,0.415672394,0.575957546,0.545246147,0.526200914,0.502974886,0.539661858,0.370343912,0.340149827,0.331124779,0.404332693,0.181810841,0.117115774,0.099571782,0.308510141,0.386583526,0.544748764,0.551725661,0.600494063,0.637982698,0.502792377,0.366167162,0.110202892,0.083175443,0.106974154,0.340810082,0.466931098,0.57704018,0.572588539,0.606117328,0.524109045,0.621308524,0.461006253,0.356444386,-0.022739612,0.030108813,-0.037172905,0.076280432,-0.012269656,0.083584095,0.204527592,0.430355777,0.627893443,0.586850014,0.438839227,0.194905361,0.099793355,-0.05413899,-0.053129426,-0.136608513,0.036783654,0.168956055,0.363626743,0.510455828,0.591680141,0.575245487,0.412485782,0.053214847,-0.152913472,-0.142897947,0.25157206,0.798254878,1.072454867,1.254068356,1.160394655,1.136330547,1.226434231,1.235506003,1.149887621,1.022156628,1.054567285,0.888162356,0.512888837,0.067501509,0.071389678,0.30975373,0.630051355,1.099784766,1.504900005,1.783056673,1.638138981,1.083853355,0.728206285,0.148232807,-0.193839825,-0.527354362,-0.354978558,-0.199291874,-0.108520409,-0.214528312,-0.093485634,0.164328908,0.561036658,0.770548324,0.875077712,0.811148984,0.79132783,0.600478779,0.480170267,0.338163297,0.251305294,0.183134939,0.407338489,0.735588124,0.942656609,0.681132292,0.426632862,0.243451087,0.307594545,0.292337324,0.326988625,0.350307596,0.421170119,0.423725277
