state_id,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501
MO,45.46893822,53.18668924,56.80058437,57.60423086,58.42156401,59.62715876,57.09388514,58.97012299,56.27943352,53.76591316,52.41828489,53.9912958,46.31560833,50.3498987,48.87509131,46.16040256,45.43778258,45.09392005,41.20106967,39.77240771,37.71527278,36.13839622,32.46894223,31.80884733,24.80468078,25.52067015,23.94448503,22.24481414,11.35795863,-2.062928782,-11.89224116,-19.10017576,-22.47086727,-23.61409324,-25.76287541,-26.41678286,-34.4759938,-42.3064068,-44.33893353,-44.83672211,-45.08089458,-42.23799384,-34.50652405,-32.15905098,-31.98154068,-34.38942334,-38.1678929,-41.0490222,-47.82309413,-50.28305236,-49.41563185,-46.67693571,-37.6972797,-31.10290986,-23.27476355,-22.04042181,-22.83180364,-20.42469021,-18.31504041,-17.00704625,-22.95302013,-24.69344696,-26.42804967,-27.88662969,-28.11384723,-27.34705464,-26.4470449,-24.56854131,-21.30985527,-17.7915096,-13.90061512,-10.77565095,-15.11271726,-11.77435189,-9.437545654,-6.609159982,-4.325283499,-1.970191616,-2.174381266,-0.874340966,4.599360636,6.315406827,11.25919672,9.448358998,3.775598004
MS,48.82115365,55.36955597,58.95289014,63.87478849,57.25245063,56.98898995,55.702747,53.53462829,53.66613156,51.76089597,49.11892993,46.54460132,39.9288895,43.75088665,43.82729748,44.64184997,46.5407018,47.9695229,45.55564227,42.79005685,39.26077791,35.86560518,34.50421635,36.38095621,25.52728779,28.92608881,26.51266014,23.71686407,16.40858076,5.287617684,-4.114640233,-10.60679565,-15.04361449,-18.22965862,-21.02355336,-22.4109578,-29.92509234,-35.16810895,-40.00605266,-47.03891709,-49.75138514,-48.5778682,-46.25995005,-41.86249588,-42.7712125,-44.05613278,-47.09120868,-47.76391785,-53.23276606,-56.40516385,-55.2305054,-54.17371686,-46.76800682,-41.47119834,-33.42242859,-30.62891739,-29.42189041,-26.42018621,-23.09973829,-22.14423231,-28.33718803,-28.28770038,-28.83486331,-28.82120699,-27.57493962,-25.30317536,-23.93085687,-20.44127064,-16.49227317,-11.30751585,-6.490258793,-3.220760463,-9.227104836,-8.185558235,-5.221426414,-2.199661591,3.89259838,5.106111381,6.469486503,7.214794402,10.80208112,12.38699231,14.08161288,12.61431093,6.444820325
MT,50.00832196,57.1030753,60.09222554,59.01575868,58.16312155,59.52014088,59.55626914,59.55779298,63.97769839,64.99650147,62.73907673,66.62627153,56.02676342,58.85462909,53.77801148,47.52390907,44.82673614,38.85097953,36.36257479,32.82800836,30.84473095,32.94697453,31.28942888,29.86669605,20.28893845,21.30922592,23.62268424,24.94676113,12.97717987,-0.814439797,-15.21529704,-22.9541489,-29.28245783,-34.21861215,-37.12406956,-38.43413756,-44.84870677,-50.50447978,-51.15686434,-52.86715453,-53.08846317,-50.01100594,-46.07210627,-43.61717342,-43.36905074,-46.27178973,-50.18525318,-52.57243583,-57.7377584,-56.88917589,-57.1029852,-54.00549813,-43.20326807,-34.75676866,-24.75842943,-19.61042304,-20.54185905,-20.22755621,-16.25888715,-15.01597444,-20.08255384,-21.03882477,-22.7570585,-23.37863477,-22.84124525,-20.27294739,-18.60750256,-15.76613941,-12.14681884,-9.558577472,-5.767882776,-3.165509893,-8.817948803,-8.834449923,-6.476013275,-1.23514153,3.165938854,7.484041382,8.734491306,9.562083474,10.51775705,12.33305953,15.30758703,12.69509016,5.162943977
NC,55.82735267,64.10312092,68.55483217,69.73352016,69.65686736,67.21565065,66.42222681,66.54330486,65.91477375,61.93088657,59.83874491,62.03879052,51.51208844,58.90754198,57.67416475,54.15641986,53.34625199,52.91739204,48.54024651,46.4314568,44.41469232,42.53241183,38.94941349,36.93942107,27.74505389,28.18229907,29.21913376,30.39952885,20.30227598,3.582860678,-8.579494595,-17.55801633,-23.89132122,-26.82697807,-30.08669889,-32.15303935,-41.01246979,-46.81255046,-51.86542435,-54.30310103,-55.68526746,-52.74891896,-49.88638711,-47.97807545,-47.48373747,-48.08388942,-50.95223062,-54.40086987,-61.82057102,-65.99292853,-65.56469533,-63.48294083,-52.06803836,-41.99574222,-29.7769056,-25.02503519,-23.31794101,-19.98379409,-17.07846614,-16.46775435,-23.68157467,-25.80027283,-29.47253518,-30.96226097,-31.67333607,-30.37416337,-30.87516353,-29.40365441,-25.7958824,-20.17397521,-14.82429512,-10.34586809,-16.79332494,-12.58721011,-8.54547581,-5.541166158,-3.878753515,1.402921226,4.155477518,6.990019797,10.15941598,10.60533842,14.1535323,14.38932014,8.223445411
ND,38.91857726,43.97361584,45.69713145,45.29331514,48.10954918,49.93135012,47.49448121,48.06665941,50.61106347,48.64178864,50.30309895,49.92003934,43.65339309,41.92151377,46.21080723,50.2955889,53.02956857,53.17505722,47.99668872,45.58871583,42.35634649,41.91283687,38.08849355,35.96998398,26.78273861,25.22486509,29.49299536,29.74079127,23.93359184,15.81235699,9.017660026,5.865374148,1.720626077,-1.031484571,-2.283156778,-1.187107904,-9.578808251,-18.42894263,-22.34156103,-22.96498408,-28.10833738,-25.95537757,-24.66887418,-24.13680427,-25.85763293,-27.49365447,-29.13149398,-30.63722476,-37.52801241,-39.60290492,-43.63575716,-43.51978172,-39.68734853,-34.64530892,-27.45033114,-26.80535889,-25.67002573,-22.91947939,-19.37567278,-18.83995573,-19.96782164,-28.64281431,-31.72781853,-35.10686676,-35.06422686,-31.60183066,-28.33885211,-24.97549286,-21.20497427,-20.1976562,-18.78080563,-17.72050684,-20.24363615,-24.4453328,-23.69579718,-23.73806276,-22.21279691,-26.71624714,-24.05077264,-23.60309334,-21.95540308,-18.9123508,-18.82046344,-17.50522821,-22.0364305
NE,17.3802296,22.05379829,21.8966576,25.39770782,27.69864916,33.19050375,33.39040471,34.57356678,33.52323425,32.38209273,32.71480435,31.23387633,29.96964304,37.17252256,34.85393455,31.44457747,35.06917522,35.97375023,32.39590542,32.54730302,34.4361315,33.91871217,27.23208282,27.00302205,23.01894693,29.26049242,33.65646109,32.91139239,20.41382689,3.196294144,-7.766565891,-14.99576391,-20.09746723,-24.24000532,-26.74801668,-26.50180585,-30.46512439,-34.52641725,-37.97701553,-41.80636333,-42.29278047,-40.38988613,-37.5760446,-36.81516521,-36.40949963,-36.71921772,-38.9606024,-42.88346723,-47.54876304,-45.99579427,-47.40328099,-43.69226822,-36.55062645,-31.5267323,-23.65305454,-18.82589664,-19.80918389,-16.76644715,-13.52359823,-13.44807252,-13.66063017,-12.53833348,-14.94867971,-15.10434486,-14.66759171,-14.20575179,-10.92856363,-10.77026264,-8.157732181,-4.31051686,0.524404995,4.662047623,0.771136467,4.573731705,9.921922971,10.84929865,10.32934744,13.76182203,14.13791846,14.28621858,16.51451711,15.73538216,18.7609251,19.93439966,20.53456157
NH,87.83929396,83.34237332,83.28506413,86.58180419,89.08203123,90.3625954,89.55838016,91.27070486,94.7143318,94.11106967,97.81474234,105.9709095,84.18595105,80.43150729,77.69962764,70.88223952,67.89062498,66.74184593,67.85626984,65.1473018,64.46497738,65.06398308,60.89367254,57.99422719,41.00261686,35.96697405,39.59453868,33.38843888,18.87695311,1.951769596,-13.36266603,-18.47015678,-22.04648161,-23.64268854,-28.47358121,-28.56981153,-41.66965981,-47.98408967,-45.510964,-44.02931613,-45.07324219,-38.15492714,-35.5210625,-34.60685931,-37.04406069,-43.00741294,-49.51076321,-53.68724885,-60.34686233,-63.17121677,-61.60529582,-55.71719843,-47.15820313,-40.31054824,-32.01336267,-32.32176682,-37.01581666,-35.267321,-30.10437052,-31.26379534,-41.13602545,-46.97161453,-51.22052131,-51.01118641,-49.89257813,-49.38844553,-48.35411066,-47.33002862,-42.83408651,-38.22421005,-33.72472277,-29.28292489,-39.37092719,-41.61393358,-42.24244932,-40.0947815,-33.72558594,-31.20229008,-28.16344823,-23.68919519,-20.23886379,-19.03342031,-16.89497717,-21.16135604,-30.50438709
NJ,72.62769791,68.0774814,70.16436864,73.3803082,74.78454968,73.61471453,72.62934551,74.28035938,76.1413022,77.14905176,80.92119902,89.8036036,75.89810503,70.80384685,74.01275713,79.00090431,77.8411248,73.04282542,69.5598716,66.62477259,63.05489071,59.58117136,58.24659513,57.99329313,45.28173145,38.26438033,34.57552148,20.90441771,13.4798817,7.739271547,0.770904733,-1.889642263,-1.482870023,-0.509279375,-2.571179448,-3.236624002,-18.68992183,-31.50970786,-32.04095786,-30.45415096,-29.85985665,-23.40936442,-20.06038845,-17.39760764,-17.77937707,-20.10467892,-26.84104506,-32.65623066,-44.9010618,-48.75249501,-47.12839,-45.23423702,-37.47511824,-33.24740277,-27.44083565,-28.5530015,-31.47500378,-31.25801041,-29.90108535,-31.18909855,-39.27002406,-45.9898385,-49.75229124,-50.27705454,-51.91632821,-52.17384105,-51.3111365,-50.59368283,-49.56791467,-47.41887947,-44.03535672,-42.74336526,-48.49228486,-50.89366721,-49.83100827,-47.32018765,-46.85425321,-45.56620335,-44.14776128,-42.47119785,-38.89102748,-37.43937486,-35.8191275,-37.97157817,-42.45424183
NM,67.07756495,68.04976947,69.02902566,68.95090268,69.63327132,69.58635006,67.77394094,67.2176441,64.72468575,62.52747789,60.10609945,61.55461611,44.35805045,44.73976559,44.18507011,43.77201673,44.8923731,45.71667258,42.00184815,38.98085194,37.03223015,36.40271603,31.99736021,29.95772535,19.59036602,19.93278897,19.73297506,19.76827388,12.45017273,-0.46326768,-7.908175679,-12.48108017,-15.69447449,-16.01778125,-15.24735386,-15.17523524,-24.57803907,-26.2400711,-28.25034288,-30.43538089,-32.10204624,-30.26935345,-28.48840037,-27.29740768,-28.81726633,-31.57637634,-34.63207858,-36.06163917,-44.41494405,-46.73110038,-45.88406527,-47.11856011,-41.88679246,-36.68421852,-29.18632363,-30.00504529,-29.5070541,-26.43007181,-21.69708353,-22.41101868,-29.30020861,-33.083375,-34.52011084,-34.36536768,-35.15280362,-33.12237355,-32.25037693,-29.39961079,-24.02240008,-24.36129159,-21.21735157,-18.72630574,-26.85378342,-26.6677776,-24.29255185,-20.57188463,-17.83417486,-14.76380943,-11.94251253,-7.015352087,-3.715720915,-0.544672954,0.690407902,0.861857354,-5.879006258
NV,-23.89172224,-18.55704449,-15.57160505,-16.64262792,-20.32473419,-18.73202922,-17.36118231,-11.72909626,-1.098124976,7.505344411,13.2698333,20.916456,35.6670791,49.30776635,53.58357884,47.99877402,45.60784638,41.97973132,34.63155274,26.0403391,24.04658382,20.19171851,22.74214564,21.69463649,24.8030902,24.54838232,26.33659603,38.48303465,31.507459,20.91758976,5.287595392,-1.925527802,-1.117511799,-5.457442041,-9.527770883,-11.72448451,-14.4641941,-19.47693788,-28.67623301,-30.39880287,-38.02522047,-37.91342603,-34.26830518,-32.10228848,-28.06519508,-28.39966777,-32.49036411,-38.32120123,-41.09303799,-39.77937366,-36.67205169,-31.6986983,-21.22475892,-0.672480162,24.65542748,33.03180582,37.40410452,34.85110495,29.86579037,27.03529985,26.08262667,21.43888355,15.53359309,2.048101536,15.48009561,8.412286906,-0.741142176,-5.726713594,-29.29625831,-28.7809262,-26.44400081,-23.30125179,-19.89618855,-17.48167616,-14.53387817,-9.78978113,-13.02068738,-13.99167256,-12.20394592,-7.58851888,-1.873597877,0.089868044,2.584366205,3.700545182,12.79234692
NY,30.24500159,28.83960029,30.1929734,32.59477801,35.82957378,37.66231368,37.31481813,37.4183731,36.52677441,36.65149807,37.41174285,40.0662932,36.198287,33.2348682,35.95846047,38.73230426,41.99514651,40.13619265,36.72169725,37.12481579,35.48807594,34.87355077,32.61241175,32.38164543,28.60083507,25.84385831,26.04786817,15.70508055,6.146354179,5.941496278,10.38964538,9.905762117,9.090237289,10.39210642,9.068809616,11.8210084,3.457814661,-4.627981863,-9.456828746,-9.341352979,-9.874102181,-10.40377546,-10.83486031,-11.63505433,-14.84741715,-14.85515925,-18.04936207,-19.7267495,-25.98653238,-30.16239543,-28.6883331,-26.96706937,-23.10363361,-20.96086,-17.93554415,-17.86895361,-18.82219753,-17.6369534,-16.64901523,-16.51445462,-19.903376,-23.78761788,-25.40792705,-24.95754401,-26.14081662,-27.56577205,-29.33478246,-28.05119879,-23.44254349,-25.63254179,-21.16871051,-24.49888408,-26.66445886,-29.34033156,-28.64621309,-25.76619639,-24.85252203,-24.80959505,-26.32097391,-26.89374423,-23.99292953,-23.79250087,-23.22587638,-23.52885877,-25.94757109
OH,58.8193407,65.55670542,65.83949926,64.86019204,64.80165926,67.14089248,65.71453654,67.02673165,65.94247667,62.72281238,61.64200115,63.70525637,52.86019464,55.95056918,59.29517146,60.20343685,58.78845894,53.12672894,49.50978955,46.73069377,45.85255355,43.58253513,40.87010265,40.89003547,31.13472306,28.81232118,27.37131716,23.3978691,9.501377124,-5.05445694,-16.03646581,-21.76291752,-23.08552992,-22.97502627,-23.46461561,-24.50284854,-32.96938049,-41.52918975,-42.32265762,-42.89638588,-39.20378208,-33.30962205,-27.51909627,-23.1604461,-25.03157605,-27.07484086,-31.68011538,-34.10190261,-43.32947041,-47.67151641,-47.94454683,-44.73328535,-34.86581352,-27.79358531,-21.13758086,-20.73806323,-22.23023064,-20.86186469,-20.12361365,-21.73492422,-30.05961939,-34.01716686,-34.86212392,-33.7118885,-35.05978773,-33.55305797,-35.42684891,-33.54138647,-29.29846238,-25.35526148,-21.55135118,-18.30592282,-25.42410745,-27.10172277,-27.37665945,-27.11993821,-23.96211206,-20.5568992,-15.10433435,-14.55461221,-12.14923119,-10.03835418,-5.692408075,-5.949693647,-11.03168065
OK,49.86462599,58.77427772,61.01500233,61.23053599,62.09757215,63.14288698,59.95000429,58.01914369,55.50996489,51.43590801,48.30385552,48.64840593,37.97856392,44.34287287,44.95370437,41.77483805,40.168901,37.0480824,31.23857371,27.5354377,24.95847992,22.16785166,20.44515416,19.44319713,13.68731959,18.7756503,19.09677963,18.0460245,8.666006923,-3.495003439,-13.42171705,-21.49763747,-26.2285072,-28.2457819,-30.31485024,-32.42927705,-41.99279497,-45.63722461,-49.87463054,-52.25299712,-53.12521182,-49.35776698,-44.28345793,-40.08962929,-39.55524617,-40.53124356,-43.05391337,-45.94521778,-53.36868721,-56.03321665,-57.06201235,-54.16287723,-47.31805183,-39.95448127,-28.24754066,-24.0038482,-22.96307148,-19.01260885,-16.49215615,-15.27615626,-19.75118033,-19.05154071,-19.35032007,-19.00372057,-18.02605363,-17.97075292,-17.00846944,-15.29178234,-12.26919692,-8.244812915,-4.486890358,0.323304894,-4.839900651,-1.170818722,1.221476712,4.368196196,7.536836925,10.58703496,11.77260682,15.32831607,20.54757722,22.43068763,25.5988006,25.23574315,18.42205366
OR,27.90704464,33.09974306,35.26482959,34.22517056,33.83905954,35.22154179,35.15476641,40.25177798,42.1760978,41.18098809,43.91827077,48.30164495,45.96093773,53.95396475,50.74426989,45.57015751,42.16788593,45.86635447,39.56632167,35.42058367,31.93515511,29.86668591,24.28092763,21.05319376,16.04239045,17.46536575,18.6436604,23.67246203,9.709373503,-9.483069164,-22.49454046,-30.2869288,-36.21753952,-38.11152307,-41.72262008,-44.24268319,-49.06139608,-49.04677196,-48.67027213,-49.74533908,-49.58868235,-46.39769452,-43.61351121,-41.19185809,-37.69341597,-36.38959883,-41.61224625,-45.38560137,-52.7515838,-49.26059691,-47.19203365,-44.84861823,-32.53252113,-24.3065562,-12.22583556,-10.75778632,-10.3405058,-8.0492458,-4.637014676,-4.016235847,-8.971476951,-9.614935398,-13.24062152,-17.66906656,-15.4763599,-14.13004323,-10.87162933,-9.376277283,-6.823000268,-4.806988458,-0.212863833,3.823969237,-0.096341926,3.403230739,4.450167393,8.79523375,11.8812445,13.22946686,14.4844284,15.94048884,16.96320848,16.30968242,19.98554625,20.46571245,20.97042595
PA,68.75780954,69.35504099,66.78779551,69.72726568,68.38473113,66.77585474,64.45030366,65.07542421,65.32496492,64.77628852,65.4829145,69.23494898,56.15530543,55.84727389,58.29612085,60.13365944,57.4614797,54.91346357,53.7067055,51.13276185,47.56061874,44.15863129,39.68867126,38.02133009,25.75388896,22.65269922,22.73064198,11.86153214,10.93055118,2.777659795,-7.85712821,-13.57330008,-16.88546261,-18.70872633,-20.35538666,-20.75204486,-30.71455672,-38.7990707,-39.85802012,-38.76838115,-38.35968735,-31.174347,-26.65483422,-24.59922158,-24.53507967,-26.07969674,-29.54543082,-31.81074598,-41.99772354,-46.11107462,-44.67545303,-42.24257464,-35.17586812,-30.39021024,-23.46622621,-22.82211085,-22.94582405,-21.42545543,-19.4309011,-19.90635568,-28.10016441,-31.83824364,-33.16339137,-32.6073114,-35.45494363,-35.58558081,-35.79694682,-34.14006257,-31.17816818,-27.53283091,-23.62945408,-21.65842944,-29.20905527,-31.10662518,-30.11769386,-28.1041901,-27.78626298,-27.3168401,-24.38187378,-21.07349087,-17.34104922,-15.18821047,-12.21041313,-13.12870315,-20.64550398
RI,60.08375084,56.40343879,57.30687079,63.74199062,67.98245614,80.64516125,86.15213925,90.24074198,93.91668353,95.01999999,97.44471744,105.7126697,93.1055111,87.29947707,92.25703099,92.62708246,89.14473684,77.81626611,70.66777617,68.42392414,66.31557625,63.56666666,58.91891892,57.57918552,48.59792118,41.6999025,41.10893558,34.79709527,22.5877193,4.972216186,-7.919006997,-16.69508287,-18.42549457,-20.06000001,-19.95085995,-20.58823529,-28.87160697,-38.76628557,-37.9494482,-42.82785134,-43.53070175,-38.72411057,-32.62603148,-27.29318694,-27.45256904,-29.06666667,-34.64373464,-39.76244344,-50.52718163,-55.33102899,-54.83268067,-52.7552328,-43.69517544,-36.80450315,-27.67491852,-30.25301781,-36.05428398,-35.78666667,-31.99017199,-33.14479638,-37.90473342,-43.41930338,-49.91100035,-49.10721913,-51.6995614,-51.45413871,-51.31405589,-48.44165588,-47.53899129,-42.55333334,-38.03439803,-35.01131222,-44.78426681,-47.88620048,-47.97970808,-46.47586501,-40.78947368,-36.45089126,-37.2859025,-35.98172271,-30.76092094,-31.12,-31.74447174,-34.78506787,-39.6993943
SC,38.98607062,46.8660569,51.01257487,51.77148761,51.78852326,52.24240915,48.93741414,46.23158463,46.90406396,46.45349779,45.69361875,46.82090779,42.49541086,49.97474889,52.27728972,53.09612783,51.90964577,49.70757958,46.33846344,43.48050666,41.48226964,39.04251079,36.67068939,36.92256436,29.45686211,33.20240166,32.89623716,34.72926769,26.73818663,12.87350773,2.071264269,-5.357677559,-12.60025891,-16.86783434,-20.60755031,-22.60851373,-31.07115862,-38.41535267,-46.50537203,-52.72481515,-57.10061033,-56.16107654,-52.11871805,-48.41073781,-47.41744913,-48.45878031,-50.90510634,-53.45337899,-59.95032934,-64.36788059,-64.69478215,-63.01582254,-52.13458755,-42.27675199,-30.76374071,-25.5794107,-23.19905952,-18.93361468,-15.62705914,-14.73322898,-20.71050642,-22.23780933,-24.59488976,-26.5882166,-27.55222424,-25.59048679,-25.27352379,-23.35234758,-19.65744556,-15.1790589,-10.77095069,-7.37320047,-9.712773998,-5.022164862,-0.391057872,2.731971042,6.351066516,9.20481891,10.80884086,12.98808241,14.48787967,13.94327956,15.5463585,14.42485008,10.50642479
SD,34.69433539,40.19005753,39.04407203,35.22681537,34.60964957,31.16607774,32.75921461,31.35760792,32.74919455,36.06632889,34.19240289,37.43189246,34.87380819,35.8911371,34.52513969,30.75950093,35.16881455,37.52650177,37.61625904,35.81384134,35.58527773,40.54455194,41.38598946,37.60140451,24.95793606,29.87264851,29.78895099,29.83384119,23.16540631,18.09187279,7.268343093,-1.253918491,-7.605193804,-11.25953221,-20.75755945,-23.04153046,-25.78799776,-28.95468357,-26.95841091,-26.99361813,-27.94227288,-27.80918728,-26.14536686,-26.64094526,-27.45777605,-29.31572751,-31.83040998,-36.34822619,-43.73527762,-41.17266792,-37.47361886,-32.46708447,-34.72680798,-33.2155477,-29.79676197,-25.08801543,-23.39158451,-23.26116996,-20.26794361,-17.74427898,-20.76275939,-19.85907299,-22.61328366,-19.10538723,-10.90637982,-7.985865724,-7.165001722,-4.899927654,-4.461583534,-15.34367162,-10.21198751,-7.99733625,-9.007291082,-15.96741871,-16.31284915,-17.25406774,-19.36840985,-17.77385159,-14.53668619,-9.288642388,-5.418334486,2.569220544,7.489508238,10.09807481,4.767246214
TN,30.61180799,42.0542109,44.55661005,41.48103602,39.96708124,41.07347283,39.25899717,39.60054657,41.02403951,39.96378688,38.31127701,39.26289243,36.15119585,47.57883835,45.26990268,40.43755187,38.09411839,32.96326746,27.16336433,24.58387317,21.97146345,19.75113678,16.69924603,17.45336091,11.81535374,15.8092603,13.92129602,16.32476749,7.298068642,-8.281536899,-17.80226446,-27.13196407,-34.07866978,-38.02788139,-40.49420723,-41.65422711,-47.27145008,-52.16147868,-55.38898628,-58.14205614,-58.81184427,-56.53403197,-52.11281844,-49.16633037,-48.92918611,-50.18787268,-54.1298588,-56.19563058,-61.15470815,-61.64839269,-59.03403252,-54.5372927,-43.76003374,-31.05249813,-18.28245047,-13.62191401,-11.61586721,-6.508154751,-3.711321943,-3.661271681,-5.739421308,-2.499236251,-5.827238107,-7.349279225,-7.362122382,-7.044569237,-7.971087748,-5.280969683,-3.381773276,-0.90941268,3.602345721,8.908677804,2.85064392,10.86679789,16.50244817,21.78527263,24.57473201,28.87589605,29.7462596,31.01675834,35.00999332,35.91839793,39.72251927,35.88619838,32.73657802
TX,9.059435465,18.06172647,19.18037745,21.60895093,22.21793835,22.59159888,21.4620966,20.6182746,19.90934282,19.22647053,19.03892332,20.78047907,20.92094487,31.86477009,32.35018953,32.86307641,30.99772432,29.64265481,25.73273177,22.21061029,20.66437818,18.10831128,15.28862148,14.82193867,14.30375099,22.57315441,25.36656182,22.30794784,14.18066239,-1.382490123,-12.0301005,-18.65241587,-23.91050085,-27.24118149,-30.28546899,-32.16816655,-36.71735219,-41.18328228,-46.33276877,-50.46891371,-52.31347915,-50.4031669,-46.03255838,-41.89359374,-41.56003143,-43.47814619,-45.96396088,-47.59919409,-51.33923751,-52.54018051,-53.79345108,-51.93433046,-41.93413703,-31.64815627,-19.18082187,-11.99576037,-9.795276895,-6.078084865,-2.533235408,-2.305260798,-3.761626854,-0.689659416,-3.289176545,-5.309310067,-6.271275697,-4.493983675,-3.847073283,-2.411745704,1.375077545,5.911259406,9.097982396,10.96449519,11.24035837,21.91347126,26.5182676,30.93257903,33.12256681,35.69354327,33.89572566,32.12463076,33.31701063,33.55137137,35.35713806,35.50570853,36.29372686
UT,18.00122875,26.50166013,26.23466701,23.11748195,21.00018352,21.46641917,18.66460996,23.08283152,24.50996616,29.32246149,34.36034829,41.67493729,42.24861765,54.34651373,52.7583328,44.89775461,39.31914113,34.88525143,27.93080652,24.48076687,21.90898835,20.58744032,15.47220362,14.93404551,12.40357704,16.16359795,17.55828143,30.41499599,14.64121858,-6.032737094,-22.23446452,-33.9851911,-42.19932305,-48.55692705,-53.76200045,-55.61289857,-59.69690764,-63.05463326,-62.65707619,-63.13352045,-61.2552762,-57.31015862,-52.49008374,-49.93240752,-47.18014291,-50.48052377,-55.53695021,-61.10760236,-66.46870094,-65.00150921,-60.46924839,-52.65036087,-30.15415672,-12.17516031,8.241516086,14.18981198,13.16886048,16.84536145,19.56910025,19.83506866,12.44453546,14.48837911,9.975809736,1.070569362,-2.110478983,-1.225109689,-1.81798149,-0.251935598,3.291462961,5.745262341,9.377093101,11.57406572,9.12690286,16.55599155,16.59923362,16.28307939,18.5593687,20.3914951,21.70559718,22.41612388,26.50018805,26.53692525,30.5202054,28.70238374,31.94074681
VA,69.90502016,72.09947965,76.98423557,78.39808414,83.67045282,84.14989793,82.59512062,83.89016239,83.55097583,82.40383232,81.43273385,85.08842874,68.28956953,65.12310274,65.18303332,63.04397563,61.65591566,59.35646933,54.36710143,51.82262615,48.94819317,46.16320308,43.76569878,41.79553162,30.26878502,29.2055259,29.01896723,27.00239477,14.34701184,1.234567901,-8.77340002,-15.6588298,-17.65515931,-18.32942674,-18.039787,-17.7486419,-28.30860877,-35.59506592,-37.18605905,-37.39837399,-37.79876155,-33.19237873,-27.34608367,-26.05770465,-26.43050477,-29.67136601,-36.55179343,-40.9704693,-51.32878026,-54.96483966,-54.46820153,-52.02108026,-42.70594905,-36.0309128,-29.02547814,-29.5460846,-29.83522484,-29.31259526,-26.66532704,-27.31527998,-35.61275341,-40.34877729,-42.58813683,-44.1358166,-46.76932129,-45.83454846,-44.70298034,-40.22895239,-37.68934897,-32.98640773,-29.35295891,-26.28599435,-33.54151492,-35.51942547,-36.94383866,-34.8891838,-32.39934849,-29.68309517,-27.11427993,-24.22121696,-20.8889311,-18.26723981,-14.58856626,-14.56357471,-19.67171735
VT,103.375,98.84726225,101.4601585,102.9028365,101.7024469,102.0874069,98.65289629,101.7773806,102.0262097,103.8926175,111.7519043,118.0819117,88.58333333,83.90284068,83.72966208,82.87869645,83.32179135,80.26211491,82.06356336,79.95233842,79.19858873,77.18637069,74.98997769,77.96306944,54.95833333,47.87978592,46.1410096,41.09837056,31.33079411,18.70739313,8.092600919,-0.466686511,-7.242943539,-9.798657713,-13.40702135,-13.8585394,-29.5,-39.3989296,-43.47100542,-43.47616173,-42.99976915,-40.99772763,-40.20855161,-41.23225101,-44.39516128,-49.73154362,-54.85940094,-57.55542777,-65.41666667,-69.41128036,-67.91823112,-65.14785757,-61.17843951,-55.60957564,-51.1749738,-53.63916194,-53.49798387,-51.97212184,-50.24912662,-54.15628395,-62,-64.30629889,-66.33291615,-66.2039831,-64.24861495,-63.52586799,-61.2333483,-58.08757819,-52.47479838,-49.98451213,-47.28251531,-47.00019168,-54.54166667,-57.51337999,-53.60867751,-52.05190102,-47.92820867,-40.92374359,-36.19218679,-28.3040413,-23.61391128,-19.59215281,-20.94381764,-23.47453837,-35.45833333
WA,12.79759214,19.20859243,17.90761119,20.12534327,18.63798855,18.90745635,25.16818397,30.76102944,37.18672098,38.4031153,40.42098087,48.44832165,46.71437614,53.96269079,48.73095668,42.48433207,35.22878931,33.89952403,24.16195494,23.77389708,22.87465238,23.76178373,21.05730881,16.87790421,15.32946663,20.47484454,25.46056463,25.71509047,13.16611057,-0.793231116,-11.27072354,-15.45312498,-19.1544505,-21.86993668,-37.004774,-39.33197435,-43.30667976,-43.53872244,-41.41096772,-43.67861419,-47.80028599,-46.57641461,-45.21418305,-43.9742647,-43.03519525,-45.26900134,-50.03926673,-53.48636981,-58.16723289,-52.07461843,-48.67424823,-45.47285403,-25.6458532,-12.18720256,1.951125999,1.191176489,-3.626611979,-1.976542964,2.539938434,1.589029957,-1.318899926,-5.178066704,-11.76777121,-15.6510105,-18.17206865,-17.3030143,-18.30091041,-18.23253675,-16.91818978,-14.94881428,-0.454667555,3.530052253,1.388655652,7.145279819,9.753854641,16.47771282,24.58531934,24.05288205,23.50455196,21.93382355,22.67307395,21.89939605,23.48048032,22.37303582,26.56272202
