MA,8864,8220,9958,8396,6172,3872,5690,6422,8908,11212,12058,11750,8248,8474,8856,8076,6532,3884,4872,6626,8448,11124,11904,11916,9400,9044,9524,8648,6566,3708,5648,5922,8244,11040,11792,10772,8464,8188,8188,8028,5764,2952,5530,6644,9146,5612,8752,10358,9576,9264,10344,9204,6880,4182,5384,5580,8110,8934,9936,11200,8452,8116,9454,7736,6088,3740,4056,5356,9220,9748,9444,10396,7684,6464,7508,6316,4798,2672,3944,4200,5428,6752,7146,7282,5540,5766,6552,6012,4754,2864,3820,4270,5976,6964,7762,7888,6158,5776,8120,6482,4560,2442,4260
MD,10100,9226,9382,8928,7602,5728,7294,8638,11330,11816,11774,10662,10224,9828,9288,9218,7842,5636,6884,8494,11032,12158,11674,10832,10394,9982,9592,9232,7814,6120,6750,7964,10052,12340,12238,11176,10134,9436,9148,8836,7356,4968,6820,8244,10400,7360,8448,9672,9684,9676,10200,9332,7570,5986,6856,6732,9444,10404,10928,11500,11344,10554,9626,9192,7646,5484,6060,7260,8622,9680,10160,9572,8752,7568,7170,6980,5730,3980,4806,5440,6364,7304,7600,7150,6728,6646,6492,6470,5852,4344,4634,5704,6824,7626,7862,7680,6984,6796,7538,7842,5600,4154,4942
ME,2900,2622,2352,2016,1608,1188,1440,1526,2082,2652,3806,3450,3292,2938,2604,2238,1584,1164,1392,1464,2132,2654,3656,3584,3216,3002,2520,2090,1578,1200,1612,1554,1836,2498,3442,3692,3398,2908,2454,2010,1468,1024,1324,1384,1862,1494,2332,2904,2736,2624,2700,2516,1754,1158,1240,1324,1742,2068,2524,2896,2772,2530,2288,1904,1454,1024,872,1114,1364,1956,2582,2858,2444,2124,2046,1608,1250,876,832,842,1126,1436,1930,2018,2140,2190,1944,1664,1436,788,950,1080,1264,1636,2218,2484,2244,2188,2116,1880,1364,844,1128
MI,17464,14642,13060,12316,10298,7160,9260,10452,13200,14552,19300,19628,20356,18872,15168,14548,11804,8424,10052,10588,14244,16260,20228,19748,20132,19774,15320,14580,12410,8980,10712,10374,13792,17720,19524,20176,19374,18728,16686,14812,10656,8056,10276,12420,14284,5188,16580,17392,16736,16696,15304,14228,10876,8698,8716,8822,11884,13344,15516,17200,17512,16570,14606,13512,11286,8068,8652,9044,11718,13824,16208,17666,15668,14186,12698,12008,9422,6612,7788,7570,8966,11548,12710,13146,12896,12724,11004,11036,9552,6540,7220,8448,10092,12044,12914,13268,13596,13236,12042,11044,9544,6460,7906
MN,11768,10264,9414,8444,6076,3732,5618,7948,10766,11992,13190,12012,11196,10336,9248,7758,5582,3980,5280,7548,9620,10994,13116,12556,11596,10962,9256,7388,5716,4156,5712,6244,8244,10670,13380,13156,11710,10832,9724,8402,6232,3842,5392,7432,10188,8408,10652,11202,11302,11264,10684,9532,5988,4718,5156,6390,8766,9892,11036,11918,11380,10714,9666,8280,6192,3882,4648,6344,7736,9064,11116,10802,8924,8234,7418,6544,4290,2916,3672,4170,5606,7432,8748,8990,8196,8088,7040,6352,4678,3316,4164,5614,6880,8142,8668,8304,8306,7536,7532,6594,4976,3130,4312
MO,10328,9446,8934,8384,7380,5208,6788,9172,10354,11164,11040,10716,10792,9458,8856,8180,7530,5716,6812,8204,10348,11024,11098,11052,10678,10106,9152,8774,7062,5596,6534,7248,9044,11194,10884,10984,10432,9712,9212,8838,7400,4714,6420,7912,9536,7706,9268,10058,9742,9688,9618,9236,7482,6084,6512,6458,9126,9982,10376,10640,10772,10098,9336,8676,7772,5620,6028,6614,8278,9984,9950,10504,9448,8776,8196,7772,6180,4104,5290,5784,7012,7744,8268,8240,8248,7964,7668,7422,6680,4788,4974,6940,7920,9230,8816,8848,8772,8180,8570,7846,6412,4854,5378
MS,3332,3302,2860,2820,2460,1916,2882,3234,3334,3312,3332,3316,3252,3038,2716,2770,2656,2048,2484,3206,3324,3592,3466,3448,3092,3030,2824,2664,2318,2236,2732,2990,3172,3414,3564,3184,3022,2920,2802,2606,2412,2014,2764,2800,3212,2306,2836,3268,3294,2836,2858,2872,2526,3000,2804,3488,3566,3674,3836,3916,4600,4482,2718,2664,2310,2004,2216,2458,2906,3092,3192,3046,2916,2740,2720,2396,2198,1652,2096,2136,2656,2508,2734,2754,2696,2782,2584,2510,2388,1824,2030,2548,2948,3136,2894,2972,2666,2604,2648,2444,2364,1814,2366
MT,2076,1718,1522,1552,1102,824,1096,1342,1704,2300,2470,2448,2132,1942,1648,1394,1104,1032,1230,1344,1732,2068,2550,2544,2188,2070,1764,1430,1182,956,1240,1218,1600,2164,2562,2608,2270,2048,1728,1380,1040,868,1254,1312,1746,1364,1960,2218,2116,2320,1712,1524,1044,976,1076,1156,1590,1772,1904,2190,1952,1934,1560,1368,990,822,952,1184,1252,1728,2138,2058,1896,1592,1458,1252,916,588,874,902,1072,1432,1778,1884,1764,1550,1304,1098,904,692,834,1006,1320,1758,1912,1992,1752,1576,1398,1258,900,690,920
NC,17380,16046,16314,13948,12504,10400,13430,16146,18348,18460,19446,17704,18324,16358,14576,13960,12930,9524,12692,15848,18136,19342,20178,18052,17292,16732,13536,14092,12820,9188,13768,15036,16644,19170,20040,18604,18144,20832,18304,15510,13116,9656,13966,15040,18642,13066,16384,17084,17164,17344,17078,16880,13794,11534,12960,14062,15962,16892,17492,17810,17640,17190,16306,15936,15002,10832,10864,12344,15168,16892,19096,19154,16648,17066,14484,12792,11046,8276,10836,11274,13342,14144,14584,13942,13548,13502,12880,12918,11888,9136,11576,13090,15168,15994,15504,15964,14360,13944,14002,12646,12288,8766,12474
ND,920,1010,944,852,614,456,666,690,976,1168,1292,1226,1176,1044,1016,838,618,428,754,820,952,1164,1340,1236,1160,1070,924,886,638,468,802,652,920,1226,1378,1292,1064,960,880,780,660,472,656,780,1056,790,1172,1228,1088,1120,1088,816,652,552,720,680,1018,1130,1156,1204,1112,954,878,868,680,488,492,666,772,980,1080,1194,972,930,862,796,546,308,460,458,558,800,990,972,892,868,788,764,522,424,480,642,632,1126,924,936,890,860,890,766,616,402,386
NE,2492,2372,2206,2124,1810,1184,1518,1946,2470,2656,2722,2624,2524,2352,2256,2156,1854,1460,1628,1814,2528,2982,2852,2936,2818,2488,2428,2242,1908,1276,1770,1638,2240,2764,3048,2892,2680,2572,2478,2388,1900,1314,1870,1992,2698,2074,2572,2616,2614,2476,2490,2376,1834,1630,1624,1748,2202,2862,2672,2912,2800,2602,2442,2356,1898,1416,1524,1960,2272,2692,2628,2758,2496,2380,1986,1992,1580,1100,1358,1508,1888,2196,2426,2440,2292,2180,2216,2118,1812,1304,1342,1740,2304,2696,2470,2524,2352,2172,2162,2100,1900,1316,1644
NH,2724,2466,2482,1768,1624,1184,1502,1596,2360,2824,3502,3228,2864,2714,2312,2102,1546,1024,1286,1718,2120,3004,3432,3280,2716,2712,2368,1758,1494,1072,1408,1476,2052,2594,3220,3156,2624,2512,2390,2060,1444,882,1338,1728,2102,1502,2392,2622,2370,2740,2474,2236,1724,1080,1212,1264,1798,2082,2164,2692,2372,2348,2082,1792,1500,968,904,1126,1492,2016,2302,2522,2004,1872,1762,1504,1202,784,862,886,1062,1444,1822,1916,1680,1660,1700,1532,1174,936,898,1020,1316,1598,1986,2060,1916,1756,1840,1680,1104,646,1030
NJ,15680,13298,14856,11916,10602,8768,12344,14396,16044,16748,17482,15818,14296,14148,13864,13650,11684,9052,12048,14536,15496,18272,18732,16288,15462,14380,15652,13738,11430,8968,12656,13484,15812,17572,17718,15688,13948,13044,12788,12140,10700,6862,11644,13244,13214,7336,11596,15420,15592,15456,15440,13948,10986,7830,9688,9838,13256,13960,14960,15468,13908,12764,11556,10976,9194,6636,7952,9632,11458,12896,13402,13126,11404,9782,9414,8472,6950,4796,6472,7298,8120,9284,9264,9334,8736,8542,8100,7954,6844,4916,6088,7262,8356,9392,9550,9428,9418,8232,9048,8258,7008,4212,6444
NM,3416,3126,2624,2572,2224,1900,2364,2602,3046,3348,3702,3494,3236,3196,2824,2824,2410,1824,2390,2810,2980,3428,3646,3300,3054,3132,2656,2448,2028,1860,2194,2564,2664,3164,3266,3328,3122,2836,2710,2494,2132,1600,2176,2464,2630,2072,2448,2768,2858,2952,2824,2740,2084,1902,2156,2390,2666,2724,3056,2988,2952,2976,2668,2392,2082,1714,1964,2142,2388,2572,2820,2812,2592,2354,2222,2004,1738,1380,1496,1592,1902,1944,2300,2264,2216,2178,1916,1992,1700,1336,1600,1750,2120,2308,2422,2392,2506,2268,2316,1972,1716,1424,1800
NV,5556,5580,5166,4772,4318,3552,4580,4930,5708,5944,5976,5910,5744,5570,5108,4836,4308,4016,4494,5338,4972,5408,5774,5680,5836,6576,6352,5322,5172,3724,5406,5416,5396,5708,7068,6788,6180,5776,5604,5318,4696,7058,4640,5276,6320,4406,5028,5262,5686,6160,6166,5728,4930,4230,4592,5266,5712,5964,6108,6154,6304,6428,5940,5744,5010,3994,4524,5104,5466,6008,6596,7278,6740,5802,5232,4304,3314,2544,3340,3540,3682,4084,3924,3846,3872,3954,3668,3376,3066,2324,3312,3524,4032,4420,4368,4404,4250,4388,4254,3960,3552,2664,4016
NY,19320,16990,17562,16028,13916,9920,14310,18702,19358,23964,24392,21704,19700,17690,19944,17572,14592,9268,13492,16342,17944,21914,23606,22440,20650,18182,18548,17088,14234,10464,15652,14448,17856,22972,26296,21824,19540,18952,17988,17252,13708,9118,15516,16292,16934,9274,16152,22274,23494,22164,22422,21416,15346,14466,15284,13772,19978,22114,23608,22790,21080,20176,19730,17364,14018,11308,11276,14826,18134,19232,20664,20178,16948,15514,18376,14872,11132,7100,10026,11474,13612,15048,17144,15818,13804,14036,14452,13588,11482,7592,9844,11080,13808,15624,15996,15744,14362,13604,16298,15082,11336,8038,10386
