StateCode,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
19,4.176149791,0.199927232,0.485601465,0.176516216,1.397207381,0.407425465,0.387844597,0.527944633,0.540703905,0.539823618,0.345529737,0.351485775,0.33168972,-0.034060539,0.602347967,0.59874146,0.232941308,0.202686004
20,3.81050065,0.4313197,0.9415356,0.592869577,1.434041438,0.422115657,0.510824947,0.279011263,0.347759141,0.262394797,-0.149468976,0.200668045,-0.05537013,0.061960976,0.365013864,0.363686358,0.087508204,0.115656334
21,3.632774878,0.841639971,0.654748797,1.050958659,0.745298049,0.531260627,0.253103661,0.339693842,0.413214585,0.263625543,0.268514191,0.387989652,0.319092881,-0.016314557,0.466920923,0.464750904,0.064665008,0.306805162
22,-2.323117938,0.126779247,2.73902661,1.842751286,1.160977686,0.673557753,0.591431037,0.512332642,0.523319792,0.452676703,0.234267749,0.0569669,-0.519924608,-0.240001133,-0.266165806,-0.266876139,-0.731091185,-0.359283968
23,2.95254321,-0.330439309,-0.057014577,0.140149006,0.702874381,0.0467773,0.075591708,-0.066957971,0.134532659,-0.057214216,0.16181108,0.332562511,0.186914209,0.433949689,1.04280426,1.032042081,0.954128521,0.749418915
24,2.82732117,0.046601268,0.27148569,1.169430472,1.517753029,0.731198265,0.96553208,0.751984472,0.802740649,0.50187345,0.1672549,0.593872098,-0.156290869,0.049017677,0.987887219,0.978223474,-0.007607302,0.252941768
25,4.113517046,0.195147171,0.747501262,1.471537175,-0.551035423,0.461809166,0.889680147,0.702362152,0.785677316,0.726627655,0.255459552,0.705248952,0.617071675,-0.139753575,0.668987739,0.664542035,-0.039357323,0.278216447
26,2.331945309,-0.235953272,-0.679122407,-0.336834735,-0.924328219,-0.014041909,0.072629244,0.124067119,0.144053603,0.12814488,0.057686633,0.3425662,0.337311293,-0.090617017,0.320190827,0.319168877,-0.1660861,0.031323132
27,3.552272534,0.590660024,0.438123518,0.877750008,0.842521621,0.645446904,0.641326313,0.766684036,0.678790048,0.594098813,0.553009931,1.026349504,0.619964903,0.507077033,0.600730686,0.597143462,0.171602081,0.362608585
28,3.058754545,0.283280766,0.679495064,0.455248011,0.611111939,0.285383746,0.215342426,0.210423977,0.096014753,-0.058315095,-0.120541397,-0.15478167,0.081431587,-0.347594031,-0.43989733,-0.441840977,-0.335868392,-0.012482751
