StateCode,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025
37183,1086.490875,1089.531329,1098.142142,1104.61932,1116.841626,1122.46488,1127.095571,1125.116436,1124.947827,1124.46126,1126.219369,1127.66357,1128.325671,1130.709724,1138.430723,1147.938973,1157.185281,1163.226196,1166.50358,1165.467616,1165.658305,1163.792823,1163.391402,1157.875735,1159.618328,1167.808474,1178.795335,1190.553783,1200.049277,1208.435632,1211.756355,1210.09695,1209.586845,1207.34155,1205.505752,1202.291439,1205.504885,1215.552145,1226.180392,1235.06735,1243.268028,1249.99972,1253.737184,1253.177495,1252.668921,1247.289305,1246.677349,1244.60253,1251.084782,1252.098578,1262.384106,1271.520068,1283.740653,1292.683165,1299.167539,1303.113328,1300.72212,1298.144752,1296.046996,1302.764883,1314.423977,1317.940546,1318.319068,1310.516631,1309.823064,1314.294002,1322.992292,1332.348639,1333.376158,1334.622559,1338.824639,1340.466269,1342.511399,1344.488911,1356.734546,1377.926457,1410.393911,1451.362963,1492.749995,1525.81404,1543.021836,1554.93233,1561.708933,1570.944569,1578.077466,1587.12452,1601.640337,1623.868641,1650.552541,1680.25005,1701.434069,1713.021188,1712.219074,1700.990917,1684.710472,1673.488638,1673.083857,1682.592733,1692.756601,1701.765396,1713.180111,1720.280293,1731.532509,1729.272463,1724.179709,1708.005576,1694.1274,1687.732661,1685.537526,1693.656919,1698.832567,1707.586677,1716.3434,1725.843492,1733.077682,1732.833562,1722.562757,1710.53954,1701.829927,1702.399377,1706.255619
37119,1028.386396,1031.944971,1037.708236,1048.297305,1060.486239,1070.007673,1075.752093,1079.342304,1079.895342,1080.70734,1082.524025,1083.740577,1086.395541,1092.611393,1099.152871,1106.017961,1111.771411,1119.699685,1126.801151,1130.511625,1132.104614,1135.383732,1134.492119,1134.124075,1137.617013,1145.877934,1158.79131,1171.094139,1182.275063,1192.353909,1197.342382,1200.051996,1201.574521,1196.346361,1199.813555,1200.927644,1204.449231,1210.931175,1216.65775,1229.967256,1235.862876,1245.997492,1252.120153,1254.382804,1249.138134,1247.393956,1255.298122,1264.621816,1276.217949,1279.163208,1286.767697,1290.654838,1298.011722,1305.072472,1311.401799,1314.863497,1319.755066,1319.790174,1317.858004,1314.960128,1317.987358,1321.379685,1331.777875,1325.756454,1324.456752,1319.381582,1331.277586,1340.129573,1345.728804,1348.842884,1353.661338,1357.672998,1363.618014,1368.253644,1380.281214,1399.825295,1427.940497,1459.220045,1490.680624,1525.300599,1551.524646,1570.595443,1577.463126,1588.945579,1597.199254,1606.266689,1616.225063,1634.319483,1662.649522,1693.54654,1721.804694,1731.237728,1729.753257,1723.015245,1716.200707,1712.582042,1711.885515,1716.753533,1726.403139,1733.112809,1744.948042,1753.713496,1761.710182,1767.168727,1763.253289,1753.972979,1737.140876,1728.877155,1727.799573,1736.762514,1740.314953,1747.767194,1753.659928,1766.477357,1775.577189,1780.395065,1780.196498,1769.562996,1760.49663,1750.717461,1754.130004
24031,1684.109301,1690.028033,1703.76575,1707.870699,1715.360615,1719.669591,1725.333361,1724.726201,1727.177735,1722.395366,1725.112347,1721.374767,1726.367285,1726.516764,1733.662869,1740.411941,1747.886412,1753.945036,1752.008031,1750.463807,1742.643711,1738.522033,1721.15367,1719.580182,1729.320416,1753.04944,1765.281449,1768.252366,1770.015786,1771.243394,1775.902625,1783.480769,1787.495399,1780.046273,1769.619151,1758.698287,1766.353514,1769.995566,1784.637084,1793.112221,1804.755271,1813.568804,1820.319561,1825.086254,1821.626206,1815.007307,1815.02792,1818.608197,1823.003997,1828.192976,1834.397841,1845.780964,1855.968837,1864.176035,1870.329563,1877.516875,1880.406404,1881.238621,1870.021671,1865.102069,1863.412176,1862.149432,1865.847783,1859.800435,1858.379504,1855.874082,1861.945056,1864.856646,1858.623454,1849.101992,1830.551859,1820.092902,1811.422757,1817.218079,1826.863562,1842.477586,1871.075963,1906.20938,1947.879312,1980.493613,1999.743156,2005.908339,2008.007752,2014.892214,2020.087326,2034.067762,2051.503529,2080.98544,2100.32796,2121.786256,2138.467596,2150.133223,2149.596801,2132.246595,2115.504888,2096.272594,2101.030361,2113.746487,2141.164221,2159.45966,2183.860383,2199.884199,2214.724946,2220.524798,2221.943559,2216.213278,2212.04931,2207.276098,2216.144991,2224.409474,2238.413144,2246.122777,2267.1839,2284.417216,2300.100186,2311.292349,2314.969355,2302.170595,2281.392565,2264.917611,2273.35243
13121,1078.829465,1089.127032,1092.633485,1106.352067,1112.833668,1132.676683,1139.847402,1140.474893,1135.986406,1140.842455,1139.786031,1151.478517,1154.659525,1164.697666,1170.336983,1178.004104,1193.584931,1205.120419,1215.807057,1220.205769,1219.493803,1221.162374,1222.512401,1224.849627,1231.066988,1240.119316,1252.239051,1264.557718,1278.063297,1288.415022,1298.790116,1304.879424,1310.630585,1306.655164,1307.842895,1310.654783,1319.738604,1330.812245,1339.330662,1351.519587,1360.20076,1371.75024,1380.59209,1387.598487,1389.324062,1399.930256,1404.766593,1411.832154,1414.342846,1422.520707,1433.368261,1441.797667,1448.907559,1458.918089,1463.545941,1470.416536,1474.48475,1475.306867,1469.401352,1466.871339,1473.254471,1487.659181,1493.116175,1486.578191,1482.313702,1483.676689,1495.69583,1500.656842,1505.178816,1507.4442,1513.134627,1518.021712,1528.179345,1541.260883,1556.954173,1581.339151,1609.306392,1651.11384,1696.239206,1740.681317,1775.704301,1793.543187,1800.167656,1799.227765,1803.245504,1813.085174,1829.726305,1846.315348,1866.770221,1890.228267,1915.033073,1927.118309,1926.707518,1908.666421,1893.56278,1878.973444,1876.853105,1880.518537,1896.07177,1905.300104,1910.268802,1911.739667,1915.766756,1915.386022,1909.972824,1895.360837,1879.114847,1864.802774,1864.232051,1874.191814,1875.767467,1882.991167,1892.302786,1903.574852,1909.26082,1900.50642,1901.889522,1888.555166,1885.919117,1880.603644,1889.847895
48085,1181.708327,1186.84177,1195.632245,1202.699662,1210.294982,1218.486847,1228.014454,1231.239196,1232.652239,1230.616837,1228.885356,1229.059997,1230.284649,1235.783118,1240.912618,1248.354834,1258.080022,1266.016131,1272.911963,1275.885405,1276.52232,1271.518891,1266.675949,1259.668817,1263.395071,1270.444391,1284.149075,1296.863677,1305.876891,1311.492381,1311.495185,1311.210885,1309.313475,1304.223414,1302.609655,1298.65122,1301.241619,1304.17503,1312.605469,1322.901893,1334.354985,1341.651337,1344.577911,1339.574981,1338.621943,1340.309241,1339.358488,1336.098533,1332.687018,1341.86548,1352.864107,1362.05294,1367.55321,1375.288903,1382.265648,1386.888941,1388.16322,1388.900298,1386.501148,1384.127807,1384.844475,1391.033187,1399.386122,1401.128856,1399.064523,1396.802285,1400.113978,1401.660335,1400.258774,1398.379152,1397.842785,1402.200905,1410.592297,1423.224633,1436.202751,1458.079927,1491.205442,1534.955351,,,1662.584383,1683.984884,1696.241861,1710.516202,1717.722972,1723.114288,1732.164259,1752.346326,1781.589051,1813.088981,1838.531291,1849.92872,1844.705197,1830.413059,1814.017273,1801.303391,1794.865651,1795.575826,1807.516212,1808.266979,1814.945618,1815.907719,1825.58215,1825.327154,1816.831203,1805.412254,1796.019969,1786.290705,1779.182526,1776.071306,1781.802416,1786.576895,1792.090457,1794.561839,1798.117302,1796.483729,1788.227063,1778.150551,1761.434546,1754.137024,1751.340168
4019,853.1204027,855.2150515,858.2282911,860.6579001,863.2935827,865.0065567,869.7741412,869.3178458,870.0315146,867.5561358,871.0484347,873.2374015,879.5121837,881.3909556,884.2585834,884.978826,891.1838946,894.8087464,896.6980289,896.2567882,895.1995021,894.8003906,894.4206489,899.1273039,905.14418,916.8479537,926.2624537,934.6045188,939.8229175,941.5454554,942.3299971,940.7889884,941.756914,945.8878991,950.4564274,950.7662595,954.2781164,962.2218734,974.6593868,985.0518628,988.7086303,993.9749503,995.5570255,999.1547407,1001.594035,1005.638909,1013.031993,1019.416822,1026.905102,1032.965876,1043.094185,1048.779306,1056.897371,1062.464703,1067.728558,1069.632688,1069.20234,1073.681946,1082.538048,1086.65111,1094.426121,1097.037586,1106.790449,1107.1495,1106.794,1108.260961,1116.915939,1131.423724,1148.026493,1167.713681,1174.581357,1182.509974,1184.366444,1199.763663,1214.297041,1237.254152,1256.540156,1277.955454,1300.520068,1332.073728,1362.312524,1381.904909,1395.810439,1404.977706,1415.59034,1426.270123,1438.987458,1449.504672,1456.344503,1466.366416,1476.720525,1487.59091,1490.658072,1484.035556,1482.249367,1480.200931,1486.624528,1490.298404,1496.971761,1504.273005,1514.757945,1523.910005,1535.279715,1537.003464,1539.136743,1535.40119,1533.684188,1537.433032,1543.913031,1552.047672,1551.027938,1552.376136,1555.98169,1562.593982,1567.366322,1566.831554,1572.904254,1575.99073,1578.203562,1573.301628,1573.838999
15003,1963.55721,1976.323628,1982.658437,1985.560282,2003.815433,2008.720112,2017.443537,2020.042934,2027.711778,2029.613839,2032.358545,2040.602505,2042.837061,2043.959903,2036.230054,2044.6705,2050.799727,2056.100036,2055.58544,2053.841479,2051.255899,2044.516074,2045.166254,2046.017737,2055.897079,2067.928522,2077.184501,2098.147055,2097.853725,2097.732257,2086.032638,2089.488919,2093.601223,2099.392451,2099.89826,2109.116868,2107.583968,2114.106782,2113.678038,2119.225755,2121.839237,2128.725303,2132.958864,2131.001249,2131.966227,2131.18105,2140.715466,2140.065027,2147.522168,2152.005027,2167.869971,2178.220347,2181.470936,2175.309628,2178.809547,2185.995006,2193.137928,2195.192266,2194.194602,2195.122609,2198.539514,2207.205741,2204.343168,2193.430395,2182.16637,2178.258816,2182.242811,2178.334165,2183.224147,2178.903599,2190.410958,2200.027422,2211.42946,2232.877381,2256.871786,2294.511424,2309.546188,2322.66992,2348.218529,2379.08529,2407.70624,2416.868789,2415.137881,2425.126884,2424.380156,2462.434729,2477.617575,2495.108981,2495.150449,2496.949185,2513.863331,2520.703507,2524.326758,2518.459089,2508.297999,2519.910655,2532.02994,2547.313589,2561.751688,2582.90577,2599.242656,2599.694484,2600.681484,2597.397692,2614.814564,2619.673966,2620.12761,2612.579475,2620.361792,2635.516936,2657.881736,2667.844982,2688.816091,2700.357706,2720.692869,2726.359361,2736.157963,2748.8263,2748.78303,2756.283399,2745.799929
6019,1044.472803,1046.621795,1049.985621,1057.163568,1062.655771,1065.699745,1069.009892,1072.491625,1079.733286,1081.797338,1087.525927,1086.558573,1082.514294,1085.439237,1095.933856,1104.438276,1108.649347,1111.584267,1121.979983,1124.203274,1131.70389,1128.453589,1131.789441,1129.181968,1132.117018,1133.398108,1137.503971,1153.719066,1168.463792,1183.409323,1184.61382,1188.318529,1193.806537,1198.74264,1205.935175,1206.169581,1202.662122,1204.567545,1213.882711,1233.414137,1237.850374,1244.423993,1247.504492,1256.198846,1259.11731,1267.595991,1273.227036,1279.926329,1281.266445,1292.835827,1304.135893,1320.52697,1328.652411,1338.729787,1343.507003,1347.910829,1353.650512,1360.644737,1365.965962,1371.684327,1380.026882,1388.038124,1390.506135,1384.342997,1384.16944,1395.013007,1407.527687,1423.130994,1440.849242,1463.572011,1479.315728,1486.23415,1505.004773,1518.986691,1550.277382,1581.489611,1626.987606,1655.787146,1681.217656,1713.442402,1731.445623,1733.890517,1740.158581,1749.056653,1768.89365,1765.618073,1780.639608,1796.818862,1818.92227,1832.476776,1828.476685,1828.865708,1825.625996,1836.282143,1835.886674,1854.920749,1862.623732,1876.958898,1877.008873,1882.825678,1900.931657,1933.657723,1948.589843,1949.418944,1938.504208,1945.659559,1952.798344,1946.654721,1941.221137,1939.093692,1953.066461,1972.557217,1987.7568,2003.844834,2014.558525,2016.822192,2019.812143,2013.881339,2017.185659,2006.054857,2018.572883
29189,872.8694216,873.8331883,876.0911437,878.7831135,883.2289193,887.902198,891.0213504,893.4354884,894.5080863,892.4474328,890.7036883,891.0060374,893.7666247,898.301984,898.7473023,900.9279092,902.9230549,908.1057071,910.9443956,912.1151293,909.0782861,910.0721081,907.6134662,906.4911855,905.4745576,910.8618527,918.8011066,923.6668317,925.476927,928.5929778,932.3550161,932.389219,933.519546,932.8448961,932.4502697,929.5412706,928.9198119,932.2831674,937.332584,944.3948444,949.6604269,952.7140892,954.8150061,954.7391832,956.4132712,957.5496281,959.2229967,961.4841548,963.232566,967.1375727,972.3475193,977.4744329,982.4091536,987.2166978,990.8892988,995.562281,994.438277,990.381349,989.3459685,988.6137147,994.8608189,998.6196964,1007.683735,1013.546048,1017.940342,1020.420698,1026.36091,1033.577559,1037.792467,1038.299589,1037.352426,1042.612131,1047.091208,1054.205456,1057.385205,1068.739957,1083.550971,1103.850908,1121.38346,1134.246931,1142.11758,1146.580371,1151.035489,1158.860812,1161.776679,1173.508845,1180.540386,1192.333713,1204.018207,1219.468754,1233.817299,1240.254232,1232.22937,1234.721619,1235.491257,1245.63847,1243.320321,1243.671091,1251.70744,1264.093731,1285.540884,1301.541929,1319.562331,1321.069431,1319.670929,1316.307573,1317.865851,1323.432447,1325.273607,1329.54946,1342.48774,1350.70072,1360.022903,1367.480228,1379.374272,1390.156122,1392.659801,1396.649292,1402.769424,1405.187975,1407.97861
36119,1973.327872,1989.910966,2007.819349,2007.25706,2010.335039,2015.42581,2021.420604,2026.689952,2028.181439,2020.137935,2015.740324,2006.79783,2022.218365,2019.580991,2040.102251,2062.303993,2086.397464,2084.690196,2080.492798,2085.420468,2084.119806,2067.004316,2068.952129,2083.379397,2092.17418,2103.915771,2111.959018,2139.409169,2152.434791,2159.215489,2166.364695,2159.390204,2165.694863,2154.546544,2162.423449,2166.080375,2161.012129,2169.876576,2176.104946,2192.497448,2190.845804,2196.663331,2209.743318,2213.800472,2226.347265,2229.143256,2226.976425,2203.954381,2212.796215,2237.183695,2260.270427,2257.257967,2256.10895,2262.342093,2284.081044,2291.195912,2305.991555,2286.272414,2284.782947,2276.18189,2290.735721,2295.365695,2304.347039,2318.570766,2327.181343,2339.915571,2344.03971,2354.387699,2357.236312,2358.261118,2371.282528,2364.818535,2364.503702,2362.761116,2384.143602,2412.385207,2417.187149,2429.275,2443.380187,2468.480569,2472.172665,2474.771901,2482.356512,2508.722997,2522.897334,2540.695934,2549.854987,2579.339266,2607.268546,2654.16198,2687.440906,2702.176147,2700.534042,2665.566066,2663.4177,2632.000467,2644.712396,2647.844183,2700.278676,2732.223075,2752.057788,2758.460597,2771.581205,2787.606332,2785.492607,2776.878358,2761.962939,2764.238307,2787.937947,2805.302149,2818.102294,2832.847426,2846.052249,2869.835794,2858.736121,2865.20874,2858.818194,2854.461791,2874.922919,2878.32394,2912.996982
12031,952.8999897,956.7547161,960.3787936,962.0879245,967.5186195,972.1660182,977.1363487,980.6906243,979.9727788,982.2641045,980.4434865,984.5019132,985.614377,991.1745118,995.5197382,999.653947,1004.674682,1009.254989,1010.793239,1013.306268,1012.10866,1013.563715,1012.391222,1011.148427,1014.850264,1019.879598,1031.614537,1038.744682,1047.109959,1053.197598,1059.491381,1061.449516,1060.012785,1058.702896,1062.348158,1068.410621,1074.516483,1078.535774,1085.94465,1093.310327,1102.597168,1108.872071,1115.217925,1116.653555,1118.240346,1118.358046,1124.045246,1126.256138,1129.210905,1130.628429,1136.945548,1145.418285,1153.214279,1158.661753,1160.927408,1164.621124,1166.749084,1167.647062,1165.556646,1170.524643,1174.483214,1180.4355,1187.101348,1190.050828,1192.336123,1190.399402,1197.702364,1208.950924,1216.044764,1222.274295,1225.96297,1232.461146,1242.421153,1250.440809,1268.625862,1290.114532,1320.51646,,,1431.141625,1456.68039,1476.137521,1485.539794,1498.018895,1503.327432,1518.665057,1529.167116,1547.128299,1559.547744,1577.56546,1590.278044,1595.249471,1591.240087,1591.121944,1588.514253,1586.187994,1581.962427,1580.109227,1588.532375,1595.802392,1606.794456,1609.258651,1612.698866,1614.053328,1611.350458,1600.421834,1590.86089,1579.586515,1583.668665,1589.384286,1604.304479,1610.90984,1618.514907,1620.110649,1622.948463,1623.655822,1627.863193,1627.022046,1625.485748,1618.763763,1620.013631
18097,792.9467892,796.1689561,802.2825497,803.9542186,809.2431092,809.0430829,811.5293871,811.7874934,815.52019,816.4898939,816.3447794,816.4672537,816.6424797,819.3629958,822.8396287,829.1924107,835.2351197,838.9522234,840.9462705,837.5633755,835.8532733,835.2825466,835.2961293,834.5602816,835.3813377,842.7374074,850.5620756,858.9813088,864.106739,868.6012884,869.929444,870.9440648,869.766867,871.925046,871.84055,876.8926177,876.2919706,881.9743597,885.6708397,895.0569458,900.947451,906.1580792,908.0055255,909.4969295,907.5653105,907.0359203,908.8697386,912.1918999,915.6820919,919.9053199,928.4317525,937.110144,942.6671679,946.5458166,947.4604396,947.2058742,951.0785966,951.1910658,949.0611,946.4573655,952.8772766,965.4884856,976.4536251,981.6643684,995.0139659,1003.518838,1014.34808,1017.508897,1021.725718,1025.500931,1022.227344,1026.549956,1029.940027,1038.293153,1045.123758,1053.189593,1067.340813,1079.682069,1097.163881,1112.771656,1127.860238,1140.310236,1146.117689,1147.134066,1148.254786,1155.996953,1171.994129,1190.403859,1207.681191,1225.248526,1242.965393,1253.131067,1251.866326,1246.28706,1243.636267,1248.845845,1253.925749,1257.43894,1264.096837,1270.453426,1281.440047,1288.088979,1295.286136,1301.373257,1305.6746,1306.582441,1308.631762,1310.354046,1312.131,1320.406548,1327.666587,1332.29835,1335.177413,1340.303514,1361.186934,1369.685482,1378.967281,1373.173191,1375.268636,1373.730935,1381.747441
12103,968.672444,967.2198368,976.3810448,983.4398098,993.1097306,1000.68604,1008.849067,1012.171517,1013.527968,1018.265882,1029.024133,1037.85653,1039.813944,1043.051654,1049.83677,1056.317483,1058.508112,1059.668145,1062.351977,1061.888602,1066.267448,1072.325601,1082.787859,1087.946116,1094.157946,1098.912955,1103.400447,1110.649171,1117.952747,1125.811383,1128.274598,1130.580534,1133.580323,1139.815389,1147.217918,1155.477154,1164.477841,1170.333883,1173.449747,1176.820543,1182.030132,1191.411993,1198.416289,1203.956932,1203.511257,1209.257022,1216.035029,1224.894412,1229.360573,1232.04639,1234.819394,1237.894482,1247.000329,1251.982994,1257.257655,1259.622004,1263.53255,1269.459356,1273.028644,1282.563707,1287.483267,1293.198785,1298.657052,1297.976792,1297.034,1298.247085,1310.225578,1328.347314,1338.193308,1349.469478,1359.877628,1376.222016,1388.537507,1402.2814,1415.2941,1442.062836,1477.875031,,1580.270889,1632.098844,1657.699658,1689.113708,1698.467299,1730.741735,1753.41691,1775.947337,1795.113014,1811.275854,1840.753954,1865.891905,1882.363738,1881.67586,1874.001483,1874.011672,1887.979331,1894.509494,1904.653863,1903.518532,1915.490822,1922.551848,1926.03734,1925.233094,1924.895894,1939.418282,1947.658123,1946.883611,1939.391066,1935.982954,1941.694207,1954.668729,1963.732107,1970.225123,1964.409958,1961.480082,1965.94378,1974.077131,1977.725687,1987.079605,2003.408003,2029.170163,2041.99026
24033,1405.535805,1406.187261,1408.416668,1412.041678,1412.157117,1416.335701,1416.276549,1417.697921,1423.524164,1430.735054,1437.519725,1438.48546,1440.592731,1437.414002,1439.049926,1435.387421,1448.682182,1450.117252,1458.807303,1454.75651,1454.321889,1450.381881,1451.327734,1450.509896,1456.193424,1465.343382,1474.99544,1478.055687,1479.938869,1486.63543,1500.200758,1494.594063,1493.686171,1483.923939,1489.910979,1485.243322,1488.537583,1496.710779,1515.984196,1531.989682,1542.654214,1546.761966,1549.436258,1544.063031,1542.103366,1541.299517,1549.419644,1554.793371,1557.576065,1563.311654,1563.933893,1574.960245,1581.696089,1595.382637,1593.143523,1584.140356,1585.452109,1578.506053,1578.648788,1578.368278,1593.611791,1603.998379,1616.846135,1618.58522,1630.346876,1631.296078,1642.418671,1653.173967,1658.847007,1665.379741,1662.142535,1656.510529,1657.518307,1657.167688,1668.516086,1681.382485,1701.727061,1721.764552,1742.105615,1759.748692,1778.938764,1784.723818,1785.4193,1772.500112,1776.211721,1786.790101,1808.194336,1824.013745,1842.654135,1858.360399,1873.381181,1887.804269,1894.442355,1884.919585,1865.316642,1856.977289,1855.207376,1867.303995,1897.843708,1910.27123,1915.307454,1903.329852,1913.815455,1922.379233,1926.892747,1922.557085,1916.921595,1906.658073,1913.555319,1927.358572,1950.615985,1951.72742,1962.660729,1969.790804,1990.841873,1995.376369,1994.02942,1985.330038,1983.000931,1973.47887,1974.540396
9001,1653.622035,1666.117476,1683.604971,1690.049181,1697.955671,1700.134196,1719.482751,1723.123177,1721.676253,1708.998683,1711.308677,1703.965002,1715.395986,1713.34959,1726.695418,1733.260413,1743.182441,1746.646217,1744.601338,1743.580226,1742.127885,1745.009892,1735.222119,1731.770008,1725.606204,1742.978316,1753.944393,1777.275977,1796.973822,1809.811171,1807.26077,1798.643836,1788.594744,1786.1436,1780.259264,1791.775533,1794.144127,1818.965874,1827.809692,1841.832696,1847.83619,1862.585609,1867.584507,1862.816907,1864.86255,1858.281982,1862.353835,1862.061849,1871.761749,1877.395773,1885.853726,1900.757837,1910.234502,1919.695369,1921.574373,1924.763617,1926.33388,1930.114147,1921.051473,1916.440786,1921.675331,1942.993543,1956.392359,1970.02946,1979.100659,1993.578404,2004.643335,2017.336098,2027.253307,2040.784381,2053.538015,2052.940049,2055.035578,2054.591677,2082.409037,2112.933529,2157.358149,2193.334977,2222.381616,2235.223861,2245.558377,2240.95061,2239.931727,2242.402035,2259.975845,2281.384652,2308.094664,2347.133741,2394.634658,2436.160365,2458.889816,2464.248593,2451.997739,2439.187774,2422.391478,2413.464822,2416.539409,2425.351454,2458.509937,2475.688438,2501.309492,2520.187985,2538.286131,2550.062649,2537.214193,2535.653209,2534.797157,2547.726234,2551.646352,2568.54605,2582.199148,2613.756963,2635.581079,2665.966552,2696.190645,2715.913908,2715.798711,2698.651017,2705.035553,2717.841446,2749.052362
34003,1822.851666,1824.640852,1846.441428,1863.619079,1874.787941,1885.507561,1885.891843,1889.044348,1883.412299,1887.687245,1877.185863,1877.765345,1880.163199,1892.033735,1895.582622,1893.19087,1901.864469,1921.512695,1932.737208,1934.676837,1918.619559,1917.697716,1923.541051,1942.133012,1953.252024,1957.236371,1965.587501,1977.926623,1990.419873,1998.67276,1998.135673,1992.193006,1985.809014,1986.833221,1994.179307,2013.845764,2022.881215,2029.775408,2019.541797,2035.944777,2045.661185,2057.745276,2051.157129,2051.951944,2052.780475,2046.709848,2054.102655,2070.444065,2089.460009,2092.861692,2090.860281,2094.130098,2105.094804,2113.594525,2119.340701,2128.69456,2133.138465,2135.352859,2132.05756,2127.153678,2128.896468,2114.122005,2124.360623,2122.066523,2130.850872,2122.7636,2141.504973,2164.804508,2178.862356,2180.721751,2179.300781,2186.710912,2193.120884,2193.946891,2200.122824,2207.541596,2227.474709,2245.514719,2259.196445,2288.391309,2305.476017,2333.638237,2340.145987,2352.886161,2367.787334,2400.488897,2429.206724,2444.557776,2463.041431,2489.62434,2531.263013,2548.791359,2562.846936,2548.378595,2541.520191,2535.904804,2552.0685,2564.813789,2591.303179,2609.388252,2634.908825,2641.114579,2660.564589,2673.579009,2697.403072,2704.865517,2712.704499,2704.080298,2712.060947,2713.086988,2736.63035,2753.689983,2772.212396,2787.146477,2802.596382,2819.69303,2823.763891,2813.084926,2795.792074,2807.393177,2804.889502
36029,784.1901447,794.6466619,806.7522134,809.2024669,824.0402104,833.7354193,838.1406826,839.5871776,836.7303879,829.4187474,823.7945444,821.6283585,824.3525712,823.3374521,825.8254691,839.3448814,857.7099678,869.153532,859.9559392,853.7413626,849.8188986,849.4432512,839.8482361,841.7353434,850.7656233,864.6726154,869.3546013,873.8217312,883.6540467,893.8851744,897.5673744,894.5512404,884.5078245,885.611429,884.7803973,892.8593744,893.7830199,898.8681884,903.1116338,912.1372102,916.337603,920.327941,920.1830902,923.0337736,918.9459206,916.3470273,916.6649095,925.0972053,929.3589869,928.2597756,932.5120872,941.800114,953.4726546,953.0630332,957.0157308,956.8709146,958.8560709,959.5244668,954.0527946,959.1968154,956.1269606,970.3054874,973.5992158,989.9512893,993.0375686,1003.150586,1006.455045,1011.554515,1013.196249,1017.646096,1014.060435,1014.542144,1016.97959,1036.318491,1045.961804,1056.448585,1063.767844,1075.583134,1086.821136,1097.655953,1110.194638,1117.175557,1118.932853,1125.047314,1131.085703,1144.707289,1153.96021,1160.108995,1169.585529,1178.715946,1196.594831,1205.157418,1206.661476,1201.434379,1204.771429,1211.494309,1222.569125,1222.972962,1230.529977,1232.251795,1241.496539,1248.566491,1263.340476,1271.937694,1272.416522,1276.236923,1273.621479,1280.261572,1277.535118,1287.295149,1292.310157,1299.572955,1305.787681,1310.770546,1318.500695,1324.265063,1338.872332,1341.430563,1342.738151,1341.438948,1341.345493
13135,1123.721169,1126.065001,1129.442983,1138.966383,1147.582841,1157.778037,1165.963224,1169.651475,1172.144366,1176.032714,1178.95717,1178.059884,1175.261639,1181.369431,1192.052068,1202.46549,1209.423644,1216.625906,1222.811988,1225.285114,1226.968372,1225.882411,1226.133496,1227.051519,1231.882442,1240.572389,1249.952776,1262.678219,1273.680138,1286.120268,1293.712896,1298.058996,1297.872363,1295.540208,1298.490759,1300.513925,1310.442645,1314.998062,1327.550201,1333.314786,1344.098612,1348.525473,1357.639707,1360.000648,1364.542088,1365.446048,1371.065139,1373.84775,1380.427333,1388.348225,1399.732637,1406.664716,1412.617245,1417.326653,1420.68653,1424.634774,1424.05032,1425.664453,1423.780124,1428.319479,1436.516989,1441.649261,1449.400173,1447.547348,1446.728102,1451.25792,1468.937089,1490.4172,1507.709712,1519.258766,1525.349528,1533.614858,1547.134273,1575.60012,1595.879867,1620.357928,1647.227857,1687.340239,1732.420587,1782.928099,1824.56777,1842.79288,1849.029083,1849.356749,1857.808003,1859.763947,1876.118433,1888.54,1908.077043,1914.528838,1933.720235,1942.917488,1949.513044,1947.792368,1940.029364,1940.650036,1934.994821,1948.080411,1961.426474,1974.172685,1984.773029,1983.911783,1979.87626,1969.859026,1963.879008,1959.544256,1948.28328,1942.74691,1948.888689,1961.086507,1973.180781,1979.834454,1990.166596,1997.093393,1998.776412,1994.580692,1988.502953,1980.763713,1969.916917,1958.502465,1964.684067
