StateCode,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
51059,0.1,4.5,4.7,5.3,4.2,5,4.8,5.8,6.1,5.9,5.8,6.6,6.6,7.1,6.8,11.7,37.1,27.8,23.9
51107,0.3,5.3,6.6,5.9,6.3,7.6,7.1,8.2,6.3,6.5,6.6,8.2,7.5,8.3,8.7,13.4,38.1,29.9,29.7
51153,0.1,3.4,4.5,3.7,4.1,3.8,3.8,3.4,4.4,3,3.9,3.9,5,4.5,6.3,7.9,22.6,20.1,17.5
51810,0.2,3.7,5.2,4,3.3,4.2,4.7,4.7,4.7,3.1,3,3.4,4.2,4.4,4.7,6,15.9,15.4,13.9
53011,0.2,5.3,5.7,6,5.8,5.6,5.4,6.5,6.7,6,6.4,6.5,8,8.2,8,9.5,21.1,19.9,18.7
53033,0.2,5.8,4.9,5.4,5.2,6.5,5.6,6.1,5.8,6.4,6.2,7,6.9,7.1,7.1,11.9,38.3,30.4,24
53035,0.4,6.7,5.8,5.9,5.1,5.3,10,7.3,5.4,6.6,5.9,5.8,7.3,5.6,5.5,8,18.7,13.7,12.8
53053,0.2,4.5,4.3,4.1,5,3.5,4,4.2,3.8,4.2,5.1,4.2,5,5.7,5,6.3,15.9,15,13
53061,0.5,4.5,4.6,4.8,5,4.3,4.8,4.8,5.4,5.1,5,4.8,5.5,6.5,6,8.6,24.6,21.5,17.4
53063,0.1,4.3,4.4,5.5,5.5,5.5,7.1,5.8,4.7,4.4,5.4,5.3,6.2,6.4,7.3,8,16.9,16,14.6
53067,0.1,3.2,5.3,4.2,4.1,3.4,5.8,4.3,3.2,4.3,4.8,6.2,4.9,6.3,6.4,8,23.3,20.2,19
39061,0,2.9,3.5,3.3,3.3,3.7,4,3.6,4.2,4.3,4.6,5.5,4.2,4.8,5.5,7,19.2,15.4,13.5
39095,0,2.5,2.4,2.3,3.2,2.6,2.1,3,2.5,2.1,3.2,2.7,3.6,2.1,2.8,3.9,10.2,8.2,8.8
39113,0,2.6,2.6,2.9,3.3,3.1,3.1,3.4,2.5,2.8,3.6,3.8,3.2,3.9,4.4,5.1,13.2,12.8,11.5
40109,0.2,3.7,3.8,2.6,3,3.5,3.4,3.4,3.2,3.8,3.7,4.2,3.7,3.8,4.5,5.1,12.5,11.1,10
40143,0.3,4.1,3.5,3.6,3.3,4.6,3.5,3.3,3.8,3.8,4.1,4.1,4.2,3.8,4.3,5.6,13.9,11,10.8
41039,0.2,4.5,5.7,4.5,6.5,5.9,5,6.6,7.1,5.5,4.7,5.6,6.3,6.9,6.5,8.4,17.3,14.8,14.5
41047,0.5,4.8,4.4,4.7,5.2,5.1,2.6,4,4.5,4.1,4.6,4.1,5,5,6.7,6.6,16.1,12.8,11.4
41051,0.3,5.8,5.6,6.1,5.9,7.1,7.3,7.1,6.6,7.3,6.6,7.4,7.8,8.8,8.5,11.7,32.1,25.8,23.5
41067,0.2,6,4.8,5.1,5,4.8,4.9,4.8,5.1,5.1,5.9,5.9,7,7.2,6.6,10,30,25.6,21.6
42003,0.1,2.9,3.1,3.4,3.4,3.7,3.9,3.6,3.8,4.5,4.9,4.9,5.4,5.8,6.3,8.5,25.9,20.8,18.6
42011,0.1,3.3,4.3,3.6,3.9,3.4,3.4,3.7,4.4,2.9,3.5,4,4.6,4.2,4.3,6.1,13.1,12.1,10.2
42017,0,3.4,3.9,4.8,3.8,4.3,4.7,4.7,4.8,4.6,4.6,5.3,5.9,6.4,7.2,8.9,23.3,19.4,17.5
42029,0,5.1,5.5,5,4.8,6,6.4,6.3,6.1,5.8,6.5,8.3,7.8,8.6,8.8,12.1,29.1,22.1,21.2
42045,0.1,2.8,3.6,2.9,3.4,3.5,3.6,3.8,3.8,3.9,4.5,4.9,5.3,5.4,4.7,7.6,21.6,16.8,16.2
42069,0,2.4,2.1,2.8,3.4,2.6,2.1,2.6,3.5,3.9,3.5,3.6,4.3,4.5,7.3,5.6,11.9,9.9,9.1
42071,0,4.9,5.6,4.7,4.8,4.8,4.3,5.1,5.4,4.9,5.2,4.6,4.9,5.8,5,6.2,13.8,9.8,11.4
42079,0,1.9,2.3,2,2,1.8,3.5,2.8,2.1,3.4,3.4,4.1,3.8,4.4,3.4,5.3,12.1,9.6,10.2
