StateCode,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
5007,6.146990666,3.602234181,3.290876238,7.489835122,-1.157407407,2.091577162,2.070699081,2.165171268,2.117178051,3.033579426,3.452129194,3.10076619,2.368757041,2.396481395,-2.017260094,7.378889255,3.122659112,2.690985693
5031,4.693432043,3.748696795,1.188395666,3.040803109,1.376536032,1.595519319,1.44433708,1.757657793,1.014898313,1.790905012,1.419207697,1.209429773,1.347150259,1.634149487,-1.13385056,2.875844556,0.712006986,0.863586894
5045,9.697768674,4.151561802,1.867162542,2.399296032,4.199806191,2.072293385,2.030221244,0.737970077,0.99347717,0.64917859,0.555317889,1.167499816,0.931631811,0.962293479,-0.957883292,0.245192308,2.045465445,1.790623898
5051,3.788853746,1.268336766,1.135196273,1.040373467,-2.370048437,1.018253679,-0.22754417,0.278629145,0.153334774,-0.148989951,0.308715025,1.211567857,0.502746863,0.233979466,-0.345119031,1.299435599,-0.240207316,-0.304728791
5069,5.765952425,-2.069307544,-0.776086901,0.423615276,-1.711454164,-1.43747253,-1.997481835,-2.050238882,-1.221461655,-1.012490145,-2.16446587,-1.28684872,-1.448310786,-1.893883783,1.943912367,-3.320464454,-2.45213404,-0.910562525
5119,2.536051854,1.79462538,0.771841428,1.355371725,0.452469731,0.695197481,0.687032584,0.599301201,0.362396622,-0.009676549,0.149237007,0.179529561,-0.323894039,-0.195833758,0.297771688,1.206630745,0.332812999,0.216462689
5125,5.195793242,2.32706543,2.075624662,1.262613406,8.12778409,1.854331734,2.11730548,2.28798784,1.149435334,1.504506607,1.05823259,0.522311989,1.75825281,0.836758057,-1.181832289,3.506901397,1.696038584,1.740775929
5131,3.346331575,1.20011303,0.417193634,1.081996173,1.879495457,0.958545108,0.139230848,0.029849808,-0.444472366,0.791948003,0.010173736,0.245709859,-0.276331504,0.057924276,-0.122822252,0.571786637,0.513239875,0.030218737
5143,7.373080886,4.166286906,0.777695428,2.235920798,1.969217858,1.664682569,1.874509086,2.364588408,2.024860219,2.121906591,1.140692842,1.730768387,2.140123106,0.93939509,-1.249649856,5.867534865,2.398253198,2.146031696
5145,7.170814563,1.214167585,1.911738675,1.994789231,1.325683146,1.05623788,0.417055791,-0.01273999,0.13888358,0.723992264,0.128851328,-0.311620807,-0.365748709,0.033025519,-0.035554201,-1.928231185,0.709780201,0.896405376
6001,2.541180378,0.464929266,0.694303108,1.160768546,1.506555225,1.05175065,1.623988888,1.554685088,2.028639089,1.694310273,0.579228001,0.939853275,0.214226877,0.274545779,-0.583068923,-0.784071103,-1.186432247,-0.417987265
6007,3.820387906,1.342406233,0.712134163,0.108924057,-0.228944994,0.088152968,0.577937585,0.248714673,0.968526273,0.521760071,0.644600308,1.071126314,0.855670013,-5.219324039,1.89701897,-6.731768035,-0.482936407,-0.063192525
6013,1.771808053,-0.456791293,0.986916951,1.123722083,1.109506239,1.260321021,1.266396272,1.353097498,1.565885734,1.386255679,0.743912775,1.084636345,0.241930072,0.287859226,-0.497431354,1.187065904,-0.382895662,-0.167766382
6017,1.294726662,-1.334898296,0.219706413,1.347153202,1.539392649,-0.141285032,-0.208358664,0.651303438,0.742831674,0.745547199,0.635937805,1.811178451,0.89477054,1.13542202,-1.295354252,1.51094066,-0.297586701,-0.22372642
6019,3.819556015,0.851353958,1.090234259,0.672494069,1.964563346,1.034666027,0.529322179,0.778250756,1.120309189,0.920004058,0.518432884,0.953143895,0.520088349,0.472747385,-0.89050056,2.360826658,0.158744096,0.194249352
6023,3.466068967,0.416114704,0.105537621,0.482945736,3.989261165,-0.024481802,0.048975594,-0.247724862,0.234956466,0.680963437,0.677094462,0.079036342,-0.278602454,-0.59762563,0.400566547,0.153562428,-0.953708459,-0.759203022
6025,10.91729344,0.976912184,1.30045037,1.769814359,5.009767849,1.040323225,-0.061562096,-0.205710152,1.419720926,0.614212886,0.384036939,1.076386393,-0.548597057,-0.336583676,-0.350412493,-0.403699191,-0.632745995,0.192487396
