RegionID,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025
394415,1653.622035,1666.117476,1683.604971,1690.049181,1697.955671,1700.134196,1719.482751,1723.123177,1721.676253,1708.998683,1711.308677,1703.965002,1715.395986,1713.34959,1726.695418,1733.260413,1743.182441,1746.646217,1744.601338,1743.580226,1742.127885,1745.009892,1735.222119,1731.770008,1725.606204,1742.978316,1753.944393,1777.275977,1796.973822,1809.811171,1807.26077,1798.643836,1788.594744,1786.1436,1780.259264,1791.775533,1794.144127,1818.965874,1827.809692,1841.832696,1847.83619,1862.585609,1867.584507,1862.816907,1864.86255,1858.281982,1862.353835,1862.061849,1871.761749,1877.395773,1885.853726,1900.757837,1910.234502,1919.695369,1921.574373,1924.763617,1926.33388,1930.114147,1921.051473,1916.440786,1921.675331,1942.993543,1956.392359,1970.02946,1979.100659,1993.578404,2004.643335,2017.336098,2027.253307,2040.784381,2053.538015,2052.940049,2055.035578,2054.591677,2082.409037,2112.933529,2157.358149,2193.334977,2222.381616,2235.223861,2245.558377,2240.95061,2239.931727,2242.402035,2259.975845,2281.384652,2308.094664,2347.133741,2394.634658,2436.160365,2458.889816,2464.248593,2451.997739,2439.187774,2422.391478,2413.464822,2416.539409,2425.351454,2458.509937,2475.688438,2501.309492,2520.187985,2538.286131,2550.062649,2537.214193,2535.653209,2534.797157,2547.726234,2551.646352,2568.54605,2582.199148,2613.756963,2635.581079,2665.966552,2696.190645,2715.913908,2715.798711,2698.651017,2705.035553,2717.841446,2749.052362
394653,884.1602315,890.4440841,896.8884261,907.9154717,915.9566887,925.216971,927.1072658,928.5616396,930.7439421,927.3339507,928.4693617,929.1858166,935.7031346,941.3640948,950.1629876,954.0952688,960.9736716,963.1328296,969.9102381,970.4051828,971.4547064,967.4698249,962.79816,962.1196548,965.6696113,974.9413421,982.6048644,992.2373486,998.992523,1003.614984,1005.80832,1005.743702,1000.457977,998.2161479,998.2621182,1008.000537,1012.455779,1018.787931,1021.666736,1033.791539,1040.719869,1047.162083,1050.510034,1055.622621,1058.487502,1055.984412,1057.188375,1054.095611,1063.935205,1066.140547,1074.547056,1074.325435,1084.657062,1094.4796,1101.429694,1096.269681,1098.312383,1096.753848,1098.734,1091.893121,1095.65634,1111.268039,1121.39054,1124.07622,1114.684647,1113.005795,1112.781147,1122.212925,1129.154595,1139.177225,1142.224966,1146.505876,1151.676905,1157.873823,1171.382596,1185.891772,1205.429905,1227.932406,1251.810347,1270.447609,1279.060216,1284.608301,1292.201508,1297.028368,1304.071752,1307.120615,1323.955648,1341.887704,1365.908669,1387.936763,1407.605013,1418.01269,1417.8225,1409.102178,1399.788188,1396.141133,1399.553617,1411.02574,1418.667909,1428.583091,1434.785329,1444.327083,1446.4422,1448.868202,1451.445281,1457.085235,1464.115556,1464.658469,1465.098992,1462.34951,1466.460468,1475.6985,1490.742923,1507.654288,1510.478236,1510.076658,1501.101481,1506.013633,1513.267061,1527.0208,1537.626518
394312,900.3338703,898.4670622,905.4487748,911.5184925,916.9070082,918.7877071,920.1856327,922.3619757,919.9423102,919.6341843,917.4652932,920.3034434,921.5874357,922.7807719,928.1793912,935.7873897,941.0243213,942.6621975,941.5227487,945.8595491,943.1464132,940.6569334,938.8183173,938.4012978,943.4225032,950.0460391,959.8161416,963.0351111,965.5719281,970.3811855,974.0579677,975.1037431,973.2467126,973.9704573,971.7669352,971.3829122,971.5125226,977.6564848,985.2001261,993.733513,997.2720226,1001.143613,1004.010259,1008.554475,1008.347732,1009.774454,1007.748291,1009.746363,1010.174463,1017.939212,1025.783027,1033.868897,1039.74853,1049.806541,1058.170603,1064.441951,1064.089647,1064.79574,1062.935371,1062.751143,1066.506267,1075.069479,1080.592056,1080.346264,1077.739939,1087.653442,1102.558783,1118.325842,1128.828211,1135.234274,1139.297041,1141.442471,1145.925565,1158.27297,1173.625925,1196.292612,1221.61852,1248.560108,1276.746412,1304.60433,1326.872198,1335.261313,1331.860526,1339.85835,1344.651073,1359.110933,1368.685093,1389.331192,1416.15691,1437.205317,1458.27705,1464.275508,1470.592863,1473.118297,1477.955808,1474.122222,1477.535313,1471.334051,1485.182478,1490.14914,1507.609796,1514.57925,1525.187376,1532.013099,1535.997036,1538.49375,1542.889126,1542.649308,1539.471088,1539.232298,1544.397001,1557.105405,1565.52894,1574.144084,1578.394955,1585.257566,1589.380445,1588.82786,1585.410315,1583.351349,1587.192966
394357,1010.315502,1013.339892,1024.431043,1028.293116,1034.050675,1031.24818,1034.111336,1030.12952,1029.185481,1030.047445,1033.674165,1032.35028,1033.662843,1033.928299,1042.477782,1047.388382,1047.523312,1050.547661,1055.988537,1060.969474,1060.298987,1054.059361,1052.9809,1055.81772,1062.573439,1069.168448,1073.850979,1080.332557,1085.072698,1086.901532,1089.296051,1091.071069,1097.492061,1094.354303,1095.438765,1096.725341,1102.565841,1110.537793,1115.910484,1122.559537,1126.587497,1130.573619,1135.987002,1139.622131,1144.45189,1147.376372,1150.334782,1152.990058,1154.822911,1161.251628,1172.298604,1183.71663,1190.621121,1195.164863,1201.947282,1207.240195,1208.670476,1210.702152,1214.256322,1218.790224,1220.907007,1225.276116,1231.292023,1234.481357,1240.202379,1254.653312,1277.427576,,1311.22844,1321.821568,1319.096315,1333.163137,1350.850849,1358.638977,1364.082661,1365.882611,1393.792976,1420.320684,1436.511563,1447.352039,1481.592566,1504.799826,1536.846713,1548.336141,1569.533807,1594.072258,1605.921737,1627.615917,1646.716075,1665.842302,1682.22092,1673.671689,1680.402757,1682.567598,1681.542422,1676.700544,1669.951787,1678.057037,1691.22287,1712.657262,1718.625064,1726.78306,1735.276404,1749.943782,1753.843973,1754.838512,1750.954884,1756.178101,1754.43177,1769.494472,1772.609774,1791.388887,1800.05547,1819.092314,1822.380446,1824.289984,1821.530308,1822.989537,1818.011648,1810.582221,1821.099204
394308,1028.148304,1036.57827,1041.804685,1041.307731,1041.742428,1046.285883,1058.88196,1064.282658,1064.421928,1046.726941,1044.492544,1048.535893,1059.976793,1066.023162,1070.808916,1074.536237,1076.313789,1078.604408,1082.880711,1090.062333,1095.966968,1093.907719,1081.293056,1077.493515,1075.751667,1089.276198,1090.136292,1101.101694,1109.095629,1113.856366,1117.637696,1113.537871,1112.851735,1104.550288,1105.840098,1108.78419,1122.579826,1134.84864,1140.111994,1149.388741,1149.496285,1152.612476,1145.116092,1144.550945,1148.956165,1152.534301,1150.853098,1146.471661,1151.962852,1157.019635,1163.838664,1167.197754,1172.953846,1184.638373,1189.047506,1181.402716,1170.963225,1165.967448,1175.035482,1180.806349,1186.334482,1196.032311,1205.233514,1210.338463,1206.625921,1206.870228,1213.307944,1220.650426,1222.41639,1226.78911,1232.113299,1240.906315,1243.540125,1250.085134,1256.616225,1275.320415,1288.162681,1304.309278,1311.465694,1320.011853,1326.658046,1325.530973,1332.740745,1340.547266,1352.474174,1361.604065,1377.623222,1392.759227,1414.63249,1427.655843,1443.985181,1449.388194,1453.513362,1454.057929,1447.446641,1443.549585,1437.385772,1446.642719,1451.789877,1457.237875,1472.691235,1488.122183,1506.332459,1505.770171,1510.637289,1502.682641,1503.718498,1495.284225,1508.765121,1517.811992,1533.62663,1541.300697,1553.15562,1564.818581,1576.737975,1581.027343,1578.008561,1574.205051,1580.68847,1577.793331,1576.794226
394753,890.814485,895.1065448,900.6849939,906.5023143,909.3522731,913.3848068,916.7721466,914.9789409,910.3385721,911.0945671,914.2781656,923.0381035,926.6290806,926.3769209,920.7357512,924.177005,937.7250371,945.2329941,950.4740501,952.1241555,953.9462055,946.6598719,941.2357526,940.3173313,948.9936468,958.4002557,967.4164982,974.4136526,979.5250611,989.010671,995.6339802,994.7876904,995.6119041,992.5301255,995.7027949,994.5299392,1002.720186,1007.052092,1013.050707,1017.019337,1026.237919,1032.567506,1039.542244,1043.862429,1045.033508,1042.593216,1047.702183,1054.108178,1060.451939,1058.362683,1073.267759,1086.42599,1096.921871,1090.591603,1088.563447,1094.382146,1100.777904,1103.596656,1101.091204,1109.280156,1115.027396,1125.048805,1122.215901,1125.322181,1124.459227,1134.903191,1140.729713,1154.623084,1169.277209,1189.906763,1202.534944,1202.766636,1202.367857,1211.88847,1225.529019,1244.92725,1268.944251,1308.757153,1353.461657,1386.035665,1412.386692,1426.01754,1428.985257,1437.258519,1441.758996,1467.957462,1483.769992,1521.196999,1547.797615,1580.863167,1610.165086,1626.026325,1626.735334,1623.240096,1625.762619,1626.818234,1624.725325,1630.933739,1649.545062,1660.227532,1678.302215,1697.718269,1716.63329,1727.890482,1737.821916,1746.742143,1751.75255,1745.049263,1741.678204,1742.033737,1751.279706,1757.045981,1767.902905,1761.900315,1775.671379,1783.926402,1804.635995,1806.744926,1804.271771,1797.568979,1794.652731
394367,1020.264762,1021.27011,1030.318248,1037.491212,1039.354564,1042.478072,1042.197763,1048.233809,1045.630906,1038.750557,1037.303638,1041.763018,1050.341304,1056.045255,1059.991042,1066.019201,1065.267457,1072.268951,1065.744752,1065.886871,1073.530431,1087.344128,1108.909919,1118.798922,1126.894572,1114.093585,1108.212793,1102.668989,1103.799503,1097.582055,1095.039676,1097.043758,1100.531114,1102.675195,1097.452993,1101.283859,1103.00532,1108.280743,1104.527663,1107.795631,1105.669836,1107.036079,1103.036772,1102.794955,1099.373724,1099.276793,1098.777455,1096.616649,1096.17828,1101.099698,1107.2971,1108.427418,1109.582254,1107.325882,1107.732147,1105.622998,1101.83055,1101.866024,1099.58215,1096.988517,1094.762268,1095.84523,1104.488881,1106.770893,1109.458434,1110.262792,1116.02463,1123.314595,1130.582774,1128.966134,1128.528198,1123.993937,1129.939095,1130.977715,1140.478811,1152.152894,1162.315425,1175.794326,1186.674568,1204.62899,1220.69665,1233.909933,1239.31349,1242.422116,1245.304546,1255.073059,1263.10661,1270.974542,1278.917043,1292.47273,1303.548578,1310.237014,1300.657043,1287.663587,1275.872531,1269.243621,1268.302575,1268.078114,1275.695371,1281.221583,1293.662448,1301.613088,1307.436464,1304.944861,1303.642489,1304.168893,1310.219964,1306.897084,1314.925757,1305.845035,1307.971314,1305.593706,1319.435028,1331.199365,1344.02563,1350.489535,1349.799087,1345.197173,1346.214419,1350.158029,1342.737093
394843,816.5442787,827.8505524,829.4763983,828.7705624,831.8389546,835.3730849,840.5345604,840.6601652,845.1660994,841.7664636,844.0433371,845.372675,843.9727244,838.7664031,827.9905152,833.8653952,835.005316,843.8780244,846.9766447,853.7155547,851.8998272,850.608442,846.0906268,841.1246813,843.8770725,849.2898843,853.5881119,845.3306702,844.7674444,848.45949,855.4135965,859.8325107,866.3446296,864.5760475,861.2479223,852.4799413,856.8343968,858.4597859,864.6631562,867.121755,865.6646487,867.7474402,867.3625836,872.5477896,873.1507094,874.3068453,875.2283157,872.541874,874.1418137,875.1039114,880.6720025,880.000954,888.1045037,890.7020218,898.0323119,895.9933735,897.7398316,900.4200414,899.0028956,897.5363016,894.5662296,896.522616,907.1860527,911.7687667,914.1486872,908.8011824,914.335502,917.7270259,924.4797057,926.1723321,927.6580647,930.731081,939.5771632,949.753365,958.4932301,963.9239874,975.1543184,982.156139,994.2358829,995.5878269,1015.227914,1016.783605,1028.77913,1028.782294,1038.26071,1049.561379,1050.681273,1064.493794,1075.125311,1085.135667,1086.48917,1087.909504,1090.847501,1089.910431,1090.095963,1088.881508,1096.524768,1101.864064,1112.805741,1119.383102,1122.538333,1127.325788,1124.879254,1126.782364,1128.724599,1126.064795,1125.190982,1127.531439,1132.198383,1131.711195,1133.646948,1137.971273,1144.822068,1144.257598,1148.653863,1148.984388,1143.300023,1137.089991,1137.554078,1138.569221,1147.944703
394908,1132.157147,1132.900329,1145.155413,1150.143535,1154.620418,1152.859851,1156.18292,1161.543443,1158.800698,1152.124645,1143.587283,1142.014163,1152.778996,1165.338955,1179.601711,1184.130644,1193.376065,1195.120415,1191.379666,1183.248375,1180.63699,1177.63126,1175.681634,1174.57169,1183.451623,1194.564683,1202.32544,1210.769886,1213.924417,1220.091378,1221.130059,1223.726978,1215.517542,1208.326584,1202.766521,1209.614224,1215.09561,1225.864659,1239.501083,1251.145969,1253.537114,1254.702241,1255.036717,1257.579373,1255.228846,1253.237929,1248.454944,1256.750853,1264.827664,1280.611532,1284.944708,1294.917451,1298.021633,1299.79047,1295.328503,1294.582356,1296.438602,1300.707441,1301.6829,1300.310879,1301.234554,1314.301696,1329.869156,1342.546948,1346.417944,1351.222162,1351.679614,1354.725175,1360.67935,1373.671948,1378.163897,1376.160112,1384.964313,1399.838906,1415.345285,1421.306885,1444.312405,1467.800418,1502.848274,1513.827983,1534.303751,1533.239372,1543.640617,1551.826616,1560.642898,1568.725926,1582.892396,1614.061614,1641.572377,1658.158017,1670.363633,1676.257606,1689.01901,1687.283013,1695.154002,1687.999871,1702.506464,1708.540387,1721.984062,1728.686883,1742.671361,1771.282105,1795.759378,1815.239665,1812.817502,1816.351603,1826.519099,1836.152643,1842.55346,1847.026222,1862.403372,1882.795,1900.753628,1921.772643,1931.117771,1943.108842,1942.588792,1953.447098,1942.024348,1951.787802,1947.318014
394561,956.3812925,958.7459626,957.1522278,958.2808987,960.3665425,964.5189948,967.3511053,967.5736763,968.1004942,964.7567296,961.4543633,958.7645806,958.240096,959.6832219,962.7730137,967.3364431,968.6086469,968.6738169,967.7023584,967.92464,963.5673335,961.6496147,958.7967709,960.086238,958.6736894,963.5685719,968.7562906,973.6480833,975.0694062,976.2332805,977.8334889,977.8888172,977.070381,977.0217466,976.8737841,976.7896444,976.9506494,979.9478097,983.7705686,987.8587086,993.0170021,996.9351774,1000.209142,1000.925126,1001.295389,1001.78921,1001.818799,1002.322957,1003.757769,1006.200986,1009.98361,1013.926658,1019.908875,1025.313979,1030.132297,1031.071639,1032.3797,1030.703279,1032.327366,1034.408754,1039.706516,1045.881803,1053.549908,1062.444127,1070.531742,1078.167605,1091.099497,1099.914768,1105.414675,1105.027975,1106.777334,1112.124189,1114.169667,1119.455039,1125.931601,1143.049836,1160.569759,1172.475546,1187.685709,1196.910465,1212.45151,1223.656647,1235.605946,1248.05599,1259.656021,1283.848356,1297.09822,1310.441631,1324.083978,1354.172353,1369.07369,1372.607094,1369.451604,1373.62497,1380.605611,1382.096912,1389.305348,1396.401319,1409.308577,1419.054809,1426.348765,1431.831159,1433.33994,1438.263015,1438.475608,1443.462276,1443.038398,1443.512341,1445.265523,1457.649177,1464.613985,1472.868093,1477.189625,1487.177643,1488.367716,1484.520446,1484.21439,1481.573725,1489.01087,1492.042927,1495.973508
394318,1038.061725,1038.668231,1037.092929,1038.038266,1038.330112,1048.496957,1054.958622,1063.108209,1061.911807,1062.247188,1056.696718,1054.405436,1057.638171,1064.225274,1066.743724,1065.265126,1067.32506,1074.432513,1081.328966,1083.766639,1084.134038,1079.942078,1083.878229,1082.195276,1087.412922,1093.195647,1106.684511,1109.45862,1113.886219,1112.305694,1118.753306,1120.096306,1124.724873,1126.171659,1131.334426,1130.824802,1132.062211,1133.527364,1143.264707,1151.117234,1157.189702,1156.019898,1162.679748,1166.698326,1171.835618,1167.522678,1164.00324,1160.278677,1160.812476,1164.951321,1176.206797,1190.586391,1199.620879,1203.74247,1206.861794,1210.478444,1215.865672,1212.183243,1216.439235,1215.717487,1226.626201,1228.004192,1232.982131,1233.180249,1236.439673,1241.305557,1252.312391,1268.108083,1284.546459,1300.348673,1310.798821,1319.344901,1318.2066,1323.18299,1337.04195,1357.517273,1386.019659,1415.121424,1449.139864,1466.745208,1476.406735,1479.767979,1492.116836,1508.904429,1527.717354,1542.531799,1551.280835,1564.310614,1576.394284,1591.796205,1596.81926,1601.693184,1594.849232,1587.820553,1581.369259,1584.311746,1596.275751,1611.609991,1626.168078,1632.379676,1639.885661,1644.318492,1658.648916,1669.895005,1675.395911,1674.51229,1665.102537,1662.432052,1658.768053,1664.062903,1672.742359,1681.893326,1694.472682,1708.761956,1728.45407,1736.246654,1747.209657,1739.85505,1746.637413,1746.107377,1753.674829
394952,1785.719119,1793.093094,1797.472066,1820.548593,1844.244624,1854.306002,1858.648633,1862.38589,1869.820352,1876.71229,1874.500501,1867.270857,1869.37592,1876.02722,1898.925598,1911.930341,1919.455103,1929.865836,1943.054307,1957.215693,1959.54327,1966.02214,1959.12752,1952.485292,1950.255183,1967.930589,2000.051849,2015.668284,2028.190619,2021.935273,2037.180084,2049.189158,2061.56067,2061.031249,2051.712692,2071.154571,2081.98315,2110.408099,2106.340126,2114.098359,2113.800503,2123.159472,2132.387939,2143.88681,2146.677425,2152.552764,2155.234759,2163.560498,2169.643152,2172.938046,2184.556351,2187.867276,2193.899507,2203.855953,2208.713502,2221.870615,2211.546256,2212.311887,2201.746805,2208.536361,2226.356382,2244.40121,2251.252704,2243.018769,2232.655378,2237.615387,2242.5106,2265.599539,2287.899525,2310.008681,2326.338141,2342.188665,2362.867952,2371.181163,2391.388345,2420.915825,2459.825263,2495.240808,2527.476835,2558.462758,2595.855279,2613.683901,2647.653602,2670.738778,2692.156456,2715.947588,2722.744445,2747.397002,2759.316143,2770.601194,2782.510546,2785.595228,2790.613084,2792.854911,2794.428179,2789.211019,2786.3393,2784.137205,2807.646658,2826.168721,2836.432024,2837.334824,2849.220012,2865.202673,2873.873815,2869.666606,2879.561215,2880.87346,2896.808826,2906.530152,2932.3991,2948.174139,2955.90573,2967.883952,2977.627773,3000.43965,2998.427301,2993.39646,2994.657335,2998.528767,3031.764943
394486,891.1762446,892.6443668,914.6266649,920.8035653,923.8371146,925.2347582,930.0570776,932.1325505,929.7609267,926.8059168,929.8919634,932.6579812,936.3844803,937.4392373,940.9601338,944.2861124,948.1072274,951.436963,953.9999388,953.4406367,952.2855973,951.1344156,955.2179808,956.539812,956.0870894,961.6758769,970.7431329,979.3653103,980.5685103,984.7489935,991.0839789,994.0621836,990.2926475,988.5698592,987.8379816,991.4908674,993.9438343,1001.462807,1010.162217,1017.860521,1022.408549,1026.073953,1027.396316,1030.905549,1031.863434,1033.381897,1034.556618,1037.995203,1042.195879,1047.448075,1055.24769,1063.730143,1068.840288,1074.420814,1079.36017,1078.13764,1074.012926,1066.988359,1072.495447,1072.807673,1081.808278,1085.075312,1095.18668,1098.147667,1106.893035,1115.440181,1124.465128,1122.802732,1124.957122,1130.831102,1137.85771,1138.106241,1143.675445,1151.653521,1167.656431,1180.435705,1200.641827,1224.271167,1245.214645,1263.858534,1271.270546,1285.498466,1296.663668,1301.209537,1301.885354,1303.619665,1321.35063,1339.751083,1362.65485,1376.205772,1394.688718,1398.165574,1404.6385,1400.319604,1404.368213,1408.827449,1407.455935,1414.861369,1421.82738,1443.725254,1457.618389,1467.882069,1475.662016,1481.363654,1490.781607,1493.192762,1494.384946,1496.634897,1497.922774,1499.918515,1505.814107,1516.92733,1529.093852,1535.62915,1542.414397,1545.868631,1550.389367,1552.904617,1560.794585,1565.845948,1576.077943
753906,1245.59794,1243.68589,1231.881513,1227.151345,1233.439635,1239.862084,1249.138442,1250.278791,1262.461219,1280.95551,1295.929772,1299.452069,1296.266571,1304.201707,1307.992892,1301.367253,1285.355948,1284.383644,1291.414585,1297.495949,1299.894193,1307.667254,1323.94852,1342.875007,1344.691845,1344.365317,1348.603351,1361.337409,1354.625951,1349.079984,1340.457895,1349.399478,1362.122364,1394.382552,1405.685392,1416.465394,1406.384207,1412.049641,1402.738808,1390.756228,1384.061846,1384.818109,1396.39371,1408.017838,1418.903819,1427.349659,1438.750173,1447.001509,1457.307906,1454.127618,1455.468717,1442.072496,1435.905978,1437.156069,1447.448357,1465.263763,1473.450291,1485.77593,1499.605317,1507.916218,1511.600724,1504.031355,1494.297273,1479.879103,1472.478623,1472.239278,1488.346093,1498.139109,1520.34708,1544.610044,1581.823263,1606.130126,1600.067146,1595.398737,1608.15434,1635.528978,1673.060147,1720.813988,1795.261163,1862.901689,1922.572416,1966.995591,2019.912426,2051.153566,2082.936792,2084.96671,2085.007136,2104.367231,2120.542215,2150.864585,2151.563927,2143.211983,2152.868408,2166.093905,2205.667814,2219.282805,2233.148442,2225.481782,2226.512321,2219.101004,2215.447044,2201.442244,2197.817861,2203.789894,2212.842526,2226.815927,2208.068276,2213.365598,2206.384065,2226.045701,2220.283691,2215.074243,2216.060477,2217.587757,2208.755072,2223.284215,2230.672671,2253.432983,2257.519451,2268.491946,2268.274635
845158,738.7004584,737.9745171,739.2753256,742.5647586,750.6377234,753.5329998,757.538366,756.2163998,756.051179,754.1686304,755.6955041,758.2440567,759.6493024,763.5582207,772.9472864,777.0306622,782.9816049,782.1374951,789.0545686,786.1532498,783.4884202,776.3836842,774.8526638,773.495349,777.7849546,784.3153716,792.6284086,797.4301326,804.9357518,809.056069,818.3015226,816.9713434,819.1813869,814.3201422,814.4588871,813.949781,815.2940821,819.6893802,826.9936385,835.2972,840.9341808,844.7596987,845.7784378,848.2960738,851.1796425,852.2651695,853.7843022,854.8378155,858.0382151,859.2082867,864.7895,869.7621792,877.5331938,878.6347692,885.5590114,890.5364678,896.861868,898.0725083,901.470237,899.7192313,902.0193079,906.7294187,917.2160401,924.7128924,931.321735,935.7808957,942.8729603,944.5412673,945.6398707,946.625829,950.9508883,955.5375477,957.2950863,962.0337535,970.6362524,983.602232,993.139586,1008.688997,1022.459972,1035.049779,1050.324784,1057.595366,1064.063405,1061.216646,1063.828585,1075.329878,1084.426951,1097.985616,1107.121034,1121.727984,1135.776058,1140.530888,1146.675689,1146.515917,1151.225157,1145.161043,1148.324127,1151.151518,1158.413912,1165.987796,1178.78941,1189.849501,1197.755757,1203.031,1210.597757,1217.55315,1221.383948,1219.513673,1225.914984,1228.429986,1243.874618,1245.038513,1254.227268,1254.674327,1266.481412,1273.48888,1282.148794,1281.689256,1282.864116,1278.881311,1281.23525
394457,1098.425493,1105.891987,1116.426113,1114.71381,1121.909102,1130.272753,1142.199245,1144.337176,1146.036487,1146.23676,1148.695152,1149.128942,1152.959834,1160.162028,1169.145328,1176.617549,1185.056401,1196.861868,1204.407833,1206.565106,1205.073907,1201.600115,1201.800647,1198.585033,1209.63087,1217.384651,1227.354435,1234.484099,1245.222177,1252.574625,1256.678842,1255.043148,1259.448713,1259.446746,1264.396283,1262.855307,1265.520519,1274.442527,1282.254085,1290.532742,1289.111361,1293.07967,1297.575969,1301.192771,1301.64424,1302.243097,1303.765765,1304.564258,1307.098376,1314.310269,1327.014192,1332.640285,1341.847643,1346.196861,1351.589823,1349.066261,1350.755117,1355.615419,1356.454861,1356.806654,1360.466728,1368.24049,1375.595728,1366.088087,1359.308522,1359.063546,1370.175857,1380.464582,1384.968234,1384.599846,1387.863651,1384.874749,1399.786711,1412.956243,1436.012422,1451.162452,1476.739011,1509.183583,1546.387278,1581.480243,1604.33256,1618.02199,1623.78713,1626.998865,1630.579359,1642.452316,1664.510886,1699.378954,1736.780545,1771.282153,1801.457077,1819.531823,1830.780199,1831.750159,1823.955626,1817.664038,1816.407374,1830.778196,1853.370796,1872.948535,1896.011015,1910.661483,1929.914753,1936.277705,1935.745768,1928.703283,1919.377216,1922.861935,1932.754682,1947.045417,1951.795113,1953.834021,1966.633751,1989.384152,2005.692304,2011.790223,2010.224468,2009.051689,1997.798708,1987.564406,1984.065173
394648,816.2514893,819.6509276,821.9613321,828.0771933,832.8576206,836.0560971,837.3588301,834.2682587,836.0898005,836.9200633,842.0740338,842.120215,844.0326848,846.7774069,848.2807442,849.0752568,853.0301278,855.7819485,860.192876,861.1430035,865.2670725,865.6862545,864.5814165,863.0591973,864.2782197,870.1986894,880.8583432,886.1255236,890.466238,891.0796732,897.8107067,899.0502431,897.8931772,896.5260482,893.045487,894.5835087,892.6844784,901.7703809,909.8213188,921.6849091,924.0839486,927.4558963,930.8342626,934.5090626,936.2046606,935.3661812,936.5339157,937.8863098,944.9328024,947.8527224,955.9483815,961.3296952,971.9343962,976.992524,980.400394,981.2724835,981.0124916,983.2808461,988.7841039,992.7039358,995.8820024,996.6224827,1004.092368,1009.75417,1015.269906,1021.966691,1026.866328,1041.020385,1049.324546,1057.501031,1058.301485,1057.372339,1056.168641,1063.719695,1081.348229,1100.211109,1115.15231,1126.247477,1147.155765,1167.134694,1185.963406,1200.86901,1213.842814,1221.91962,1230.053039,1238.799759,1256.499399,1272.605058,1288.354478,1304.407402,1320.915536,1329.929186,1334.61949,1333.321433,1337.900801,1339.790851,1342.382295,1347.035821,1352.70605,1364.781461,1371.774282,1386.194579,1391.189005,1393.48932,1396.710575,1398.256819,1406.027921,1401.251861,1403.759977,1403.335946,1412.231288,1427.158841,1446.282994,1461.81338,1464.175017,1463.500728,1463.859904,1468.068055,1470.49806,1465.519481,1461.281329
395134,1258.69698,1268.079425,1281.374715,1294.514081,1309.224219,1318.280107,1325.858691,1337.805425,1343.12245,1359.90881,1360.809419,1368.50295,1369.700001,1386.637612,1399.578312,1406.965375,1417.644126,1438.231248,1457.285077,1462.016859,1467.7501,1476.066604,1483.836138,1489.059006,1492.789984,1503.43602,1509.604685,1529.571128,1542.401274,1556.753588,1569.694328,1593.054115,1602.543489,1601.794129,1586.486772,1594.545593,1602.279259,1621.505516,1638.399232,1651.415842,1664.641608,1664.668974,1675.434542,1685.153985,1693.527751,1692.818361,1696.389997,1695.992366,1698.986246,1692.948598,1710.575598,1723.913461,1741.860783,1748.384369,1760.826432,1771.713069,1774.956272,1782.444795,1786.062947,1797.032482,1805.114963,1821.072192,1829.959508,1831.553073,1834.40067,1836.735317,1859.511271,1882.893485,1904.984771,1924.58755,1938.035262,1969.405124,1983.277986,1999.584401,2023.710273,2058.195453,2105.985941,2140.230179,2171.044162,2191.281301,2205.333733,2200.139089,2187.040905,2193.783753,2204.977264,2234.685281,2245.356859,2280.920648,2287.706815,2299.778305,2292.186888,2303.694574,2299.406165,2297.490728,2289.887631,2284.169867,2285.252214,2280.955329,2294.41941,2294.40719,2315.437116,2329.849441,2351.872134,2356.640763,2362.907683,2362.314141,2357.252601,2350.454949,2354.528355,2370.84028,2391.036487,2411.950983,2423.124458,2435.420377,2434.159608,2440.584979,2436.353822,2435.133196,2436.558598,2430.300154,2434.21018
