StateCode,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023
10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.86647658,21.81987092,22.0818823,22.00241411,21.92678186,22.10259794,22.08275088,22.22799265
10180,20.4536602,20.46479065,20.4452559,20.44539118,20.66690833,20.79172299,20.82724663,20.71807117,20.67399167,20.6590666,20.71806934,20.70827266,20.68436607,20.60240372,20.44073777,20.50686869,20.36150311,20.43425973,20.30701275,20.20523101,20.07656995,19.97405055,19.85840849,19.65643333,19.56809788,19.8473563,20.26953667,20.56834964,20.8723496,21.08692911,21.17960592,21.23713517,21.22536957,21.42966061,21.49504456,21.7644304,21.95580736,21.8780542,21.6096206,21.42768714,21.29344915,21.31990274,21.20578926,20.99564224,20.61978958,20.33709962,20.17396463,20.15026611,19.98217061,19.99533532,20.10802206,20.28721503,20.51093218,20.62581118,20.67632006,20.66941234,20.56468693,20.68418523,20.67053646,20.84948026,20.78251921,21.02884918,21.14291975,21.3708469,21.38081585,21.60539412,21.7837476,21.98967473,22.02217788,22.17434871,22.3047218,22.50483663,22.73476197,22.53001269,22.49926764,22.2649388,22.22525519,21.99078241,22.02874332,22.15703433,22.21627738,22.2465456,21.98849743,21.5261049,21.07522874,21.19321413,21.56819834,22.02450928,22.38964229,22.6934452,22.83288489,23.12877359,23.35314092,23.36959832,23.39089097,23.33458757,23.43264362
10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54664866,16.12718171,15.93473302,0,15.99546755,16.07495991
10420,16.96537037,17.02703236,17.03195682,17.08442396,17.16005528,17.31603652,17.50794402,17.52347466,17.44403713,17.42512559,17.34576031,17.45216501,17.49552168,17.42255495,17.17585207,17.07449723,17.05324417,17.15895279,17.1102775,16.96408535,16.78377276,16.68659711,16.5776525,16.46154078,16.34052084,16.3797226,16.412808,16.45206618,16.42855115,16.41265338,16.39895607,16.27905801,16.11980296,15.97267421,15.8278082,15.78992367,15.76385481,15.91601854,16.08303219,16.21380959,16.28148467,16.38339158,16.45201869,16.55967753,16.60634272,16.67043918,16.76813424,16.89102782,17.07099531,17.09495358,17.24205042,17.22770946,17.3223555,17.26525214,17.28711813,17.30399122,17.22210812,17.20959545,17.10746184,17.06698449,17.04279958,16.96667328,17.0874631,17.17636082,17.3410697,17.32584863,17.315652,17.22643252,17.09732872,17.04493922,17.00874459,17.11613173,17.17254025,17.26923054,17.24958672,17.39637092,17.63649166,17.89923776,17.9926876,18.10913437,18.1116782,18.09066095,18.07227932,18.05054171,18.03601303,18.1029921,18.25443995,18.57377944,18.66831588,18.95231507,18.98249736,19.05293553,19.00434171,19.00483129,18.98580972,18.99326668,18.94017537
10460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0884766,29.96491326,29.77817559,29.50771746,30.22879803,30.62772873,31.14374614,31.70008789,31.56159024
10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.05998508,16.96370342,16.82012869,16.90285683,16.82736629,16.88467122,16.80526161,16.75992354,16.61195005,16.50489059,16.51222497,16.72554828,16.82072048,17.00465021,17.07801723,17.19235854,17.3412073,17.50969927,17.7403963,18.00446823,18.28192222,18.67395071,18.83993644,19.06294802,19.28665924,19.2466342,19.0974367,18.78621281,18.62370471,18.49864884,18.47293467,18.31402127,18.25679496,18.09370541,18.0671785,17.96426487,17.88404913,17.90676864,17.90757802,17.99573492,18.08811369,18.10205838,18.06191218,18.33839022,18.62512422,18.88733646,18.4801626,18.27762691,18.26784691,18.53076728,18.9332086,19.17135285,19.63872115,19.7579541,20.05645379,20.3650682,20.26502101,20.66585983,20.76215146,21.36392733,21.25689843,21.23399186,21.13332457,21.40637195,21.56083531,21.64132889,21.45689079,21.39632078,21.40326338,21.26737592,21.01104315,20.66623825,20.55502256
10540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.50756178,22.66958402,0,23.17623423,23.24491855,23.92250818,24.03653914,24.53993235,24.35377329,24.97717759,24.69409021,25.11579508,24.96916152,25.57014458,25.766765,25.66630274,25.87746696,26.08697708,26.53057825,26.73717422,26.83256049,26.84496505,26.52392962,26.40690112
10580,19.55894047,19.64728108,19.67447963,19.59378706,19.53114465,19.54570915,19.71006091,19.73978152,19.67205165,19.27636946,19.16719888,19.17359297,19.31473922,19.35569854,19.37355938,19.37221193,19.33584662,19.30892164,19.31760797,19.37788114,19.41511333,19.31149568,19.02289499,18.89082873,18.79562034,18.97161227,18.92661621,19.05679637,19.13489341,19.15689486,19.16196704,19.03230499,18.96161189,18.76200132,18.72603685,18.71822049,18.89308413,19.05287273,19.09455472,19.20308651,19.15827142,19.16369605,18.99307266,18.93795708,18.96514942,18.9785919,18.90557257,18.78864969,18.83369332,18.92900465,19.05329327,19.12106735,19.22822621,19.43277853,19.51817968,19.40569789,19.24712859,19.17788475,19.34002549,19.44807942,19.55227824,19.58964728,19.61847093,19.58067227,19.40155662,19.28784978,19.27389805,19.27439995,19.1873654,19.14203522,19.11199723,19.13580281,19.0649038,19.11035257,19.15532958,19.38508354,19.52468339,19.71343453,19.76562506,19.83840806,19.88230798,19.80979218,19.8619259,19.92263792,20.04407816,20.14952371,20.35645692,20.54974883,20.84173098,21.00266043,21.21168095,21.25981949,21.28910087,21.26592949,21.13832261,21.05066839,20.93026242
10620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10740,22.07737794,21.95618868,22.05132333,22.1236759,22.17906059,22.14950719,22.10855351,22.08651422,21.95493597,21.87445966,21.75040454,21.74547994,21.7039864,21.73379639,21.86266379,22.043596,22.16869892,22.2090281,22.18392496,22.28785805,22.22567252,22.16874818,22.12715522,22.11906418,22.23916638,22.38694643,22.60873449,22.67610096,22.72736091,22.8320508,22.91002668,22.92608577,22.87390918,22.88240399,22.82214503,22.80464628,22.79921436,22.6708064,22.57748982,22.50875762,22.32976291,22.16220192,21.97640244,21.83103663,21.5871492,21.38314457,21.11118523,20.92840989,20.71727775,20.97036153,21.22736698,21.49173562,21.71244189,22.02282257,22.30035868,22.53615246,22.63324941,22.75386895,22.82051834,22.92395011,23.11373524,23.13566742,23.0923151,22.92714682,22.71450021,22.76682496,22.92222002,23.09331477,23.15413116,23.13067542,23.06009978,22.95189709,22.8918042,22.93729701,23.04101156,23.28531211,23.57679472,23.89429936,24.23013545,24.55424085,24.76868467,24.72267384,24.46087235,24.41093071,24.30385118,24.52678536,24.66099267,24.99396484,25.43689816,25.77484428,26.11215919,26.17894234,26.25121141,26.25567307,26.30126601,26.19264787,26.2129269
10780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,20.53162252,20.47749328,20.38083474,20.33417135,20.27504504,20.40850679,20.46923183,20.56222048,20.47442629,20.4166243,20.24641046,20.13950984,20.13845649,20.23920668,20.26242913,20.20976485,20.22427846,20.33428424,20.44003527,20.46134954,20.44357308,20.3399671,20.38951369,20.33336375,20.40684828,20.46243508,20.66160804,20.66022934,20.68957,20.60744956,20.6741042,20.64632865,20.67910207,20.6533577,20.69572033,20.6343647,20.6051154,20.50571353,20.55625563,20.57250251,20.5569325,20.41366005,20.40952733,20.35935207,20.32917247,20.1363556,19.95937862,19.78094286,19.67673317,19.77072149,19.98586127,20.25467016,20.43308729,20.52815452,20.60633959,20.69321657,20.81061003,20.77286529,20.87123304,20.8843305,21.09749948,21.06361201,21.09148983,21.03767418,21.03623331,21.06205808,21.19166124,21.4013888,21.62081143,21.82838408,21.94524824,22.02969894,21.9524261,21.93426462,22.06284229,22.2989337,22.66414773,23.03582988,23.48385657,23.66309125,23.71314467,23.66201158,23.75441108,23.91635501,24.10884687,24.2068612,24.20913208,24.27781425,24.33113999,24.43482057,24.37892,24.32135829,24.08743633,23.85323723,23.63015355,23.54905515,23.6021994
11020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.38064232,21.68214017,21.62225994,21.90974218,21.78371653,21.71974542,21.6289695,21.51339899,21.35607992,21.28473918,21.35274973,21.74950826,21.92668808,22.02270315,22.01886106,22.24298279,22.32292599,22.40828455,22.08282032,21.8879023,21.87715456,22.03343034,22.19483567,22.2113653,22.31055873,22.40834712,22.44084472,22.53387202,22.59854375,22.60857573,22.49977419,22.37902289,22.38739044,22.29497363,22.3442188,22.26282881,22.37652267,22.39099944,22.44448054,22.50014341,22.43483091,22.38993851,22.24448878,22.08384354,22.05225472,22.04394567,21.97326944,21.87373425,21.86700391,21.88719865,22.10504654,22.14990763,22.1814107,22.14570751,22.22283257,22.3300262,22.12909175,21.87422902,21.9699925,22.08270597,22.21842025,22.18805203,22.0501218,22.13358769,22.0541597,22.19452432,22.14050636,21.8816678,21.69189021,21.60269173,21.86596555,22.03628287,22.34333211,22.68854454,23.2661108,23.60944856,23.68381946,23.5997799,23.64653515,23.72680227,23.71045184,23.56144275
11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8848977,19.34823914,19.74732885,19.69091213,19.45867065,18.9346076,18.66675167,18.348924,18.26856067,18.03286681,17.69233057,17.30415188,17.08200918,17.08421998,17.01686055,17.07060641,17.15244657,17.25334476,17.2397278,17.31224359,17.42204661,17.49284401,17.33203894,17.12356681,17.1396485,17.48847894,17.71276172,17.8271022,17.70050779,17.69081909,17.53952691,17.26430725,17.12827326,16.98663216,16.92924324,16.96575382,17.1201554,17.28274362,17.45851113,17.53145054,17.38182485,17.00569782,16.71679907,16.68455382,16.6504915,16.78149246,16.76200707,16.5956128,16.58877169,16.596461,16.80621686,16.75873586,16.77822238,16.77279184,16.81157775,16.84431995,16.72688672,16.62738459,16.55812105,16.47304583,16.43434997,16.51884276,16.67671146,16.72730112
11220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11260,20.15671651,20.04386561,19.96397712,19.82856197,19.83256362,19.86098092,19.74904382,19.56585799,19.49997075,19.42323504,19.34611777,19.23626129,19.15079032,19.27557273,19.29275033,19.44622443,19.60527284,19.67540281,19.61240657,19.60005153,19.69719148,19.77421924,19.83461516,19.774477,19.86698979,19.74678669,19.8471821,19.84892014,19.87317535,19.7725215,19.65981777,19.47728693,19.31018728,19.15220301,18.93270032,18.82206281,18.72144689,18.80535477,18.90890576,19.06022951,19.24483573,19.3584371,19.39512043,19.3581965,19.29560021,19.19158128,19.13949884,19.08470888,19.08411126,19.05546245,19.11844886,19.24056771,19.290388,19.24825686,19.24694198,19.23038142,19.23802352,19.04778797,18.90498417,18.75838996,18.81944295,18.86034225,18.95552364,18.90989123,18.99610026,18.99543928,19.0733455,19.08911368,19.20282221,19.30923292,19.38912977,19.29403371,19.21489204,18.91629835,18.74250905,18.60017251,18.61585332,18.74697531,18.87226726,18.98362189,18.91039395,18.75877814,18.46190165,18.20785498,18.10877178,18.29187261,18.67187393,18.96990719,19.27946012,19.50646229,19.90071819,20.08257374,20.13475104,20.06742382,20.0963898,20.12200382,20.08593144
11460,27.84114186,28.13586365,28.03385901,27.97645549,28.12799586,28.15845868,28.13654508,27.67496429,27.60953507,27.56542794,27.69791019,27.58985911,27.62052146,27.3572867,26.96214461,26.71622333,26.74396871,27.04583915,27.16975589,27.31070973,27.36547244,27.27604394,27.14449374,26.89012317,26.7357523,26.70283098,26.75313791,26.79809884,27.03953248,27.25798564,27.44767213,27.42963454,27.48269467,27.43544506,27.36269053,27.24528217,27.24522766,27.31571,27.46962031,27.4867888,27.48375461,27.38010126,27.35136243,27.06868038,26.91303056,26.73399059,26.61904888,26.42137285,26.72374485,27.10910248,27.40204284,27.31375593,27.25367867,27.43953643,27.35598097,27.50159666,27.39473729,27.59466793,27.48714116,27.55762676,27.48569826,27.75567111,27.78894491,27.76617578,27.63674575,27.80076542,27.85611433,27.67206141,27.47001747,27.45391007,27.59573977,27.51838713,27.81518446,28.06183452,28.30938339,28.43914944,28.42649244,28.68539986,28.83404771,29.35726133,29.62037776,29.4566676,29.26995846,29.26282527,29.48931904,29.50963012,29.6465408,29.93294813,30.37897775,30.66217907,31.09914559,31.28557213,31.23705578,30.69351922,30.39442355,30.27945169,30.33888741
11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95513788,16.06279742,16.27204751,16.43193928,16.47513669,16.39776082,16.46888945,16.3335132,16.49941063,16.47083405,16.58831225,16.43581586,16.25242698
11620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11700,25.53481351,25.25052258,25.41606492,25.50864144,25.47511871,25.25118763,25.11477883,25.17690845,25.06620037,24.83183832,24.45896466,24.41143703,24.36182421,24.23204779,24.11978335,24.18386149,24.65937062,25.13379475,25.46848438,25.60348659,25.73028159,25.71572016,25.77292994,25.55635471,25.72540662,25.64737284,26.06627258,26.10822276,26.40627321,26.29803047,26.32240257,26.38936307,26.38152223,26.37928006,26.22328841,26.2837898,26.29154729,26.15906681,26.18294022,26.07951566,26.09314614,25.88372191,25.76522209,25.62379224,25.64314049,25.56389654,25.61049411,25.33845487,25.41923898,25.39467036,25.55938253,25.60689305,26.0254517,26.36453339,26.57178458,26.77332742,26.94215193,26.97425049,27.10500468,27.28635448,27.39134225,27.24759426,26.97553128,26.89381075,26.61366309,26.64444559,26.71604208,26.79997111,26.83314486,26.81590694,26.64811794,26.52663521,26.56561227,26.72111024,26.84817194,27.01730597,27.12119785,27.4526597,27.76510046,28.191027,28.27623406,28.49445565,28.60610222,28.87155664,29.02684364,29.11660138,29.20669852,29.37040599,29.94521489,30.26760535,30.50381488,30.49142595,30.69153564,30.7920208,30.87853782,30.74261882,30.82507913
11740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11940,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.19651963,26.25116768,26.36916715
12020,27.2346447,27.154679,27.30717846,27.50556356,27.36941668,27.16609904,26.86280072,26.43277248,26.32540926,25.98372136,26.27079022,25.86474348,25.84075534,25.45925463,25.59497937,25.65762559,25.89029947,25.9649499,25.9925582,25.78234079,25.57446332,25.68899157,25.85267275,25.78132927,25.49613677,25.3208994,25.25366896,25.11769552,24.80739715,24.76043889,24.81850658,24.85577519,24.9687312,24.81370597,24.8873545,24.72988224,24.90514055,25.20223683,25.40036678,25.43391853,25.86380642,26.11123451,26.51508432,26.25790477,26.37607129,26.37885294,26.70360828,27.03501787,27.09884289,27.28046114,27.14687254,27.36265238,27.82315656,28.31116944,28.86048817,28.55670793,29.21261296,29.64238832,30.39210298,30.36306111,30.45389142,30.03007432,29.29723138,28.64334155,28.36285049,28.20604671,28.14114376,27.85478868,27.69970685,27.69835016,27.47522303,27.42186094,27.0623613,27.31586818,27.37774556,27.58367133,27.60929057,27.71261113,27.86138677,28.39718334,28.72604816,28.91004008,28.86871166,29.13710019,29.2901017,29.30968986,29.10204801,29.35967788,29.64467693,30.06483878,30.24180556,30.13487085,30.10917552,29.86932176,29.68528613,29.65124056,29.78409913
12060,20.47567692,20.51649956,20.51208508,20.64440502,20.7302313,20.89091049,20.94659404,20.94767558,20.89216464,20.83687535,20.78630016,20.78767968,20.79892996,20.86130758,20.92602434,20.98935364,21.07657541,21.16680304,21.25623295,21.25715963,21.19114686,21.11920503,21.05187142,21.01393136,21.01818225,21.05951837,21.16257266,21.27080115,21.38558919,21.46408474,21.5110134,21.47186619,21.4083705,21.25623551,21.18125027,21.09856187,21.11975473,21.19948715,21.33826075,21.48978603,21.62025708,21.71155667,21.74647757,21.73855158,21.68848851,21.72852201,21.75548137,21.78453145,21.81418672,21.960763,22.18450947,22.38063997,22.56587701,22.72792785,22.82765364,22.91144588,22.96083156,22.96185807,22.93672314,22.94718855,23.04874451,23.01798703,22.98813431,22.86836121,22.75958411,22.7147846,22.79972955,22.85509554,22.84374759,22.78701014,22.71866256,22.66247053,22.6928648,22.7743052,22.89289113,23.06412518,23.32202106,23.72826013,24.18432381,24.6401124,24.91777738,25.01319781,24.93501512,24.79481414,24.66105035,24.71382433,24.85365291,25.01273322,25.24425613,25.49727229,25.79184733,25.92613791,25.92112594,25.74146016,25.55554027,25.44602744,25.38008243
12100,22.48238694,22.81942083,22.90011517,22.92252265,23.37218023,23.08259763,22.93938747,22.37922477,22.41012477,22.27654146,22.27733739,22.18094624,22.38975057,22.56018046,22.65278315,22.53792558,22.15010923,21.97071425,21.77029892,21.38336245,21.0207794,20.5915536,20.40640302,20.48447531,20.71047054,21.0986853,21.23097919,21.23331575,21.23969985,21.30626394,21.19360926,21.08161658,20.87068356,21.25129435,21.45743295,21.73871914,21.76275656,22.0991401,22.11691007,22.13493561,21.83287557,21.85575544,21.84192484,21.79720821,21.72410084,21.54616732,21.59128421,21.64491232,21.83841052,21.99358384,22.17643668,22.1492678,22.04874813,22.2137634,22.22095675,22.24616725,21.75243125,21.87082286,21.98411436,22.47718195,22.51137727,22.67324601,22.58673657,22.56604624,22.18540255,22.10427915,22.44519026,22.87596497,23.19724668,23.13887419,22.9612358,22.88523194,23.07477444,23.3913293,23.57117274,23.89556379,24.00959251,24.00774422,24.05167506,24.11829075,24.18613998,24.12738353,23.88879545,24.16545031,24.5005351,25.2000295,25.27156194,25.69156574,25.59492382,26.45155367,26.2204079,26.26264173,25.71510018,25.75807391,25.89993561,25.83605514,25.67945312
12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.71644975,23.28557673,23.02725932,22.60333078,22.55048973,22.25923479,21.91811612,21.59458326,21.73642343,22.33447235,22.64425938,22.7245708,23.20717222,23.60626987,23.96637168,24.20071099,24.43087231,24.83521691,25.26307335,25.52781301,26.07772519,25.85560225,25.97658691,25.65798648,25.41803789,25.06380629,24.82813439,24.48866487,24.15556116,24.18616435,23.98167025,23.82101063,23.50316953,23.77032269,24.02548352,24.28173161,24.4509653,24.79339269,24.61306789,24.51510847,24.3181667,24.46935483,24.69868248,24.75109859,24.94211853,24.93311381,24.88293661,24.81826337,24.99022021,25.11834203,25.21365378,25.37431424,25.55773853,25.55954364,25.45236253,25.66644631,25.86350995,25.73110772,25.51493768,25.55918871,25.35189851,25.39193475,25.4390588,25.76769751,25.67558257,25.84567123,25.68677708,25.82646481,25.38329218,25.30255835,25.20091629,25.36379997,25.90023118,26.30493389,26.89232846,27.30306223,27.39865033,27.74087894,27.6666453,27.66755683,27.53624274
