cbsa_code,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501
10100,73.7704918,79.45859873,70.03154574,66.86046511,74.25320062,70.04048576,69.41489366,71.88295163,67.82051286,53.55392153,53.98230088,55.20833333,53.00546448,51.5923567,49.05362776,39.38953488,42.38975822,44.5344129,52.65957451,60.30534349,73.20512825,69.85294113,54.86725664,63.54166667,44.26229508,34.87261147,45.74132492,41.4244186,39.40256049,24.69635622,8.909574497,-4.707379147,-9.358974336,-8.210784336,-15.04424779,-11.45833333,-14.75409836,-16.40127388,-20.50473186,-30.81395349,-38.26458035,-38.59649125,-37.63297871,-42.11195929,-41.66666665,-43.38235296,-47.78761062,-43.75,-66.12021858,-67.67515923,-66.87697161,-62.35465116,-61.16642958,-44.26450744,-56.24999999,-52.79898219,-56.92307691,-57.10784315,-62.83185841,-57.29166667,-63.93442623,-63.21656051,-61.35646688,-43.02325582,-41.25177808,-40.48582998,-32.04787232,-36.76844785,-34.48717947,-11.64215688,20.3539823,-7.291666667,-14.75409836,-18.63057324,-16.08832807,-11.48255814,-15.36273113,-15.92442648,-5.053191464,4.198473269,1.410256436,-3.063725514,-3.539823009,1.041666667,-11.47540984
10140,20.08196721,30.93525182,31.71806167,31.59159157,24.28494334,28.35026608,22.21287336,18.81390593,17.69134252,16.92173153,21.22527739,21.95253504,11.47540984,25.89928059,25.55066079,25.28528526,12.574204,14.12675374,10.72780815,11.94274028,16.22751986,21.20682117,21.56295226,21.57497301,22.54098361,30.01962068,22.90748899,16.45645644,0.863464657,-15.3362361,-23.43289862,-27.2801636,-31.20033459,-35.72365544,-52.72551857,-53.18230853,-63.1147541,-62.00130804,-61.67400881,-64.68468469,-54.66810577,-51.9109821,-45.22507363,-42.7402863,-37.93391887,-40.62090074,-43.60829715,-42.61057175,-44.67213115,-39.56834532,-31.27753304,-32.73273274,-23.3135456,-9.57910015,2.482120311,3.067484658,2.174822242,2.536073463,-1.398938722,-5.609493003,-1.639344262,2.092871171,-4.405286344,-7.507507524,-8.202914188,-6.869859705,-2.818679015,-1.799591006,-4.851526566,-3.27940533,13.45875544,14.40129448,13.1147541,12.62262918,17.18061674,31.59159157,48.4619536,41.21915819,36.05384938,37.99591001,37.89209535,38.95933538,41.48576944,43.47357063,42.21311475
10180,2.54259502,18.93888517,21.03134478,21.53744203,24.34950209,25.24977292,22.27596018,13.95788338,12.21086607,15.08883586,14.2935679,16.96606786,21.20576671,27.63599732,29.76070103,31.27899272,26.37327337,16.77263093,11.72119489,6.965442773,7.692307701,6.735613898,8.521165479,11.57684631,13.23722149,25.05036938,30.70441522,16.20278331,5.460970129,1.089918247,-8.392603122,-19.87041036,-22.99623453,-31.50357995,-39.96701484,-39.12175649,-44.84927916,-56.98455339,-63.66700371,-61.03379721,-60.19916479,-56.97850439,-48.62019914,-41.79265658,-43.14147391,-49.13815964,-49.58768554,-51.29740519,-52.81782438,-53.22364002,-54.46579037,-51.5241882,-44.45872149,-34.30214957,-24.1251778,-12.12203023,-7.181280251,1.723680724,7.751511823,2.794411178,-3.958060288,-0.335795829,2.864846636,3.909874099,5.460970129,2.785346645,5.945945955,9.800215992,8.445400762,16.57385309,16.60252887,17.36526946,23.93184797,38.91873742,33.77148634,39.62889332,43.01317058,45.38298515,41.1948791,43.06155509,44.97041421,40.51975604,42.38592634,41.71656687,40.70773263
10220,34.71741638,45.79025111,56.95067265,67.05710103,73.46041055,73.55371903,84.88830489,80.78335376,81.00490192,79.5314426,68.06930697,51.89542482,38.4083045,37.51846382,38.11659193,42.45973646,51.90615836,46.55647385,47.17477006,32.80293759,26.10294115,20.83847098,17.82178221,30.84967319,29.1810842,38.55243723,43.34828102,36.31039532,0.586510262,4.132231419,-0.65703021,-14.32068542,-21.07843139,-11.09741064,-13.36633661,-14.9019608,-27.10495963,-28.65583456,-42.45142003,-53.87994143,-57.91788856,-50.82644627,-44.80946123,-32.31334148,-27.94117649,-35.26510483,-46.2871287,-47.84313726,-49.25028835,-48.30132939,-51.86846039,-45.68081991,-39.44281525,-38.29201101,-44.80946123,-43.45165238,-40.80882354,-36.12823677,-23.76237622,-19.47712419,-19.72318339,-26.58788774,-28.8490284,-30.30746706,-17.88856305,-23.82920109,-32.85151116,-22.03182374,-14.2156863,-20.59186193,-15.09900988,-13.98692812,-23.41407151,-18.31610044,-15.24663677,-15.95900439,-10.70381232,-11.29476583,-8.935611026,-1.468788238,-3.063725514,2.712700332,12.6237624,13.46405227,17.18569781
10300,74.03508772,69.68264684,74.28765262,79.36925101,84.09915356,89.69014082,84.34829062,81.84663534,75.44757032,76.53746772,70.70437568,77.5394322,76.37426901,72.0459149,79.51153322,81.20893563,75.63482466,76.28169012,70.88675216,73.81324984,74.01534526,75.81395351,71.07790823,75.33123031,31.4619883,20.52667115,16.82496606,16.81997373,11.72914147,-6.535211278,-21.10042734,-28.79499219,-29.82097187,-33.4366925,-32.76414087,-38.170347,-40.58479532,-38.08237678,-45.38670286,-52.16819973,-48.36759372,-41.63380282,-35.30982905,-34.63745437,-34.11764706,-37.77777777,-36.49946638,-37.28706624,-55.0877193,-60.76975017,-59.1587517,-52.16819973,-46.25151149,-42.02816902,-26.7094017,-26.23891498,-28.74680307,-32.35142118,-26.41408751,-31.54574132,-34.97076023,-35.71910872,-43.96200815,-42.04993429,-47.09794438,-44.00000001,-45.03205128,-45.22691707,-38.77237852,-28.37209302,-24.54642476,-26.24605677,-29.35672515,-27.68399731,-22.11668929,-31.01182653,-29.74607014,-31.7746479,-27.08333333,-20.76160669,-18.00511509,-20.41343668,-21.55816435,-19.62145109,-21.87134503
10420,71.47446931,83.86959006,85.00884435,84.0956341,82.07452165,75.70924299,68.75768764,73.81994552,71.47948036,63.10604378,59.85193626,61.38588359,49.07630522,47.59396362,53.33136793,55.3014553,55.99194361,54.93528562,53.94833954,50.46728967,50.31612826,50.0885543,49.0888383,53.45182897,41.54905336,38.02676543,33.41686321,30.97713098,13.9979859,-2.902340201,-12.60762604,-23.56559804,-26.12944018,-28.17135269,-27.05011388,-28.59350849,-37.94606999,-47.87870157,-50.26533019,-50.31185031,-41.28902316,-29.7163028,-21.73431731,-20.66721877,-22.34739627,-24.45206998,-31.35535306,-28.50334878,-40.88353414,-51.26708426,-51.19398585,-41.89189189,-34.13897281,-26.51326973,-16.99876996,-20.00473208,-19.45051157,-15.92871378,-13.09794987,-16.24162802,-27.29776248,-34.62414576,-36.95459905,-39.91683992,-40.88620342,-37.31206695,-42.3124231,-36.81533186,-33.77399703,-30.26344922,-29.28246012,-28.59350849,-35.10040161,-35.72038722,-33.34316037,-38.25363825,-35.75025176,-34.20054911,-29.0528905,-23.23435469,-20.09426373,-14.37901265,-8.154897473,-12.90571869,-20.87205967
10460,129.4326241,133.4554973,133.460076,128.2855598,119.7977648,113.0914827,109.4516971,114.7470399,109.4549499,100.3393665,92.16482882,88.25283242,51.06382979,47.32984291,53.99239544,60.14061658,66.15220864,64.87907467,63.75979111,58.98815933,60.01112344,57.9751131,58.03830531,53.19022061,27.30496454,29.37172773,25.09505703,20.76798271,4.683342214,-18.66456361,-27.6240209,-35.19913885,-30.70077865,-31.10859729,-33.77829366,-30.29218844,-42.19858156,-49.79057592,-53.99239544,-58.35586803,-57.90313996,-47.73922187,-45.9007833,-43.86437028,-43.93770857,-46.54977376,-46.77887405,-50.74537866,-62.41134752,-68.11518325,-67.68060837,-62.89886424,-55.66790846,-50.68349106,-41.51436032,-42.73412271,-49.38820913,-48.13348417,-45.96633777,-43.64937389,-53.90070922,-58.21989529,-57.41444867,-54.94862087,-49.70729111,-49.57939011,-45.9007833,-46.50161463,-40.43381536,-34.27601811,-29.71561229,-24.03100776,-38.29787234,-34.03141362,-33.46007605,-32.99080583,-27.35497604,-11.30389064,-12.27154048,-5.435952627,-5.005561751,1.753393654,6.035983768,7.274895634,-10.9929078
10480,39.07496013,48.44357976,49.71098266,44.96268657,36.87821612,32.26744185,22.31182794,12.81373849,17.13520751,24.11347519,33.33333333,40.71550255,40.35087719,25.29182879,24.08477842,29.29104478,22.46998284,8.866279065,6.317204287,8.190224614,9.638554232,15.17730498,17.20430108,28.79045996,14.83253589,21.20622568,20.03853565,9.701492539,3.25900514,12.93604651,7.258064502,-3.830911455,-12.85140561,-21.56028368,-27.95698925,-39.1822828,-40.03189793,-38.71595331,-42.00385356,-43.84328358,-43.567753,-42.00581396,-50.13440861,-45.44253631,-39.08969209,-40.42553191,-38.70967742,-41.56729131,-48.96331738,-49.61089494,-58.18882466,-55.59701492,-47.16981132,-34.88372093,-25.67204302,-19.55085862,-8.16599731,-8.652482257,-7.52688172,-6.984667806,-10.68580542,-1.945525294,-4.238920998,-2.052238804,-6.34648371,-1.308139539,10.08064515,16.51254958,10.57563589,11.20567377,13.97849462,7.325383301,-5.582137161,-4.669260702,10.59730251,17.53731344,34.4768439,24.12790697,29.83870966,31.30779398,22.75769747,20.14184399,9.677419355,10.90289608,11.00478469
10500,67.73727896,69.88304094,71.86482083,71.01449275,71.07883817,65.77498035,68.19787984,61.76929071,66.14263802,67.2955975,66.22911696,64.84440707,42.61999278,41.8128655,38.80293158,44.34782609,48.42323651,48.15106217,60.22771887,62.31488697,51.64877299,45.28301888,35.87907718,34.52481077,21.54456875,26.31578947,27.97231269,25.2173913,18.50622406,-1.416207699,-19.748724,-23.61652378,-28.87269939,-22.95597484,-29.83293555,-25.23128679,-31.86575244,-33.33333333,-38.15146581,-39.71014493,-43.94190872,-46.85287175,-42.28504123,-38.62042089,-33.97239264,-41.66666666,-39.02147971,-34.94533221,-48.03320101,-51.4619883,-52.68729642,-49.56521739,-48.58921162,-46.30212431,-36.78837849,-35.8924396,-33.70398774,-31.48584905,-27.6054097,-25.82001682,-32.44316131,-30.40935673,-42.99674268,-46.08695652,-48.29875519,-47.12824547,-40.91087555,-32.07326579,-26.99386504,-27.90880503,-22.31503579,-22.28763667,-30.99963912,-22.80701754,-4.804560272,-5.217391304,2.821576759,27.77340678,11.30742048,6.118472322,5.751533734,11.43867925,16.66666668,8.915054672,11.43991339
