StateCode,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012
37900,112369.5038,112569.2412,112715.4071,112921.753,113053.1366,113119.2814,113096.8378,113146.681,113348.8473,113586.6461,113788.9118,113872.7363,113873.5625,113774.5177,113441.632,113275.3687,113087.3025,113152.5805,113007.1977,113049.3903,112967.5532,112778.5705,112441.4751,112062.8625,111844.7339,111700.8782,111680.7128,111827.8388,111891.966,111909.2743,111679.3261,111343.2555,110970.1402,110555.3961,110292.3871,109985.612,109838.284,109679.928,109879.6199,110312.2832,110612.7889,110561.572,110290.9237,110099.2715,109909.2391,109446.0547,108865.4623,108266.5831,107795.7537,107458.8638,107315.2441,107183.961,107087.4825,106897.9441,106619.6918,106276.625,105963.5931,105791.4266,105539.5101,105187.7884,104746.5889
15940,109747.9361,109877.2122,109988.9825,110059.4752,110069.9025,109829.2912,109558.2635,109191.4393,108970.6111,108567.5814,108232.0619,107780.7906,107400.3665,106709.6727,106025.4002,104954.8572,104486.6801,104407.5591,104822.6806,104960.3893,104920.4501,105116.4967,105395.8255,105491.6881,105048.233,104461.2307,103849.4858,103543.3905,103415.864,103631.836,103602.6159,103435.607,102910.0812,102604.2725,102169.5438,102227.6788,102081.6512,102189.3232,102604.1129,103538.007,104307.358,104322.7404,103897.8885,103343.3987,102784.9205,102004.012,101179.8505,100011.9075,98865.75589,97719.32537,96844.15068,96251.33884,95835.47805,95397.83759,95031.92766,94737.56724,94513.7549,94218.39104,93785.84131,93501.67875,93213.08923
42340,183339.1998,184214.1693,184867.2538,185444.9024,185679.8574,185658.702,185324.9501,185233.6848,185178.6676,185213.5917,184993.0959,184790.6452,184636.6982,184799.1712,185080.2974,185251.6677,184886.805,184246.3612,183465.0025,182386.2542,181113.3317,179615.2759,178224.0917,176537.3863,175049.9223,173897.4323,173253.8643,172622.2335,171982.45,171165.8891,170290.8174,169196.6124,168281.3774,167494.5144,166959.4051,166350.3533,165781.0469,165421.6111,165350.4717,165255.6703,164930.2653,164466.7724,164086.7161,163652.3579,162991.2945,162121.9155,161205.3753,160200.9536,159110.0843,158118.927,157188.6203,156050.0566,154713.3426,153284.2446,152007.488,150858.6498,150069.9278,149451.7338,149005.8228,148359.0046,147795.7156
11260,243457.5691,244332.6834,244751.5937,245330.355,246305.6079,247252.4476,248277.4948,249279.4218,250195.0834,251026.9504,251580.486,252187.7869,252630.528,252500.2255,252637.146,252654.5231,253069.7559,253192.1266,253283.8785,253540.2389,253392.7564,253375.8396,253129.0186,252930.8752,252607.5471,252998.8347,253799.5808,254517.7117,254422.6218,254148.9779,253676.0193,253195.9638,252502.3876,251803.5595,251531.3372,251841.1404,252695.9652,252979.11,253184.1194,253391.4052,254083.7955,254467.0771,254681.7262,254894.8545,254719.4073,254196.8282,253147.2452,252544.4602,251991.9005,251445.1729,250460.0523,249261.6211,248444.5014,248284.1528,248443.3943,248611.2131,248389.0526,248231.207,248067.402,248257.0587,249054.9924
13140,108091.0251,108740.2876,109246.7775,109716.4153,110255.2327,110827.1791,111312.7936,111755.9435,112191.1302,112633.0408,113086.8008,113501.0513,113397.9139,113089.8489,112680.0308,112663.2257,113347.6788,114095.5458,114904.0838,115054.0249,114952.1002,114687.1217,114532.0331,114534.7857,114571.0208,114533.3798,114590.1503,114617.3349,114541.1371,114349.4548,114137.062,113900.7564,113578.0911,113354.2291,113191.5632,113102.7033,113028.9869,112993.953,113054.7375,113042.0437,113060.8121,113015.746,113006.2864,113008.4038,112946.1013,112754.2022,112463.3341,112231.3727,112073.0561,111954.0642,111807.9726,111727.8876,111514.9149,111316.3003,111094.5665,110999.9857,111048.8682,110932.9698,110812.4074,110501.106,110310.031
43340,135325.4916,135976.6137,136881.7004,137423.0747,137954.3764,137667.0455,137002.0759,135901.2518,135460.0559,135533.6802,135822.4966,135891.0849,135887.3463,135904.7829,136498.9941,137193.9497,138063.5999,138061.2302,137624.6257,136885.6805,136703.7817,136920.6988,137194.1984,137068.1322,137088.1731,137259.2056,137470.8765,137385.5244,137317.2544,137240.631,137192.4739,136974.524,137104.3771,137359.0656,137815.5301,137972.7119,138485.6351,139110.6577,139843.9181,140151.8468,140296.9293,140371.1981,140467.0086,140466.8484,140775.2676,141117.5651,141340.4927,141347.7177,141206.8049,141307.2862,141525.0952,141717.0697,141970.1688,142010.4279,142060.6602,141812.5918,141808.9746,142195.0341,142575.9691,142403.7397,142448.9094
45940,308255.117,307711.2103,307817.0725,308065.4464,307751.5354,307228.7521,306166.9791,304551.8074,302376.7154,300086.6742,298276.1702,296307.4591,294429.4625,293258.5328,291998.3553,290448.2056,287859.7042,285101.6509,282858.1878,280783.5289,279041.423,276501.5716,273851.4397,271839.6157,271084.7766,269775.8481,267238.3697,264022.1324,261551.6197,260093.9071,258275.4253,256521.9855,254939.267,254233.1029,253963.4419,253995.8685,254209.1402,255230.3718,256740.9601,258698.8391,259321.5402,259027.2452,257708.9165,256455.045,254726.36,252675.3148,250334.1922,248127,245455.0089,242934.8077,240338.5312,238490.5338,236837.4851,235122.6666,233056.3688,231147.5213,229655.7057,228656.4341,226919.914,225106.1772,223524.475
33860,139348.5446,140327.0601,141087.2906,141568.6821,141845.7111,142130.4451,142419.284,142841.4516,143205.5662,143592.5123,143810.906,144038.454,144025.9225,143908.6799,143831.3761,143915.8888,143960.9559,143942.6972,143725.5459,143566.0054,143380.2733,143298.7809,143094.3625,142735.957,142294.5998,141762.1651,140967.2166,140075.9102,139154.4902,138496.7313,138047.5311,137731.5038,137458.0988,136987.5363,136364.3984,135615.7392,134949.1268,134427.5157,134022.406,133614.7003,133257.5423,132761.0023,132236.1926,131624.8281,131040.282,130434.429,129720.0534,129150.4168,128714.7541,128542.2029,128366.9545,128336.9336,128110.4172,127816.3583,127519.1196,127091.5545,126609.2814,126029.2722,125556.2634,125148.4414,124680.1018
19340,120135.248,120476.5251,120737.2452,121081.8308,121239.8281,121381.4923,121477.7403,121683.6828,121916.0524,122016.7619,122049.7045,122229.5408,122302.7706,122020.487,121503.7263,121145.6128,121101.1357,120936.2529,120508.6664,120107.7902,119882.4076,119644.1885,119424.959,119121.6449,118889.5178,118651.6141,118544.7652,118251.1199,117985.3328,117592.0692,117396.8898,117164.2911,117023.0764,117162.6239,117594.9546,118161.7421,118501.0582,118623.224,118771.8362,119129.475,119673.7851,120149.9897,120364.2275,120296.1619,119990.4344,119477.4914,118699.6523,118103.7412,117758.1863,117709.1584,117437.8563,116990.2746,116411.1319,115971.0727,115707.6464,115657.8173,115587.3155,115381.9472,115110.3563,114885.2731,114666.2694
45220,208153.8038,207750.3118,207170.2369,207309.8358,208196.4513,209002.848,208934.0216,207840.5156,206350.6134,205073.1593,203577.929,202311.9082,200342.6889,198532.3054,196662.2197,195152.4177,193036.3818,190733.7157,188401.1518,186109.7625,183863.1227,181578.0814,179869.2936,178514.6099,177470.3268,176351.4372,174895.4768,173116.3163,171113.3609,169373.8062,167737.4424,166322.0452,165025.099,164197.6462,163504.3991,162982.3039,162689.5062,162780.391,163000.0755,162736.4028,162475.801,161969.7229,161237.4212,160022.2249,158507.7119,157049.5426,155457.3675,153767.2271,152390.8458,151237.7081,150413.5856,149114.2516,147728.3441,146386.4699,145537.0011,144949.5773,144440.8899,143298.3576,142073.1738,140889.9416,140619.4124
21660,244110.2559,244900.9841,246384.6165,248193.8759,249082.1696,249488.202,249588.2376,249935.995,250114.572,249881.9049,249196.1657,248560.3658,246581.8596,243613.1241,240343.8972,238122.4024,236393.0825,234620.4274,232966.9692,231383.1528,229491.0392,227798.4733,226392.0312,224835.0519,223570.4936,222576.6347,221415.9565,219787.1365,217433.0987,215513.2284,213608.3236,212093.6789,211121.2844,210797.4318,210025.3228,209699.8245,209270.7778,209484.0465,209156.2327,208384.7129,208279.8331,208432.7741,209120.3652,208575.9404,207443.2703,204947.2195,201460.5576,197150.3001,193707.3253,191828.2245,191536.2592,191426.3706,191219.4239,190195.6972,188059.3186,185273.8322,182875.0943,181127.9891,180931.8842,181112.0779,181708.8501
34940,441237.9796,437458.9694,432796.1263,425352.1462,416622.451,408320.9486,400431.3432,392807.0445,385078.1367,377962.1976,370848.7528,365093.7164,359437.7134,354329.8701,350356.9828,347236.7314,342954.9742,336712.5956,329498.2349,323019.4011,316280.0457,310263.67,304981.1736,300284.0046,295013.6048,288492.7792,281834.9714,276009.4949,272692.0712,270356.9189,268418.8877,264871.0516,261434.1774,257381.0363,255083.8805,253272.4055,252060.1683,250699.3915,250056.0498,250410.2015,250814.7381,250849.5609,249759.3526,248085.8266,246198.7769,244278.7165,242118.5898,240157.8751,238684.2356,238349.9401,237143.5616,235515.2472,233214.2127,231835.4829,230970.8202,230225.6463,229320.8459,228862.0309,228285.1903,227941.7457,227804.3143
11460,229256.9974,228632.4899,228508.2112,228053.2665,226870.9442,225639.2803,224256.6504,222311.9195,219866.089,216980.0893,214004.5938,210545.3991,207577.0838,205281.5996,203505.0313,201758.7257,200041.7735,198338.9652,196388.6261,194171.9177,192280.9476,190515.7438,189498.4329,188461.8815,187242.1247,185247.8466,183631.9596,182940.5733,182693.675,182210.2648,181201.4063,180578.1592,180106.1382,179244.2626,177576.0623,175579.4657,174421.1622,173999.7773,174068.2384,173938.4331,174422.8589,174732.6835,174867.01,174829.8037,174729.9519,175187.4248,175035.9105,175110.9427,174184.7326,173548.3466,172917.817,172582.2021,172183.2512,171850.7033,171678.8461,171195.6611,169829.8407,168651.3511,168315.1622,169172.2345,170334.9306
36100,189812.9022,189346.2942,188848.3314,188024.785,186682.5616,184752.3796,182682.2457,180913.5558,179080.027,177676.3179,176137.6098,173937.3857,170893.805,169035.1211,168067.8956,167420.8384,165588.6423,163194.4692,160493.6583,157883.9919,155656.1157,153285.5022,150358.5545,147240.5089,144586.6499,142713.6425,140965.7155,139048.0116,137181.6079,135334.908,133688.2743,131677.6993,129553.1208,127697.1095,126303.6549,125129.3195,124008.9304,122848.0208,121803.8205,120795.1499,119479.3252,118590.8718,117634.3607,116756.1251,115386.4148,113952.4294,112625.7336,111126.6427,109713.0731,108275.1976,106572.4543,104931.7444,103407.7728,102535.7852,101460.0948,100434.3874,99337.99341,98382.82897,97495.62304,96912.59445,96442.28142
25860,115213.4967,115589.1633,116041.1565,116553.7063,116938.4689,117287.7538,117515.9327,117744.5533,117968.1994,118114.452,118220.3286,118376.182,118555.1151,118764.1593,118843.85,118894.1893,118934.1686,118993.9826,119071.6968,118936.1018,118676.9259,118394.6347,118172.0585,117917.4628,117609.224,117369.5449,117173.4466,116856.3061,116284.0399,115480.8905,114671.1217,113936.8689,113218.4449,112551.4614,111974.2112,111672.9928,111490.2944,111373.086,111194.778,111039.113,111358.5109,111788.6738,112125.2944,111939.1266,111607.922,111195.7616,110760.2588,110168.2711,109536.3312,108917.3271,108488.5365,108158.5069,107911.5811,107620.9897,107207.9554,106806.0097,106484.6563,106272.1675,105991.4099,105560.9043,105280.5687
26580,97698.15919,97775.86925,98017.27265,98284.64909,98543.86951,98576.34323,98536.33069,98535.49841,98551.63144,98642.49427,98708.10659,98848.69326,99010.86831,99175.24439,99440.6611,99635.13669,99772.18341,99709.43174,99588.4332,99417.84181,98915.2335,98309.5604,97641.58432,97328.70462,97257.41078,97330.63842,97524.70497,97593.05422,97608.83941,97391.32165,97084.14627,96734.47171,96225.12121,95738.43937,95275.21989,95040.50042,94929.36947,94918.43274,95099.52815,95374.70962,95658.58917,95788.07652,95786.87556,95741.31586,95667.84111,95543.99425,95378.75333,95157.63501,95072.98384,95030.74585,95236.32266,95466.2735,95776.3608,95961.5395,96063.09465,96138.99216,96072.6516,96074.23824,96050.95658,96095.1928,96077.91209
22660,246500.3972,246729.743,246747.6292,247017.3135,247096.1888,247475.8364,247993.3182,248625.5737,249423.536,250307.008,250282.3903,249799.9132,248362.5524,246556.7784,244570.7496,242804.0108,241591.9495,240374.1719,239216.0157,238302.7467,237517.1662,236551.8044,235743.3478,235301.3861,235609.8919,236078.1011,236287.2717,235941.0424,235423.1861,234306.5289,233326.5161,232349.9801,232079.2873,232257.7531,233145.6421,233960.8863,234720.723,234820.3446,234970.699,235395.3907,235502.9014,235363.5161,234382.9539,233585.5067,233120.2169,232736.4228,231869.3606,230574.3268,230064.7695,230779.9413,231575.267,231649.6956,230933.2784,230594.7974,230251.9226,229986.0952,229487.3532,229649.1869,230243.0675,231030.2392,231371.8918
40420,108291.0206,108537.7881,108753.6824,108916.0152,109251.9934,109657.4531,110006.811,110202.4116,110345.2563,110490.9448,110462.2628,110251.4661,110017.3737,109676.296,109522.3109,109332.4132,109093.99,108723.4738,108226.1274,107890.1669,107457.2557,106959.271,106320.9377,105759.5628,105340.514,104821.0461,104282.0487,103496.9273,102902.4592,102392.8448,101933.3478,101349.0131,100532.636,99717.34563,98911.88333,98015.58408,97101.505,96160.91987,95391.44723,94856.63346,94557.1679,94257.18576,93746.92204,93176.42164,92617.30944,92018.48014,91414.48927,91006.1312,90815.45383,90944.7891,90926.30412,90822.47613,90170.49823,89516.92048,88939.23602,88630.9453,88164.44457,87649.86058,87102.92797,86714.17223,86301.49713
30700,151948.5887,152021.1742,152060.0516,152050.267,152000.783,151995.7218,151947.5412,151850.427,151749.4505,151614.9676,151425.4818,151130.1826,150748.8606,150229.5669,149573.994,149074.0804,148762.2296,148713.9886,148767.9482,148959.437,149013.734,148749.0171,148324.7479,147904.2891,147500.4399,147044.0823,146601.8004,146360.384,146369.1626,146461.8233,146429.2997,146241.6138,146151.9486,146295.7694,146614.2003,147010.6976,147467.7482,148044.9268,148654.7858,149332.9424,149685.9199,149780.6183,149323.0177,148812.7007,148152.133,147603.6819,147172.5065,146905.2403,146567.1718,146282.3539,146036.9017,145911.077,145664.0165,145298.5635,145047.4345,144909.4542,144763.8545,144645.8543,144407.8287,144272.3109,143996.1011
23540,204970.2711,204959.4214,205358.1693,206559.9657,207763.3256,207755.0008,207117.2793,206155.2602,205062.6622,202160.745,199664.5773,198284.4913,197724.7715,196690.6052,194779.0664,193806.41,192680.1236,191002.3913,188689.2601,186222.6868,183952.3516,182343.083,181003.2779,179396.1775,177056.1636,174876.1016,172856.6702,171116.8163,169149.3912,167422.8618,165710.5977,164178.5428,163266.7668,162709.6967,162497.1153,161865.8293,162047.2936,162684.7339,162997.1332,162243.7721,160207.6053,158246.4527,156261.6128,154617.1131,152932.186,151120.8067,149206.6938,147493.4301,146128.0311,145094.1995,144016.906,143162.4331,141901.5642,140466.062,138783.223,137429.6736,136484.3917,136026.8066,136018.6886,135619.6135,135140.6248
14500,303056.7212,303663.6604,304407.4236,305638.6711,305917.9837,306199.3451,305792.2265,306350.7285,306545.8504,306995.2781,306527.3451,306510.4922,305937.1085,306152.7494,306155.3412,306531.0549,306036.9452,305150.3892,304807.8319,304884.0785,304286.9176,303887.385,303655.7994,304539.2333,304792.1363,304991.5776,304811.2261,304030.9883,303256.1747,302084.4726,302008.0876,301645.8613,301683.076,300780.4102,300782.9047,301594.7042,303777.9055,304734.349,305216.2824,304710.702,304032.7021,302310.8013,300718.39,299563.4039,298674.5278,297832.3357,297276.7415,297780.7778,298320.9051,298962.8267,298649.8007,298133.9929,297533.2392,297453.0015,297166.32,296235.7013,295423.6329,294013.0622,293556.1313,293171.6069,293564.096
24580,146373.9554,146467.5911,146358.1336,146236.4869,146134.3709,146213.6342,146307.0685,146301.0037,146119.1171,145710.9137,145245.6727,145038.0889,145035.0778,,147105.7907,148396.4268,148616.9623,149826.1875,151421.4681,153493.646,155543.8267,156905.3409,157275.0112,156193.0776,155120.5565,153668.3164,152493.9583,151126.0131,150587.0864,150680.2105,151150.8148,151643.8971,151611.5659,151180.2221,150631.0911,150962.7659,150481.0104,149438.1022,147803.7717,147325.6934,147353.5162,147486.3027,147447.7508,147246.4775,146301.4031,144698.9816,142675.3151,141044.0435,140220.9163,139787.1977,139157.8575,138128.277,137669.5812,136918.4063,136347.0521,135511.8989,135217.5848,134488.3603,133784.1105,133195.2535,132959.3617
17980,130067.4782,130904.5438,131962.8546,133036.5627,133665.7835,134075.588,134166.3649,134467.4782,134729.4758,135068.0609,135177.6824,134973.7854,134700.9075,134423.2492,134748.6005,135239.3854,135696.1732,135648.7246,135289.679,134896.9272,134522.8995,134331.0215,134066.6842,133723.1977,133346.0345,133142.4006,133120.583,132918.133,132440.3459,131758.2072,131186.0569,130666.0022,130073.8772,129319.5206,128498.1329,127713.5412,126947.0575,126270.497,125845.847,125713.1126,125615.7802,125270.9135,124763.8429,124206.8234,123496.5393,122843.6321,121950.8172,121285.2572,120882.1008,120954.2876,121041.4394,120750.37,119887.7703,119150.8262,118488.434,118233.3977,117724.9988,117021.9693,116203.8105,115551.6688,114881.3515
43780,,,,,,,,110383.1518,110433.1751,110448.984,110697.196,111055.8844,111398.5805,111339.5325,110958.3524,110395.6616,110038.4573,109930.7205,109921.1896,109706.4245,109394.3311,109080.3864,108745.4062,108221.6441,107518.5042,106676.8697,105784.9734,104240.9472,103407.0774,103064.8598,103684.0322,103508.3928,102890.4034,102066.8251,101744.4555,101644.5594,101635.5393,101148.5634,100509.177,100032.0049,99982.27367,100174.7431,100252.9936,100279.5325,100093.7057,99736.23995,99222.73042,98619.13941,97926.80615,97309.28447,96627.3996,96218.06507,95774.29976,95601.99157,95482.21501,95397.17785,95355.66061,95031.89974,94651.79112,94048.20455,93395.61822
43900,120322.694,120486.1506,120501.9804,120414.7581,120409.3268,120474.8588,120632.8614,120863.9332,121205.6058,121522.6299,121654.9307,121588.7466,121412.6118,121347.0382,121667.736,122206.6331,122851.8691,123173.3882,123247.197,122923.481,122626.9544,122244.8536,122036.2524,121557.9778,120882.0311,120033.2222,118971.6295,118186.6407,117451.2918,117087.6054,116993.2054,117279.6252,117725.9834,118209.9679,118644.5692,119060.9645,119490.0577,120273.9882,120696.7755,120811.6831,120529.3031,120523.1373,120464.9365,120248.4461,119985.4888,119690.0738,119210.8933,118400.6861,117162.3785,115650.6616,114516.7823,113885.4288,113713.3582,113349.1741,113020.5604,112775.2938,112606.5433,112351.0421,112005.9146,112015.3689,112400.2338
24540,209102.6263,207839.2192,206916.3005,206063.9907,205926.5196,205968.5744,206345.2683,205860.4718,204519.6699,203108.4918,201612.5335,200632.1503,197899.6569,195000.1148,191765.1483,189975.0715,188596.6207,187559.7714,186583.0705,185670.8342,185018.114,184470.0124,183848.7502,182796.549,181797.549,180997.3899,180462.0405,179902.2361,178984.985,178035.6708,177121.2255,176669.3268,176663.7763,176749.2435,176682.4276,176638.9079,176347.6969,176125.0158,175901.5997,176069.6928,176277.8964,175855.3544,175167.5223,174553.2483,174382.0424,174238.8217,173896.3816,173253.2666,172717.8257,172301.0616,172038.815,171477.2099,170596.5323,169588.2733,168625.1318,167955.6329,167465.0566,167375.512,167838.6576,169068.2249,170246.0547
31180,115518.8982,116145.3609,116651.291,117177.191,117468.2716,117625.6984,117589.0519,117621.8299,117646.8609,117636.9671,117763.9841,117913.6409,118113.3099,118599.9801,118930.926,119241.7488,119159.4282,119192.8205,119090.7578,119428.9634,120180.7197,121213.6263,121985.2574,122573.6771,123166.3053,123540.2652,124082.4363,124589.07,125221.8845,125701.7885,126286.3152,126629.7884,126611.9445,126321.1604,126226.066,126351.7399,126247.5329,126128.8154,126334.2455,127132.2285,128087.5896,128674.2106,128843.28,128367.5574,127957.2115,127102.6158,126514.0865,126089.69,126307.7848,126702.2,126734.7494,126710.0998,126557.0721,126507.2965,126374.5145,126301.8148,126229.2734,125961.7387,125625.8057,125069.3863,124948.0408
17300,142361.4199,143023.2302,143761.5378,144546.763,145410.4581,146307.6763,147257.3288,147978.082,148561.7556,148976.8289,149288.468,149241.5681,148885.4242,148498.3752,148165.6921,147856.4072,147528.6387,147255.9871,147021.2276,146657.9959,146308.4776,145979.196,145947.5547,146094.7104,146348.7983,146653.8504,146862.5275,147184.7495,147328.09,147465.1037,147441.7711,147466.5707,147399.4472,147393.4997,147249.6878,147084.0957,146910.454,146876.0721,146939.8413,147027.6202,147043.3345,146942.1836,146777.6208,146582.1099,146382.2038,146236.3963,146226.5527,146315.1712,146346.4999,146242.87,146190.9698,146130.9973,146238.5159,146479.5753,146847.1406,147265.9572,147529.507,147802.7165,147919.7568,148121.1819,148061.7487
40220,163975.8198,164391.1904,164987.575,165531.5729,165630.9775,165537.2143,165171.1287,165277.0721,165367.6236,165422.7346,165123.9861,164838.908,164780.6583,164800.8726,164768.868,164509.2886,164764.4824,165240.1157,164720.3822,162771.5441,160226.9975,159505.2224,158826.6949,158095.7156,157629.8134,158308.4644,158263.9989,156749.7643,154669.5391,153565.2692,152807.9241,152244.1812,151720.9259,151013.741,150330.8195,149694.6999,149310.353,149077.9485,149159.3497,149399.883,149568.2961,149591.3989,149518.082,149411.4212,149184.9693,148812.2617,148426.2015,148025.5056,147597.7305,147173.5405,146927.8265,146863.4052,146777.3947,146582.4296,146509.4827,146521.5949,146534.1287,146236.9011,146009.8342,145845.3397,145802.4253
21780,110213.325,110407.1095,110523.046,110822.4217,111069.3215,111238.8859,111142.1747,111043.4248,110969.881,111001.1326,111041.8962,111097.981,111164.6415,111258.4979,111345.8695,111255.6843,110981.4565,110608.4707,110252.8293,109880.7851,109371.1289,108973.8536,108616.3768,108189.1697,107328.1632,106172.1368,105129.1171,104499.8601,104379.7915,104349.0052,104262.7809,104025.3687,103959.0524,104051.5908,104182.2424,104240.0642,104297.6736,104744.7965,105295.4287,105928.4104,106187.679,106370.4596,106716.1316,106801.5126,106801.0793,106339.0899,106027.6012,105697.8217,105419.6571,105131.8499,104835.4615,104716.7119,104729.9861,104890.9864,105039.1902,105233.9406,105334.8578,105392.8099,105328.3148,105186.0517,105084.5952
28700,116413.3945,116748.4758,117252.3542,117804.3156,118204.6874,118550.8804,118845.6166,119169.939,119209.0981,119214.6084,119130.8309,119307.8192,119556.7362,119888.5684,119987.7263,119940.9927,119893.6829,119869.6864,119830.3203,119564.8337,119256.3109,118902.6654,118606.7976,118312.7388,117900.4795,117598.5086,117272.397,116890.7592,115767.0337,114481.1599,113510.1003,113302.9273,113426.3212,113613.7581,113764.6314,113821.1194,113724.6701,113463.0161,113344.6782,113362.9497,113632.9691,113795.7517,113745.2668,113415.3396,113034.3851,112631.1662,112280.9692,111826.0659,111430.6123,111087.9445,110797.9514,110559.7965,110391.5306,110423.3925,110481.2825,110632.515,110817.4741,110924.6495,110893.6188,110742.5452,110551.7471
28420,189211.6283,189254.2116,189077.7313,188488.5062,187856.7879,187257.6088,186711.2943,186218.4631,185918.9962,185813.1755,185788.6435,185628.2091,185518.9203,185483.8001,185358.0711,184652.8441,183643.0264,182705.6431,182129.0814,181672.1105,181202.1806,180646.2431,179651.9794,178459.512,177147.7544,176209.5058,175348.1978,174559.1368,174406.2255,174578.5197,175045.989,175212.0992,175550.9281,176101.3547,176487.9735,176671.24,176604.0834,176763.6346,177182.6196,177845.801,178824.3309,179948.9999,181011.9366,181784.24,182120.9173,182320.7468,182286.056,182116.5899,181790.7867,181564.9427,181266.9268,182136.9683,182961.3744,183900.756,184014.5454,183873.8423,183718.9216,183251.2582,183086.0433,183004.3847,182881.2612
46540,100602.9405,100902.8668,101203.8505,101608.182,102288.1165,103149.2371,103865.8695,104387.4806,104779.1764,105102.1508,105201.1461,105294.7609,105528.8068,105834.5733,106010.8388,105836.5891,105764.7505,105818.388,106000.0869,106106.808,106108.8698,106075.7914,105896.5416,105592.6754,105143.746,104839.5786,104810.8494,105048.9305,105107.0545,104876.5275,104521.8463,104147.0502,103758.966,103427.3588,103172.0951,103118.3648,103006.1212,103013.7931,103065.2301,103347.6292,103903.3036,104491.74,104988.42,105209.2256,105449.755,105554.2048,105513.5327,105285.0352,105060.2676,104904.2865,104521.2084,104060.4855,103553.9056,103108.6739,102636.2382,102223.4409,101861.0188,101754.7541,101540.8114,101401.2474,101280.5934
25180,215821.7581,215017.5495,214611.2107,214667.381,215166.5058,215180.2932,214788.6191,214190.2366,213607.4689,213091.9131,212510.3568,211670.5473,210809.1335,210363.0757,210019.4173,209253.3029,207402.5647,205272.5251,202869.1378,199996.4326,197512.9944,195157.9034,194122.0816,192533.4629,190550.1533,187795.9171,185444.8024,183343.4074,181078.7161,178769.9643,177205.1584,176771.1867,176147.898,175597.4865,174397.2128,173592.4897,172659.938,172060.4311,171369.3512,171357.5209,171629.5432,172278.534,172091.0083,171742.6795,170435.4934,168563.1172,164546.3679,160092.8068,154930.0301,151723.6341,151082.0323,152462.7768,154153.1197,153825.2111,152122.6221,150483.081,150047.9353,150854.2666,150958.9798,150519.1802,150387.0595
20260,130208.1889,130650.9043,131339.7136,131924.7844,132132.7062,131984.6386,131902.102,132297.1756,132728.4203,132954.7696,132720.6817,132531.4292,132751.7473,133161.3678,133580.3458,133738.5166,133705.9494,133491.5302,133154.0549,133052.1977,133035.1336,133101.2515,132929.6768,132779.6133,132739.8038,132700.1621,132822.2104,132635.9898,132180.043,131387.8324,130776.005,130317.8596,130183.3773,129849.2794,129748.0643,129345.7893,128859.6718,128241.3451,127849.0195,127834.1944,128221.7096,128654.4276,128889.2945,128577.2955,127850.3588,127087.1118,126330.2924,125689.3506,124944.7755,124222.8651,123535.0604,122995.6375,122561.7993,122148.4171,121832.6439,121516.5229,121338.4629,120987.989,120551.314,119949.9466,119355.4811
36500,265255.6338,265763.3236,267085.6566,268848.651,269942.5182,270102.8079,269878.0103,269549.5204,269295.492,268931.2051,268421.0633,266982.4282,266256.2183,266154.7028,266735.7153,266252.8182,265163.5705,264831.5368,263962.1142,262673.3365,260897.9023,260021.1741,259442.5147,257954.844,256553.578,255208.8571,253818.3161,251026.6385,248117.053,245969.0458,244622.842,243580.1352,242555.2249,241916.8178,241906.219,242284.6118,241535.7842,240337.0902,239750.861,241006.0913,242316.5975,241912.2602,240306.5765,237993.0094,235770.035,233444.3202,230735.5107,229108.1656,227509.3088,226192.6938,224110.3362,221356.4692,218309.1131,214965.0146,212948.617,211453.764,210408.3592,208700.7862,206929.4999,204989.9026,203072.4591
30980,113073.806,113811.6444,114589.0738,115640.5066,116535.9138,117422.9107,118020.9994,118768.144,119312.0457,120055.3512,120985.8451,122080.5738,123121.0327,123817.8436,124217.4836,124301.4196,124099.9767,123755.2112,123530.8048,123431.584,123247.7561,122594.2386,121916.6757,121327.114,121194.7819,121135.8433,121230.472,121221.8117,121175.1612,120970.5715,120780.9062,120529.339,120181.0235,119805.4462,119483.6712,119343.7944,119354.3114,119465.4792,119630.4843,119738.4448,119869.6097,119926.0662,120021.341,120050.3345,120025.8073,119905.422,119775.8727,119645.2701,119430.0158,119164.0574,118960.9024,118777.8262,118659.4206,118559.5542,118673.6288,118795.0486,118924.2075,118989.6078,119124.5486,119287.23,119511.9436
